Store Number,Store City,Store State,Zip Code,Contact Name,Vendor Name,Vendor Number,Phone Number,Notes 1,Notes 2,Notes 3  - none,,,
689,SOMERSET,KY,42501,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Next Day DELIVERY only,,,,,
1139,MOREHEAD,KY,40351,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Next Day DELIVERY only,,,,,
1140,MOUNT STERLING,KY,40353,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
1233,PAINTSVILLE,KY,41240,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Next Day DELIVERY only,,,,,
702,WINCHESTER,KY,40391,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
720,FRANKFORT,KY,40601,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
571,GEORGETOWN,KY,40324,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,,,,,
519,HARRODSBURG,KY,40330,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,,,,,
507,LAWRENCEBURG,KY,40342,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
2628,LEXINGTON,KY,40503,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
2783,LEXINGTON,KY,40511,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
3894,LEXINGTON,KY,40509,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
1210,NICHOLASVILLE,KY,40356,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
719,RICHMOND,KY,40475,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
5183,JEFFERSONTOWN,KY,40299,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
4413,LEXINGTON,KY,40515,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
4607,LEXINGTON,KY,40513,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
5135,RADCLIFF,KY,40160,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,,,,,
2060,LEXINGTON,KY,40509,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Next Day DELIVERY only,Expanded Fresh,,,,
4523,LOUISVILLE,KY,40243,Brian Helms,Roby's Country Garden Inc,413632,502-348-1188,Same Day DELIVERY if ordered by 8am,$75.00 minimum order,,,,
1384,LA JUNTA,CO,81050,Pat Gardner,Russ Davis Produce,719822940,715-796-4641,Same Day Delivery,,"Also: Russ Davis Produce, ph#715-796-4641, vendor #719822940, Same Day Delivery",,,
1214,COLBY,KS,67701,,Russ Davis Produce,719822940,715-796-4641,,,,,,
2562,GOODLAND,KS,67735,,Russ Davis Produce,719822940,715-796-4641,,,,,,
4625,GARDEN CITY,KS,67846,,Russ Davis Produce,719822940,715-796-4641,,,,,,
1677,NEW HARTFORD,NY,13413,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
2444,ONEIDA,NY,13421,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
2234,ROME,NY,13440,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
2093,UTICA,NY,13502,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
1781,CORTLAND,NY,13045,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
5240,ITHACA,NY,14850,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,30 case minimum ,,,,
5732,JOHNSON CITY,NY,13790,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
1835,VESTAL,NY,13850,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
1830,AUBURN,NY,13021,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,30 case minimum ,,,,
2581,CAMILLUS,NY,13031,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
2911,CENTRAL SQUARE,NY,13036,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
5242,CICERO,NY,13039,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
2166,EAST SYRACUSE,NY,13057,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
3332,FULTON,NY,13069,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
1831,LIVERPOOL,NY,13090,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
1926,OSWEGO,NY,13126,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
3250,AURORA,OH,44202,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
3293,CHARDON,OH,44024,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
1863,EASTLAKE,OH,44095,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
5387,MIDDLEFIELD,OH,44062,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
2313,STREETSBORO,OH,44241,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
5066,AVON,OH,44011,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
2073,CLEVELAND,OH,44130,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
4285,CLEVELAND,OH,44109,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
4255,ELYRIA,OH,44035,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
1839,LORAIN,OH,44053,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
1927,MACEDONIA,OH,44056,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
1894,MEDINA,OH,44256,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
2316,NORTH OLMSTED,OH,44070,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
5082,PARMA,OH,44129,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,Also:  Caito can do NEXT DAY/ven# 513267/ph# 800-428-8078 x681 or 665,,,,
2266,STRONGSVILLE,OH,44136,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
3722,KENT,OH,44240,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
2506,RAVENNA,OH,44266,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
2966,WADSWORTH,OH,44281,Kristi Myers,Sanson Company,50302,216.431.8560 x 267,Same Day DELIVERY if ordered by 8am,,,,,
376,BOSSIER CITY,LA,71111,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
323,MANSFIELD,LA,71052,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
876,MANY,LA,71449,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
87,MINDEN,LA,71055,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
278,SHREVEPORT,LA,71105,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
448,SHREVEPORT,LA,71129,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
450,SHREVEPORT,LA,71118,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
3868,SHREVEPORT,LA,71105,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
6932,SHREVEPORT,LA,71107,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
1169,SPRINGHILL,LA,71075,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
539,ALEXANDRIA,LA,71301,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
4295,ALEXANDRIA,LA,71303,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
498,JENA,LA,71342,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
170,NATCHITOCHES,LA,71457,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
149,JONESBORO,LA,71251,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
244,WINNFIELD,LA,71483,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
1106,VIDALIA,LA,71373,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
3727,ALEXANDRIA,LA,71301,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
3752,BOSSIER CITY,LA,71111,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
3746,SHREVEPORT,LA,71106,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
226,ATLANTA,TX,75551,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
131,MOUNT PLEASANT,TX,75455,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
181,NEW BOSTON,TX,75570,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
2123,TEXARKANA,TX,75501,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
4367,TEXARKANA,TX,75503,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
4371,TEXARKANA,TX,75503,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
4373,WAKE VILLAGE,TX,75503,Joe Glorioso,Santa Maria Produce,107360,800-489-6422,Same Day DELIVERY if ordered by 8am,,,,,
6243,CLEMMONS,NC,27012,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4148,CHARLOTTE,NC,28227,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1383,BEAUFORT,SC,29906,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,Also:  Taylor Farms NEXT DAY/ven# 609201/ph# 912-526-0611,,,,
7181,BEAUFORT,SC,29907,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,Also:  Taylor Farms NEXT DAY/ven# 609201/ph# 912-526-0611,,,,
728,HILTON HEAD ISLAND,SC,29926,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3222,CENTRAL,SC,29630,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
631,EASLEY,SC,29640,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
640,GREENVILLE,SC,29607,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3192,GREENVILLE,SC,29611,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4583,GREENVILLE,SC,29615,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2687,GREER,SC,29651,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3191,PICKENS,SC,29671,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1123,SENECA,SC,29678,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2265,SIMPSONVILLE,SC,29680,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1244,TAYLORS,SC,29687,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5487,TRAVELERS REST,SC,29690,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1748,CHARLESTON,SC,29414,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2348,CHARLESTON,SC,29412,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2928,GOOSE CREEK,SC,29445,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1146,MONCKS CORNER,SC,29461,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
632,MOUNT PLEASANT,SC,29464,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4384,MOUNT PLEASANT,SC,29466,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1359,NORTH CHARLESTON,SC,29406,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3367,NORTH CHARLESTON,SC,29418,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
628,SUMMERVILLE,SC,29485,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1037,SUMMERVILLE,SC,29483,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1358,WALTERBORO,SC,29488,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
586,CONWAY,SC,29526,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4664,CONWAY,SC,29526,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5705,GARDEN CITY BEACH,SC,29576,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
625,GEORGETOWN,SC,29440,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
621,LAKE CITY,SC,29560,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1829,MARION,SC,29571,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
643,MYRTLE BEACH,SC,29572,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Delivery three days a week,,,,,
2712,MYRTLE BEACH,SC,29577,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Delivery three days a week,,,,,
5087,NORTH MYRTLE BEACH,SC,29582,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
574,SURFSIDE BEACH,SC,29575,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4457,BENNETTSVILLE,SC,29512,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
634,CAMDEN,SC,29020,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
642,CHERAW,SC,29520,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
7188,DARLINGTON,SC,29532,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
627,DILLON,SC,29536,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
630,FLORENCE,SC,29501,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2703,FLORENCE,SC,29505,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1135,HARTSVILLE,SC,29550,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1030,LANCASTER,SC,29720,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1017,MANNING,SC,29102,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
616,ORANGEBURG,SC,29118,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
511,SUMTER,SC,29150,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
514,AIKEN,SC,29803,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,800-231-9574,Same Day DELIVERY if ordered by 8am,
4487,AIKEN,SC,29801,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
396,ANDERSON,SC,29621,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
644,ANDERSON,SC,29624,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
795,BARNWELL,SC,29812,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1382,GREENWOOD,SC,29649,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
6887,GREENWOOD,SC,29646,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1130,LAURENS,SC,29360,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
624,NEWBERRY,SC,29108,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
6576,NORTH AUGUSTA,SC,29860,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1164,COLUMBIA,SC,29212,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1286,COLUMBIA,SC,29209,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1339,COLUMBIA,SC,29223,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2214,COLUMBIA,SC,29206,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4379,COLUMBIA,SC,29210,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4506,COLUMBIA,SC,29203,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4440,IRMO,SC,29063,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4420,LEESVILLE,SC,29070,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
881,LEXINGTON,SC,29072,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4521,LEXINGTON,SC,29073,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1183,WEST COLUMBIA,SC,29169,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2806,BOILING SPRINGS,SC,29316,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1603,CHESTER,SC,29706,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
638,GAFFNEY,SC,29341,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4237,INDIAN LAND,SC,29707,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5745,LAKE WYLIE,SC,29710,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
585,ROCK HILL,SC,29730,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4593,ROCK HILL,SC,29732,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1035,SPARTANBURG,SC,29301,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1281,SPARTANBURG,SC,29307,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3733,TEGA CAY,SC,29708,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
629,UNION,SC,29379,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
1144,YORK,SC,29745,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3638,FLORENCE,SC,29501,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3646,GOOSE CREEK,SC,29445,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3899,GOOSE CREEK,SC,29445,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3713,LADSON,SC,29456,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3442,MURRELLS INLET,SC,29576,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2887,MYRTLE BEACH,SC,29575,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Delivery three days a week,,,,,
5367,MYRTLE BEACH,SC,29577,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Delivery three days a week,,,,,
5923,MYRTLE BEACH,SC,29577,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Delivery three days a week,,,,,
3724,ORANGEBURG,SC,29115,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5279,SUMMERVILLE,SC,29483,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
6174,SUMMERVILLE,SC,29485,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
377,SUMTER,SC,29150,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5383,SUMTER,SC,29150,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4443,ANDERSON,SC,29621,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5378,CAYCE,SC,29033,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4445,CLEMSON,SC,29631,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5291,COLUMBIA,SC,29170,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
2328,GREENVILLE,SC,29615,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4452,GREENVILLE,SC,29617,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
4145,GREER,SC,29650,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3628,SIMPSONVILLE,SC,29681,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
5371,SIMPSONVILLE,SC,29680,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
3338,SPARTANBURG,SC,29302,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
6962,ROCK HILL,SC,29730,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
