Store Number,Invoice Number,Date of Invoice,Total Amount,Out of Scope,Area of Machine,Memo,Comments
1755,1071061,4/21/2025,300,IMPROPER HANDLING - TOUCH SCREEN,OTHER,MISC: MISC:  Issue was due to incorrect site input.,3/17/2025
146,1071065,4/21/2025,460.06,SITE DECLINED TROUBLESHOOTING,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,3/17/2025
638,1071067,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/17/2025
755,1071068,4/21/2025,2815.56,IMPROPER HANDLING - COIN SORTER,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/17/2025
887,1071069,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,BNR,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/17/2025
2346,1071076,4/21/2025,334.5,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/17/2025
266,1071087,4/21/2025,324.75,IMPROPER HANDLING - OTHER,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/17/2025
3716,1071088,4/21/2025,688.2,IMPROPER HANDLING - HOPPERS,BCR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,3/17/2025
1279,1071090,4/21/2025,324.75,IMPROPER HANDLING - TOUCH SCREEN,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/17/2025
3728,1071094,4/21/2025,945.94,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/17/2025
260,1071097,4/21/2025,745.4,IMPROPER HANDLING - OTHER,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/17/2025
231,1071125,4/21/2025,1088.28,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/17/2025
806,1071127,4/21/2025,1103.03,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/17/2025
4,1071128,4/21/2025,328.5,IMPROPER HANDLING - OTHER,BNR,MISC: MISC:  Issue was due to incorrect site input.,3/17/2025
4189,1071131,4/21/2025,1345.89,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/17/2025
712,1071133,4/21/2025,300,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,3/17/2025
210,1071140,4/21/2025,930.03,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/17/2025
3401,1071141,4/21/2025,300,IMPROPER HANDLING - COIN SORTER,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/17/2025
764,1071156,4/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/17/2025
409,1071158,4/21/2025,1577.13,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/17/2025
7337,1071165,4/21/2025,321,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/17/2025
1071,1071167,4/21/2025,300,IMPROPER HANDLING - OTHER,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/17/2025
2113,1071168,4/21/2025,300,IMPROPER HANDLING - IMPROPER RACKING OF NR,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/17/2025
2620,1071362,4/21/2025,35.57,IMPROPER HANDLING - OTHER,OTHER,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,3/24/2025
450,1071588,4/21/2025,465.8,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
4118,1071591,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,BNR,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
171,1071597,4/21/2025,470.7,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
2362,1071599,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
5745,1071601,4/21/2025,550,NON DEVICE RELATED ISSUES,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
1941,1071602,4/21/2025,1080.57,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
2007,1071610,4/21/2025,461.13,NON DEVICE RELATED ISSUES,BCR,COIN AUDIT: Coin Audit,3/24/2025
5773,1071621,4/21/2025,446.25,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
2385,1071622,4/21/2025,468.78,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
526,1071626,4/21/2025,550,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
4514,1071633,4/21/2025,651.46,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
2723,1071643,4/21/2025,616.07,IMPROPER HANDLING - SHUTTER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
3047,1071644,4/21/2025,425,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
5292,1071645,4/21/2025,455.82,IMPROPER HANDLING - VAULT,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
805,1071646,4/21/2025,550,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
3357,1071647,4/21/2025,576.39,IMPROPER HANDLING - HOPPERS,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
3366,1071648,4/21/2025,550,NON DEVICE RELATED ISSUES,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
1151,1071650,4/21/2025,463.79,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
5129,1071651,4/21/2025,550,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
1372,1071658,4/21/2025,455.82,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
58,1071755,4/21/2025,463.26,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,3/24/2025
1058,1072064,4/21/2025,425,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
98,1072067,4/21/2025,899.03,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
3516,1072078,4/21/2025,425,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
834,1072080,4/21/2025,300,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
7315,1072304,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
1893,1072308,4/21/2025,550,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
1614,1072313,4/21/2025,322.5,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
3075,1072314,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
2717,1072324,4/21/2025,321,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,3/24/2025
1613,1072326,4/21/2025,453.69,IMPROPER HANDLING - HOPPERS,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
4468,1072335,4/21/2025,324.75,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
2515,1072344,4/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
1126,1072349,4/21/2025,523.63,IMPROPER HANDLING - SHUTTER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
294,1072408,4/21/2025,2020.8,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
13,1072447,4/21/2025,1045.09,NON DEVICE RELATED ISSUES,BNR,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,3/24/2025
3525,1072453,4/21/2025,1833.87,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
1613,1072454,4/21/2025,1555.27,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
284,1072456,4/21/2025,727.65,IMPROPER HANDLING - CASSETTES,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
826,1072457,4/21/2025,1793.26,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
3296,1072459,4/21/2025,1019.39,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
3741,1072460,4/21/2025,1133,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
5303,1072461,4/21/2025,658.01,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
6477,1072463,4/21/2025,624.53,IMPROPER HANDLING - SHUTTER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
2397,1072473,4/21/2025,1667.75,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
4055,1072475,4/21/2025,1235.8,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
2951,1068951,4/21/2025,1205.57,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
1,1070106,4/21/2025,1068.89,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5491,1070312,4/21/2025,2330.02,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5072,1070335,4/21/2025,1911.5,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
976,1070702,4/21/2025,2510.1,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
1803,1072213,4/21/2025,1091.16,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5459,1072727,4/21/2025,321,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
3126,1072856,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
1941,1072944,4/21/2025,1080.57,IMPROPER HANDLING - OTHER,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
4654,1072956,4/21/2025,468.57,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
447,1073029,4/21/2025,460.06,IMPROPER HANDLING - OTHER,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
1878,1073034,4/21/2025,425,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
285,1073043,4/21/2025,324.75,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
2816,1073059,4/21/2025,550,NON DEVICE RELATED ISSUES,OTHER,MISC: MISC:  Issue was due to incorrect site input.,3/31/2025
1876,1073062,4/21/2025,300,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
1869,1073066,4/21/2025,825,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
1094,1073077,4/21/2025,300,SITE DECLINED TROUBLESHOOTING,BCR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
