Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Offsite Storage Box  Count
5214,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5215,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5216,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5218,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5219,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5220,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),33
5221,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5224,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5226,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5227,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5228,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5229,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5231,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5232,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5233,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),59
5234,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),7
5235,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5236,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5239,8/16/2023,7 am - 6 pm,Vital Records Control (VRC),81
5240,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),18
5241,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),10
5242,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5244,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5245,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5246,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5247,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5248,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5250,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5251,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5252,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5253,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5254,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5255,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5256,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),12
5257,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5258,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5259,TBD,7 am - 6 pm,Vital Records Control (VRC),91
5260,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),66
5261,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),25
5262,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5263,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),19
5264,9/25/2023,7 am - 6 pm,Vital Records Control (VRC),21
5265,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5266,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5267,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5269,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5270,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),84
5272,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),59
5273,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5274,TBD,TBD,ACCESS,NOT ON SCHEDULE FOR 2023
5275,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),32
5276,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),97
5278,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),46
5279,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5280,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),109
5281,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5282,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5285,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5286,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5287,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5288,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5290,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5291,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
5292,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5293,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5294,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5295,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5296,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),60
5297,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5298,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),32
5299,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5300,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),36
5301,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5303,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5304,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5305,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5306,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5307,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5308,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5309,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5310,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5311,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5312,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5313,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5314,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5316,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5317,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5319,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5320,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),32
5321,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5323,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5325,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5326,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),248
5327,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5328,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5329,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5330,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5331,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5332,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5334,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5335,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5336,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5337,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5338,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5339,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5340,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5341,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5342,TBD,7 am - 6 pm,Vital Records Control (VRC),88
5343,TBD,7 am - 6 pm,Vital Records Control (VRC),31
5344,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5345,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5346,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5347,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5348,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),108
5349,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5350,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5352,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5353,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5355,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),127
5356,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5358,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5359,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
5360,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5361,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),70
5363,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5364,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5365,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5366,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5367,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5368,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),45
5369,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5370,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5371,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5372,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),38
5373,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5374,TBD,7 am - 6 pm,Vital Records Control (VRC),62
5376,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),9
5378,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5379,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),61
5381,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5382,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5383,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5384,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5385,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5386,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5387,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),51
5388,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5389,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),94
5390,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5391,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
5392,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5393,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5394,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),104
5396,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),76
5397,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5398,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5399,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5402,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5403,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),122
5404,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5408,TBD,7 am - 6 pm,Vital Records Control (VRC),40
5409,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5410,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5411,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5414,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5416,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),62
5417,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),74
5418,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),106
5419,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5420,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5421,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5422,8/15/2023,7 am - 6 pm,Vital Records Control (VRC),63
5423,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5424,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5425,TBD,7 am - 6 pm,Vital Records Control (VRC),20
5426,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5427,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5428,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),40
5429,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),94
5430,TBD,7 am - 6 pm,Vital Records Control (VRC),120
5432,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),64
5433,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5434,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5435,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5436,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5438,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5439,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5440,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5441,TBD,7 am - 6 pm,Vital Records Control (VRC),20
5442,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5443,TBD,7 am - 6 pm,Vital Records Control (VRC),131
5444,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5445,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),49
5446,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5447,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5448,TBD,7 am - 6 pm,Vital Records Control (VRC),5
5449,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5450,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5451,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5452,TBD,7 am - 6 pm,Vital Records Control (VRC),6
5453,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5455,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),137
5458,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5459,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5460,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
5461,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5462,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5463,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),15
5464,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5466,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5467,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
5469,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),86
5470,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5471,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),45
5472,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5476,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
5477,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5479,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5480,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5481,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),109
5482,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),20
5483,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5485,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),56
5486,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5487,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),25
5488,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5489,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5490,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5491,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),216
5492,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5494,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5495,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5497,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5498,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5499,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5600,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5601,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5602,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5603,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5604,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),48
5605,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5606,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5608,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5609,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5610,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5611,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5612,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5613,8/17/2023,7 am - 6 pm,Vital Records Control (VRC),13
5614,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5615,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5616,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5617,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5622,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5623,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5624,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5625,STORE CLOSED,7 am - 6 pm,Vital Records Control (VRC),No Submission
5626,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),60
5627,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5628,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),14
5629,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),32
5632,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5633,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5634,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5635,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5637,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5638,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5639,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5640,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5641,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5643,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5644,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5645,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5646,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5649,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5653,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5654,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5657,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),99
5658,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5659,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5661,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5663,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5664,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5667,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5668,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5669,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5670,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5671,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
5672,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),13
5673,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5675,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5676,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),144
5678,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5683,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5684,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5686,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5687,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5689,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5691,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5692,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5693,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),17
5695,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5697,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),56
5700,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5701,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5702,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),79
5703,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),87
5704,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5705,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5706,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5707,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),31
5709,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5710,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5713,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5715,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5716,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5717,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5719,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5722,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5725,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
5726,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5727,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5728,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5731,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5732,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5734,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5735,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5737,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),57
5738,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5740,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5741,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5743,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5744,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5745,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5747,8/17/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
5748,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),112
5751,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5752,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5753,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5754,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5755,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5758,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5759,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5760,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5761,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5763,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5764,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5766,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),61
5767,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5768,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5769,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5771,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5772,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5773,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5774,TBD,7 am - 6 pm,Vital Records Control (VRC),22
5776,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5777,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5779,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5780,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),17
5781,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5782,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5786,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5787,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
5789,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5790,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),5
5791,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5795,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),71
5797,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),77
5799,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5804,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
