Store ,Requested Ship Date,FedEx Tracking,Device Type,JD Link,Qty,Shipped Qty,Completed / GNFR,Revised Shipped Qty
4595,2/14/2022,,Pharma Tracker,SO599412Pharma Tracker,1,0,0,0
4617,2/14/2022,,Pharma Tracker,SO599414Pharma Tracker,1,0,0,0
4667,2/14/2022,,Pharma Tracker,SO599415Pharma Tracker,1,0,0,0
4669,2/14/2022,,Pharma Tracker,SO599416Pharma Tracker,1,0,0,0
4681,2/14/2022,,Pharma Tracker,SO599417Pharma Tracker,1,0,0,0
4690,2/14/2022,,Pharma Tracker,SO599419Pharma Tracker,1,0,0,0
4826,2/14/2022,,Pharma Tracker,SO599420Pharma Tracker,1,0,0,0
5005,2/14/2022,,Cash Tracker,SO599422Cash Tracker,2,0,0,0
5005,2/14/2022,,Pharma Tracker,SO599422Pharma Tracker,1,0,0,0
5034,2/14/2022,,Pharma Tracker,SO599423Pharma Tracker,1,0,0,0
5035,2/14/2022,,Pharma Tracker,SO599425Pharma Tracker,1,0,0,0
5035,2/14/2022,,Phone Tracker,SO599425Phone Tracker,1,0,0,0
5036,2/14/2022,,Pharma Tracker,SO599426Pharma Tracker,1,0,0,0
5037,2/14/2022,,Pharma Tracker,SO599428Pharma Tracker,1,0,0,0
5054,2/14/2022,,Cash Tracker,SO599429Cash Tracker,5,0,0,0
5054,2/14/2022,,Pharma Tracker,SO599429Pharma Tracker,1,0,0,0
5054,2/14/2022,,Phone Tracker,SO599429Phone Tracker,1,0,0,0
5055,2/14/2022,,Pharma Tracker,SO599430Pharma Tracker,1,0,0,0
5055,2/14/2022,,Phone Tracker,SO599430Phone Tracker,1,0,0,0
5106,2/14/2022,,Pharma Tracker,SO599432Pharma Tracker,1,0,0,0
5132,2/14/2022,,Pharma Tracker,SO599433Pharma Tracker,1,0,0,0
5172,2/14/2022,,Pharma Tracker,SO599435Pharma Tracker,1,0,0,0
5172,2/14/2022,,Phone Tracker,SO599435Phone Tracker,1,0,0,0
5179,2/14/2022,,Pharma Tracker,SO599436Pharma Tracker,1,0,0,0
5214,2/14/2022,,Pharma Tracker,SO599438Pharma Tracker,1,0,0,0
5218,2/14/2022,,Pharma Tracker,SO599439Pharma Tracker,1,0,0,0
5218,2/14/2022,,Phone Tracker,SO599439Phone Tracker,1,0,0,0
5220,2/14/2022,,Pharma Tracker,SO599441Pharma Tracker,1,0,0,0
5220,2/14/2022,,Phone Tracker,SO599441Phone Tracker,1,0,0,0
5221,2/14/2022,,Pharma Tracker,SO599442Pharma Tracker,1,0,0,0
5250,2/14/2022,,Pharma Tracker,SO599444Pharma Tracker,1,0,0,0
5250,2/14/2022,,Phone Tracker,SO599444Phone Tracker,1,0,0,0
5255,2/14/2022,,Pharma Tracker,SO599445Pharma Tracker,1,0,0,0
5264,2/14/2022,,Pharma Tracker,SO599446Pharma Tracker,1,0,0,0
5265,2/14/2022,,Cash Tracker,SO599448Cash Tracker,1,0,0,0
5265,2/14/2022,,Pharma Tracker,SO599448Pharma Tracker,1,0,0,0
5266,2/14/2022,,Pharma Tracker,SO599449Pharma Tracker,1,0,0,0
5299,2/14/2022,,Pharma Tracker,SO599451Pharma Tracker,1,0,0,0
5299,2/14/2022,,Phone Tracker,SO599451Phone Tracker,1,0,0,0
5301,2/14/2022,,Pharma Tracker,SO599452Pharma Tracker,1,0,0,0
5321,2/14/2022,,Pharma Tracker,SO599454Pharma Tracker,1,0,0,0
5325,2/14/2022,,Pharma Tracker,SO599456Pharma Tracker,1,0,0,0
5325,2/14/2022,,Phone Tracker,SO599456Phone Tracker,1,0,0,0
5347,2/14/2022,,Phone Tracker,SO599457Phone Tracker,1,0,0,0
5365,2/14/2022,,Pharma Tracker,SO599459Pharma Tracker,1,0,0,0
5366,2/14/2022,,Pharma Tracker,SO599460Pharma Tracker,1,0,0,0
5391,2/14/2022,,Pharma Tracker,SO599462Pharma Tracker,1,0,0,0
5391,2/14/2022,,Phone Tracker,SO599462Phone Tracker,1,0,0,0
5420,2/14/2022,,Cash Tracker,SO599464Cash Tracker,1,0,0,0
5420,2/14/2022,,Phone Tracker,SO599464Phone Tracker,1,0,0,0
5451,2/14/2022,,Pharma Tracker,SO599465Pharma Tracker,1,0,0,0
5453,2/14/2022,,Pharma Tracker,SO599467Pharma Tracker,1,0,0,0
5455,2/14/2022,,Pharma Tracker,SO599468Pharma Tracker,1,0,0,0
5455,2/14/2022,,Phone Tracker,SO599468Phone Tracker,1,0,0,0
5615,2/14/2022,,Cash Tracker,SO599470Cash Tracker,2,0,0,0
5615,2/14/2022,,Pharma Tracker,SO599470Pharma Tracker,1,0,0,0
5622,2/14/2022,,Pharma Tracker,SO599472Pharma Tracker,1,0,0,0
5623,2/14/2022,,Pharma Tracker,SO599473Pharma Tracker,1,0,0,0
5654,2/14/2022,,Pharma Tracker,SO599475Pharma Tracker,1,0,0,0
5670,2/14/2022,,Pharma Tracker,SO599476Pharma Tracker,1,0,0,0
5704,2/14/2022,,Pharma Tracker,SO599478Pharma Tracker,1,0,0,0
5741,2/14/2022,,Pharma Tracker,SO599479Pharma Tracker,1,0,0,0
5758,2/14/2022,,Pharma Tracker,SO599481Pharma Tracker,1,0,0,0
5759,2/14/2022,,Pharma Tracker,SO599482Pharma Tracker,1,0,0,0
5760,2/14/2022,,Pharma Tracker,SO599484Pharma Tracker,1,0,0,0
5772,2/14/2022,,Pharma Tracker,SO599485Pharma Tracker,1,0,0,0
5772,2/14/2022,,Phone Tracker,SO599485Phone Tracker,1,0,0,0
5816,2/14/2022,,Cash Tracker,SO599487Cash Tracker,2,0,0,0
5816,2/14/2022,,Pharma Tracker,SO599487Pharma Tracker,1,0,0,0
5817,2/14/2022,,Cash Tracker,SO599489Cash Tracker,2,0,0,0
5817,2/14/2022,,Pharma Tracker,SO599489Pharma Tracker,1,0,0,0
5818,2/14/2022,,Pharma Tracker,SO599490Pharma Tracker,1,0,0,0
5819,2/14/2022,,Pharma Tracker,SO599492Pharma Tracker,1,0,0,0
5820,2/14/2022,COMPLETED VIA GNFR REQUEST,Pharma Tracker,SO599493Pharma Tracker,1,1,1,0
5826,2/14/2022,,Pharma Tracker,SO599495Pharma Tracker,1,0,0,0
5845,2/14/2022,,Pharma Tracker,SO599497Pharma Tracker,1,0,0,0
5845,2/14/2022,,Phone Tracker,SO599497Phone Tracker,1,0,0,0
5846,2/14/2022,,Cash Tracker,SO599498Cash Tracker,1,0,0,0
5846,2/14/2022,,Pharma Tracker,SO599498Pharma Tracker,1,0,0,0
5854,2/14/2022,,Cash Tracker,SO599500Cash Tracker,2,0,0,0
5854,2/14/2022,,Pharma Tracker,SO599500Pharma Tracker,1,0,0,0
5872,2/14/2022,,Pharma Tracker,SO599501Pharma Tracker,1,0,0,0
5875,2/14/2022,,Cash Tracker,SO599503Cash Tracker,1,0,0,0
5875,2/14/2022,,Pharma Tracker,SO599503Pharma Tracker,1,0,0,0
5882,2/14/2022,,Pharma Tracker,SO599504Pharma Tracker,1,0,0,0
5894,2/14/2022,,Pharma Tracker,SO599506Pharma Tracker,1,0,0,0
5911,2/14/2022,,Pharma Tracker,SO599507Pharma Tracker,1,0,0,0
5911,2/14/2022,,Phone Tracker,SO599507Phone Tracker,1,0,0,0
5932,2/14/2022,,Pharma Tracker,SO599509Pharma Tracker,1,0,0,0
5945,2/14/2022,,Cash Tracker,SO599511Cash Tracker,1,0,0,0
5945,2/14/2022,,Pharma Tracker,SO599511Pharma Tracker,1,0,0,0
5964,2/14/2022,,Pharma Tracker,SO599512Pharma Tracker,1,0,0,0
5988,2/14/2022,,Pharma Tracker,SO599514Pharma Tracker,1,0,0,0
6149,2/14/2022,,Pharma Tracker,SO599515Pharma Tracker,1,0,0,0
6190,2/14/2022,,Pharma Tracker,SO599517Pharma Tracker,1,0,0,0
6207,2/14/2022,,Pharma Tracker,SO599518Pharma Tracker,1,0,0,0
6398,2/14/2022,,Pharma Tracker,SO599520Pharma Tracker,1,0,0,0
6548,2/14/2022,,Pharma Tracker,SO599522Pharma Tracker,1,0,0,0
6894,2/14/2022,,Pharma Tracker,SO599523Pharma Tracker,1,0,0,0
6937,2/14/2022,,Pharma Tracker,SO599525Pharma Tracker,1,0,0,0
6941,2/14/2022,,Pharma Tracker,SO599526Pharma Tracker,1,0,0,0
6967,2/14/2022,,Pharma Tracker,SO599527Pharma Tracker,1,0,0,0
6978,2/14/2022,,Pharma Tracker,SO599528Pharma Tracker,1,0,0,0
7221,2/14/2022,,Pharma Tracker,SO599530Pharma Tracker,1,0,0,0
7298,2/14/2022,,Pharma Tracker,SO599532Pharma Tracker,1,0,0,0
7299,2/14/2022,,Pharma Tracker,SO599533Pharma Tracker,1,0,0,0
7307,2/14/2022,,Pharma Tracker,SO599535Pharma Tracker,1,0,0,0
1736,2/15/2022,COMPLETED VIA GNFR REQUEST,Pharma Tracker,SO599053Pharma Tracker,1,1,1,0
1736,2/15/2022,,Phone Tracker,SO599053Phone Tracker,1,0,0,0
1741,2/15/2022,,Phone Tracker,SO599054Phone Tracker,1,0,0,0
2419,2/15/2022,,Phone Tracker,SO599055Phone Tracker,1,0,0,0
2460,2/15/2022,,Pharma Tracker,SO599057Pharma Tracker,1,0,0,0
2555,2/15/2022,,Pharma Tracker,SO599058Pharma Tracker,1,0,0,0
2791,2/15/2022,,Pharma Tracker,SO599060Pharma Tracker,1,0,0,0
2791,2/15/2022,,Phone Tracker,SO599060Phone Tracker,1,0,0,0
3802,2/15/2022,,Pharma Tracker,SO599061Pharma Tracker,1,0,0,0
5039,2/15/2022,,Pharma Tracker,SO599062Pharma Tracker,1,0,0,0
5436,2/15/2022,,Pharma Tracker,SO599063Pharma Tracker,1,0,0,0
5436,2/15/2022,,Phone Tracker,SO599063Phone Tracker,1,0,0,0
64,2/15/2022,,Pharma Tracker,SO602991Pharma Tracker,1,0,0,0
64,2/15/2022,,Phone Tracker,SO602991Phone Tracker,1,0,0,0
93,2/15/2022,,Pharma Tracker,SO602993Pharma Tracker,1,0,0,0
93,2/15/2022,,Phone Tracker,SO602993Phone Tracker,1,0,0,0
94,2/15/2022,,Pharma Tracker,SO602995Pharma Tracker,1,0,0,0
94,2/15/2022,,Phone Tracker,SO602995Phone Tracker,1,0,0,0
97,2/15/2022,,Pharma Tracker,SO602996Pharma Tracker,1,0,0,0
97,2/15/2022,,Phone Tracker,SO602996Phone Tracker,1,0,0,0
104,2/15/2022,,Pharma Tracker,SO602998Pharma Tracker,1,0,0,0
107,2/15/2022,,Pharma Tracker,SO603000Pharma Tracker,1,0,0,0
120,2/15/2022,,Pharma Tracker,SO603001Pharma Tracker,1,0,0,0
120,2/15/2022,,Phone Tracker,SO603001Phone Tracker,1,0,0,0
161,2/15/2022,,Pharma Tracker,SO603003Pharma Tracker,1,0,0,0
161,2/15/2022,,Phone Tracker,SO603003Phone Tracker,1,0,0,0
175,2/15/2022,,Phone Tracker,SO603004Phone Tracker,1,0,0,0
177,2/15/2022,,Pharma Tracker,SO603006Pharma Tracker,1,0,0,0
177,2/15/2022,,Phone Tracker,SO603006Phone Tracker,1,0,0,0
218,2/15/2022,,Phone Tracker,SO603007Phone Tracker,1,0,0,0
238,2/15/2022,,Pharma Tracker,SO603009Pharma Tracker,1,0,0,0
238,2/15/2022,,Phone Tracker,SO603009Phone Tracker,1,0,0,0
264,2/15/2022,,Pharma Tracker,SO603011Pharma Tracker,1,0,0,0
264,2/15/2022,,Phone Tracker,SO603011Phone Tracker,1,0,0,0
268,2/15/2022,,Pharma Tracker,SO603013Pharma Tracker,1,0,0,0
268,2/15/2022,,Phone Tracker,SO603013Phone Tracker,1,0,0,0
272,2/15/2022,,Pharma Tracker,SO603014Pharma Tracker,1,0,0,0
272,2/15/2022,,Phone Tracker,SO603014Phone Tracker,1,0,0,0
304,2/15/2022,,Pharma Tracker,SO603016Pharma Tracker,1,0,0,0
304,2/15/2022,,Phone Tracker,SO603016Phone Tracker,1,0,0,0
308,2/15/2022,,Pharma Tracker,SO603017Pharma Tracker,1,0,0,0
308,2/15/2022,,Phone Tracker,SO603017Phone Tracker,1,0,0,0
314,2/15/2022,,Pharma Tracker,SO603019Pharma Tracker,1,0,0,0
314,2/15/2022,,Phone Tracker,SO603019Phone Tracker,1,0,0,0
335,2/15/2022,,Pharma Tracker,SO603021Pharma Tracker,1,0,0,0
335,2/15/2022,,Phone Tracker,SO603021Phone Tracker,1,0,0,0
366,2/15/2022,,Pharma Tracker,SO603023Pharma Tracker,1,0,0,0
366,2/15/2022,,Phone Tracker,SO603023Phone Tracker,1,0,0,0
390,2/15/2022,,Pharma Tracker,SO603024Pharma Tracker,1,0,0,0
390,2/15/2022,,Phone Tracker,SO603024Phone Tracker,1,0,0,0
393,2/15/2022,,Pharma Tracker,SO603026Pharma Tracker,1,0,0,0
406,2/15/2022,,Pharma Tracker,SO603027Pharma Tracker,1,0,0,0
406,2/15/2022,,Phone Tracker,SO603027Phone Tracker,1,0,0,0
416,2/15/2022,,Pharma Tracker,SO603029Pharma Tracker,1,0,0,0
416,2/15/2022,,Phone Tracker,SO603029Phone Tracker,1,0,0,0
477,2/15/2022,,Pharma Tracker,SO603031Pharma Tracker,1,0,0,0
477,2/15/2022,,Phone Tracker,SO603031Phone Tracker,1,0,0,0
568,2/15/2022,,Pharma Tracker,SO603033Pharma Tracker,1,0,0,0
568,2/15/2022,,Phone Tracker,SO603033Phone Tracker,1,0,0,0
578,2/15/2022,,Pharma Tracker,SO603034Pharma Tracker,1,0,0,0
583,2/15/2022,,Pharma Tracker,SO603036Pharma Tracker,1,0,0,0
583,2/15/2022,,Phone Tracker,SO603036Phone Tracker,1,0,0,0
587,2/15/2022,,Phone Tracker,SO603037Phone Tracker,1,0,0,0
599,2/15/2022,,Pharma Tracker,SO603039Pharma Tracker,1,0,0,0
599,2/15/2022,,Phone Tracker,SO603039Phone Tracker,1,0,0,0
619,2/15/2022,,Pharma Tracker,SO603040Pharma Tracker,1,0,0,0
619,2/15/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO603040Phone Tracker,1,1,1,0
620,2/15/2022,,Pharma Tracker,SO603042Pharma Tracker,1,0,0,0
620,2/15/2022,,Phone Tracker,SO603042Phone Tracker,1,0,0,0
656,2/15/2022,,Pharma Tracker,SO603044Pharma Tracker,1,0,0,0
656,2/15/2022,,Phone Tracker,SO603044Phone Tracker,1,0,0,0
657,2/15/2022,,Pharma Tracker,SO603046Pharma Tracker,1,0,0,0
657,2/15/2022,,Phone Tracker,SO603046Phone Tracker,1,0,0,0
659,2/15/2022,,Pharma Tracker,SO603047Pharma Tracker,1,0,0,0
659,2/15/2022,,Phone Tracker,SO603047Phone Tracker,1,0,0,0
663,2/15/2022,,Pharma Tracker,SO603049Pharma Tracker,1,0,0,0
663,2/15/2022,,Phone Tracker,SO603049Phone Tracker,1,0,0,0
667,2/15/2022,,Pharma Tracker,SO603050Pharma Tracker,1,0,0,0
667,2/15/2022,,Phone Tracker,SO603050Phone Tracker,1,0,0,0
668,2/15/2022,,Pharma Tracker,SO603052Pharma Tracker,1,0,0,0
668,2/15/2022,,Phone Tracker,SO603052Phone Tracker,1,0,0,0
671,2/15/2022,,Pharma Tracker,SO603054Pharma Tracker,1,0,0,0
671,2/15/2022,,Phone Tracker,SO603054Phone Tracker,1,0,0,0
672,2/15/2022,,Pharma Tracker,SO603056Pharma Tracker,1,0,0,0
672,2/15/2022,,Phone Tracker,SO603056Phone Tracker,1,0,0,0
673,2/15/2022,,Pharma Tracker,SO603057Pharma Tracker,1,0,0,0
674,2/15/2022,,Pharma Tracker,SO603059Pharma Tracker,1,0,0,0
674,2/15/2022,,Phone Tracker,SO603059Phone Tracker,1,0,0,0
675,2/15/2022,,Pharma Tracker,SO603060Pharma Tracker,1,0,0,0
675,2/15/2022,,Phone Tracker,SO603060Phone Tracker,1,0,0,0
676,2/15/2022,,Phone Tracker,SO603062Phone Tracker,1,0,0,0
677,2/15/2022,,Pharma Tracker,SO603063Pharma Tracker,1,0,0,0
678,2/15/2022,,Pharma Tracker,SO603065Pharma Tracker,1,0,0,0
678,2/15/2022,,Phone Tracker,SO603065Phone Tracker,1,0,0,0
680,2/15/2022,,Pharma Tracker,SO603066Pharma Tracker,1,0,0,0
680,2/15/2022,,Phone Tracker,SO603066Phone Tracker,1,0,0,0
682,2/15/2022,,Pharma Tracker,SO603068Pharma Tracker,1,0,0,0
682,2/15/2022,,Phone Tracker,SO603068Phone Tracker,1,0,0,0
683,2/15/2022,,Phone Tracker,SO603069Phone Tracker,1,0,0,0
684,2/15/2022,,Pharma Tracker,SO603071Pharma Tracker,1,0,0,0
684,2/15/2022,,Phone Tracker,SO603071Phone Tracker,1,0,0,0
685,2/15/2022,,Pharma Tracker,SO603073Pharma Tracker,1,0,0,0
685,2/15/2022,,Phone Tracker,SO603073Phone Tracker,1,0,0,0
687,2/15/2022,,Pharma Tracker,SO603075Pharma Tracker,1,0,0,0
687,2/15/2022,,Phone Tracker,SO603075Phone Tracker,1,0,0,0
688,2/15/2022,,Pharma Tracker,SO603076Pharma Tracker,1,0,0,0
690,2/15/2022,,Pharma Tracker,SO603078Pharma Tracker,1,0,0,0
695,2/15/2022,,Pharma Tracker,SO603079Pharma Tracker,1,0,0,0
695,2/15/2022,,Phone Tracker,SO603079Phone Tracker,1,0,0,0
698,2/15/2022,,Pharma Tracker,SO603081Pharma Tracker,1,0,0,0
710,2/15/2022,,Pharma Tracker,SO603082Pharma Tracker,1,0,0,0
710,2/15/2022,,Phone Tracker,SO603082Phone Tracker,1,0,0,0
724,2/15/2022,,Pharma Tracker,SO603084Pharma Tracker,1,0,0,0
724,2/15/2022,,Phone Tracker,SO603084Phone Tracker,1,0,0,0
735,2/15/2022,,Pharma Tracker,SO603085Pharma Tracker,1,0,0,0
735,2/15/2022,,Phone Tracker,SO603085Phone Tracker,1,0,0,0
737,2/15/2022,,Pharma Tracker,SO603086Pharma Tracker,1,0,0,0
737,2/15/2022,,Phone Tracker,SO603086Phone Tracker,1,0,0,0
738,2/15/2022,,Pharma Tracker,SO603087Pharma Tracker,1,0,0,0
738,2/15/2022,,Phone Tracker,SO603087Phone Tracker,1,0,0,0
741,2/15/2022,,Pharma Tracker,SO603089Pharma Tracker,1,0,0,0
741,2/15/2022,,Phone Tracker,SO603089Phone Tracker,1,0,0,0
742,2/15/2022,,Pharma Tracker,SO603091Pharma Tracker,1,0,0,0
742,2/15/2022,,Phone Tracker,SO603091Phone Tracker,1,0,0,0
879,2/15/2022,,Pharma Tracker,SO603092Pharma Tracker,1,0,0,0
879,2/15/2022,,Phone Tracker,SO603092Phone Tracker,1,0,0,0
950,2/15/2022,,Pharma Tracker,SO603094Pharma Tracker,1,0,0,0
950,2/15/2022,,Phone Tracker,SO603094Phone Tracker,1,0,0,0
1075,2/15/2022,,Pharma Tracker,SO603095Pharma Tracker,1,0,0,0
1075,2/15/2022,,Phone Tracker,SO603095Phone Tracker,1,0,0,0
1080,2/15/2022,,Pharma Tracker,SO603096Pharma Tracker,1,0,0,0
1080,2/15/2022,,Phone Tracker,SO603096Phone Tracker,1,0,0,0
1115,2/15/2022,,Pharma Tracker,SO603098Pharma Tracker,1,0,0,0
1115,2/15/2022,,Phone Tracker,SO603098Phone Tracker,1,0,0,0
1159,2/15/2022,,Pharma Tracker,SO603099Pharma Tracker,1,0,0,0
1194,2/15/2022,,Pharma Tracker,SO603101Pharma Tracker,1,0,0,0
1194,2/15/2022,,Phone Tracker,SO603101Phone Tracker,1,0,0,0
1226,2/15/2022,,Pharma Tracker,SO603102Pharma Tracker,1,0,0,0
1226,2/15/2022,,Phone Tracker,SO603102Phone Tracker,1,0,0,0
1248,2/15/2022,,Pharma Tracker,SO603104Pharma Tracker,1,0,0,0
1248,2/15/2022,,Phone Tracker,SO603104Phone Tracker,1,0,0,0
1318,2/15/2022,,Pharma Tracker,SO603106Pharma Tracker,1,0,0,0
1318,2/15/2022,,Phone Tracker,SO603106Phone Tracker,1,0,0,0
1319,2/15/2022,COMPLETED VIA GNFR REQUEST,Pharma Tracker,SO603107Pharma Tracker,1,1,1,0
1319,2/15/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO603107Phone Tracker,1,1,1,0
1320,2/15/2022,,Pharma Tracker,SO603109Pharma Tracker,1,0,0,0
1320,2/15/2022,,Phone Tracker,SO603109Phone Tracker,1,0,0,0
1376,2/15/2022,,Phone Tracker,SO603110Phone Tracker,1,0,0,0
1466,2/15/2022,,Pharma Tracker,SO603112Pharma Tracker,1,0,0,0
1467,2/15/2022,,Pharma Tracker,SO603113Pharma Tracker,1,0,0,0
1469,2/15/2022,,Pharma Tracker,SO603115Pharma Tracker,1,0,0,0
1469,2/15/2022,,Phone Tracker,SO603115Phone Tracker,1,0,0,0
1561,2/15/2022,,Pharma Tracker,SO603116Pharma Tracker,1,0,0,0
1561,2/15/2022,,Phone Tracker,SO603116Phone Tracker,1,0,0,0
1606,2/15/2022,,Pharma Tracker,SO603118Pharma Tracker,1,0,0,0
1606,2/15/2022,,Phone Tracker,SO603118Phone Tracker,1,0,0,0
2065,2/15/2022,,Phone Tracker,SO603119Phone Tracker,1,0,0,0
2310,2/15/2022,,Pharma Tracker,SO603121Pharma Tracker,1,0,0,0
2310,2/15/2022,,Phone Tracker,SO603121Phone Tracker,1,0,0,0
2322,2/15/2022,,Pharma Tracker,SO603122Pharma Tracker,1,0,0,0
2322,2/15/2022,,Phone Tracker,SO603122Phone Tracker,1,0,0,0
2757,2/15/2022,,Pharma Tracker,SO603124Pharma Tracker,1,0,0,0
2757,2/15/2022,,Phone Tracker,SO603124Phone Tracker,1,0,0,0
2757 (SNT),2/15/2022,,Bait Car,SO603125Bait Car,1,0,0,0
2932,2/15/2022,,Pharma Tracker,SO603127Pharma Tracker,1,0,0,0
3017,2/15/2022,,Pharma Tracker,SO603129Pharma Tracker,1,0,0,0
3017,2/15/2022,,Phone Tracker,SO603129Phone Tracker,1,0,0,0
3137,2/15/2022,,Pharma Tracker,SO603131Pharma Tracker,1,0,0,0
3137,2/15/2022,,Phone Tracker,SO603131Phone Tracker,1,0,0,0
3234,2/15/2022,,Pharma Tracker,SO603132Pharma Tracker,1,0,0,0
3234,2/15/2022,,Phone Tracker,SO603132Phone Tracker,1,0,0,0
3495,2/15/2022,,Pharma Tracker,SO603134Pharma Tracker,1,0,0,0
3495,2/15/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO603134Phone Tracker,1,1,1,0
3659,2/15/2022,,Pharma Tracker,SO603135Pharma Tracker,1,0,0,0
3659,2/15/2022,,Phone Tracker,SO603135Phone Tracker,1,0,0,0
3660,2/15/2022,,Pharma Tracker,SO603137Pharma Tracker,1,0,0,0
3660,2/15/2022,,Phone Tracker,SO603137Phone Tracker,1,0,0,0
3717,2/15/2022,,Cash Tracker,SO603139Cash Tracker,5,0,0,0
3717,2/15/2022,,Pharma Tracker,SO603139Pharma Tracker,1,0,0,0
3717,2/15/2022,,Phone Tracker,SO603139Phone Tracker,1,0,0,0
3829,2/15/2022,,Pharma Tracker,SO603141Pharma Tracker,1,0,0,0
3829,2/15/2022,,Phone Tracker,SO603141Phone Tracker,1,0,0,0
3835,2/15/2022,,Pharma Tracker,SO603142Pharma Tracker,1,0,0,0
3835,2/15/2022,,Phone Tracker,SO603142Phone Tracker,1,0,0,0
3852,2/15/2022,,Pharma Tracker,SO603144Pharma Tracker,1,0,0,0
3852,2/15/2022,,Phone Tracker,SO603144Phone Tracker,1,0,0,0
4166,2/15/2022,,Pharma Tracker,SO603145Pharma Tracker,1,0,0,0
4166,2/15/2022,,Phone Tracker,SO603145Phone Tracker,1,0,0,0
4223,2/15/2022,,Pharma Tracker,SO603147Pharma Tracker,1,0,0,0
4226,2/15/2022,,Pharma Tracker,SO603149Pharma Tracker,1,0,0,0
4226,2/15/2022,,Phone Tracker,SO603149Phone Tracker,1,0,0,0
4414,2/15/2022,,Pharma Tracker,SO603150Pharma Tracker,1,0,0,0
4435,2/15/2022,,Pharma Tracker,SO603152Pharma Tracker,1,0,0,0
4435,2/15/2022,,Phone Tracker,SO603152Phone Tracker,1,0,0,0
4469,2/15/2022,,Pharma Tracker,SO603153Pharma Tracker,1,0,0,0
4482,2/15/2022,,Pharma Tracker,SO603154Pharma Tracker,1,0,0,0
4482,2/15/2022,,Phone Tracker,SO603154Phone Tracker,1,0,0,0
4483,2/15/2022,,Pharma Tracker,SO603155Pharma Tracker,1,0,0,0
4483,2/15/2022,,Phone Tracker,SO603155Phone Tracker,1,0,0,0
4533,2/15/2022,,Pharma Tracker,SO603157Pharma Tracker,1,0,0,0
4533,2/15/2022,,Phone Tracker,SO603157Phone Tracker,1,0,0,0
4589,2/15/2022,,Pharma Tracker,SO603158Pharma Tracker,1,0,0,0
4591,2/15/2022,,Pharma Tracker,SO603160Pharma Tracker,1,0,0,0
4635,2/15/2022,,Pharma Tracker,SO603161Pharma Tracker,1,0,0,0
4635,2/15/2022,,Phone Tracker,SO603161Phone Tracker,1,0,0,0
4692,2/15/2022,,Pharma Tracker,SO603163Pharma Tracker,1,0,0,0
5043,2/15/2022,,Pharma Tracker,SO603164Pharma Tracker,1,0,0,0
5057,2/15/2022,,Bait Car,SO603166Bait Car,1,0,0,0
5057,2/15/2022,,Pharma Tracker,SO603166Pharma Tracker,1,0,0,0
5057,2/15/2022,,Phone Tracker,SO603166Phone Tracker,1,0,0,0
5058,2/15/2022,,Pharma Tracker,SO603168Pharma Tracker,1,0,0,0
5058,2/15/2022,,Phone Tracker,SO603168Phone Tracker,1,0,0,0
5119,2/15/2022,,Pharma Tracker,SO603169Pharma Tracker,1,0,0,0
5122,2/15/2022,,Pharma Tracker,SO603171Pharma Tracker,1,0,0,0
5148,2/15/2022,COMPLETED VIA GNFR REQUEST,Pharma Tracker,SO603173Pharma Tracker,1,1,1,0
5175,2/15/2022,,Pharma Tracker,SO603174Pharma Tracker,1,0,0,0
5175,2/15/2022,,Phone Tracker,SO603174Phone Tracker,1,0,0,0
5182,2/15/2022,,Pharma Tracker,SO603176Pharma Tracker,1,0,0,0
5188,2/15/2022,,Pharma Tracker,SO603177Pharma Tracker,1,0,0,0
5196,2/15/2022,,Pharma Tracker,SO603179Pharma Tracker,1,0,0,0
5196,2/15/2022,,Phone Tracker,SO603179Phone Tracker,1,0,0,0
5251,2/15/2022,,Pharma Tracker,SO603180Pharma Tracker,1,0,0,0
5251,2/15/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO603180Phone Tracker,1,1,1,0
5263,2/15/2022,,Pharma Tracker,SO603182Pharma Tracker,1,0,0,0
5263,2/15/2022,,Phone Tracker,SO603182Phone Tracker,1,0,0,0
5467,2/15/2022,,Pharma Tracker,SO603183Pharma Tracker,1,0,0,0
5616,2/15/2022,,Pharma Tracker,SO603185Pharma Tracker,1,0,0,0
5616,2/15/2022,,Phone Tracker,SO603185Phone Tracker,1,0,0,0
5734,2/15/2022,,Pharma Tracker,SO603187Pharma Tracker,1,0,0,0
5908,2/15/2022,,Pharma Tracker,SO603188Pharma Tracker,1,0,0,0
6370,2/15/2022,,Pharma Tracker,SO603190Pharma Tracker,1,0,0,0
6370,2/15/2022,,Phone Tracker,SO603190Phone Tracker,1,0,0,0
7020,2/15/2022,,Pharma Tracker,SO603192Pharma Tracker,1,0,0,0
298,2/16/2022,,Pharma Tracker,SO598106Pharma Tracker,1,0,0,0
298,2/16/2022,,Phone Tracker,SO598106Phone Tracker,1,0,0,0
300,2/16/2022,,Pharma Tracker,SO598107Pharma Tracker,1,0,0,0
301,2/16/2022,,Pharma Tracker,SO598108Pharma Tracker,1,0,0,0
306,2/16/2022,,Pharma Tracker,SO598109Pharma Tracker,1,0,0,0
306,2/16/2022,,Phone Tracker,SO598109Phone Tracker,1,0,0,0
