STORE_NBR,Item Number,UPC,DEPT,Desc,Retail_Price,Supplier Nbr,Supplier Name,OH Qty
2565,7000010,10939882440,40,SUNMARK 1000 MG STRE,19.27,122663,MCKESSON,2
2565,7000011,740985273800,40,VIT D3 CHEW 400 IU,4.06,122663,MCKESSON,0
2565,7000014,7332551065770,40,HIBICLENS 4 LIQUID,22.02,122663,MCKESSON,
2565,7000007,1502590,38,12 OZ,108.28,122663,MCKESSON,1
3644,7000000,36570240710,40,ACCU AVIVA TEST 50,89.00,122663,MCKESSON,0
2295,7000001,3911850,38,BIO REF,1.00,986882,WMVC-ZTL-LAB,1
4191,7000006,4210201072910,2,BRAUN FL CUTR,39.99,543703,WALMART DC 7084,
4191,7000000,810047071150,9,HOLOSUN HMSXT 3X MAG,299.99,222474,WAL-MART,
4191,7000004,195031998570,31,COACH,80.00,269845,TIMES THREE CLOTHIER LLC,-1
4191,7000011,840093115430,40,EMELATONIN 10MG,16.52,122663,MCKESSON,0
4191,7000001,57836920960,94,CHERRY TOM,2.83,222474,WAL-MART,-11
4191,7000005,612479121140,99,BX MK GLOVE NITR MD,8.42,122663,MCKESSON,
4191,7000009,195609530360,34,SWIMSUIT,10.00,222474,WAL-MART,
4191,7000007,1502650,99,BERRY OVAL 16 OZ,0.02,122663,MCKESSON,
4191,7000008,1502620,99,BERRY OVAL U7507299,0.02,122663,MCKESSON,
4191,7000002,3626930,99,WM HIPAA,0.02,122663,MCKESSON,
4191,7000010,1502590,99,BERRY OVAL 3 OZ,0.02,122663,MCKESSON,
2095,7000000,7818393507950,21,HOW MANY SLEEPS TIL,8.95,867200,READERLINK DISTRIBUTION SERVIC,0
2095,7000008,51494104280,40,POST NATAL,29.00,542654,WAL-MART IMPORT,
2095,7000010,10124751010,40,HARKEN/ NUTTY,2.74,542654,WAL-MART IMPORT,
2095,7000009,514941042860,40,BABY  ME 2,29.00,542654,WAL-MART IMPORT,
2012,7000005,51141329940,11,COMMAND 10LB 4 PACK,3.84,419351,WALMART DISTRIBUTION CTR 7047,13
1354,7000197,8009531811040,72,filemate carry,8.09,413356,WALMART.COM,0
1354,7000000,2790530,38,DEA FRIDGW RETURN,1.00,122663,MCKESSON,2
1354,7000001,1502590,38,BERRY 3 OZ,182.28,122663,MCKESSON,1
1354,7000003,1502610,38,4OZ BERRY,188.92,122663,MCKESSON,1
1354,7000005,1502620,38,BERRY 6OZ,128.48,122663,MCKESSON,1
1354,7000006,1502630,38,8 OZ VIALS,134.62,122663,MCKESSON,6
1354,7000004,1502650,38,16O OZ VIAL,91.52,122663,MCKESSON,8
3305,7000012,1502590,99,BERRY AMBER C/R 3OZ,182.28,122663,MCKESSON,
3305,7000000,3626930,99,WM HIPAA LEAFLET,58.68,122663,MCKESSON,
2472,7000006,630509914000,7,SORRY RIVALS EDITION,12.99,345298,HASBRO GAMES,
2472,7000000,860011062920,94,ORGANIC 1 LIMES,2.98,58259,WALMART INHOME,-6
3626,7000015,1502590,38,BERRY OVAL VIALS,1.00,655563,MCKESSON,1
3626,7000014,1502610,38,BERRY OVAL VIALS,1.00,655563,MCKESSON,1
3626,7000003,1502640,40,BERRY OVAL 12 OZ,108.28,122663,MCKESSON,0
1666,7000026,42825539500,33,DANSKIN P3 NO SHOW,4.97,428235,RENFRO CORPORATION,
4274,7000009,1960830,99,ZIPLOCK,14.44,122663,MCKESSON,
4274,7000008,3911850,99,RETURN FRIDGE LARGE,1.00,122663,MCKESSON,
4274,7000000,3626930,99,HIPAA,58.68,122663,MCKESSON,
1097,7002219,298926635820,11,CORD,8.25,413356,WALMART.COM,
1097,7000002,1502590,38,VIALS,0.81,122663,MCKESSON,1
1237,7000001,3528709962780,10,MICHELIN,275.00,633324,TIRE WHOLESALERS INC,4
1237,7000005,203147003000,10,LEX,86.00,633324,TIRE WHOLESALERS INC,2
1237,7000006,20717550100,10,LEXANI 2155517,60.00,633324,TIRE WHOLESALERS INC,
1237,7000007,304960882300,40,LMX 4,76.18,122663,MCKESSON,0
2836,7000002,74030001280,97,MOZZARELLA,1.50,222474,WAL-MART,
4457,7000003,708125796140,17,PLATFORM BED,171.14,58259,WALMART INHOME,
4457,7000002,705125796140,17,PLATFORM BED,171.14,58259,WALMART INHOME,
4457,7000000,7869354797450,23,CARGO SHORTS,9.00,222474,WAL-MART,
4457,7000001,786935479750,23,CARGO SHORTS,9.00,222474,WAL-MART,
630,7000004,1502590,99,BERRY OVAL VIALS,182.28,122663,MCKESSON,
630,7000001,1502640,99,BERRY OVAL VIALS,188.92,122663,MCKESSON,
630,7000003,1502610,99,BERRY OVAL AMB,188.92,122663,MCKESSON,
630,7000005,1502620,99,BERRY OVAL VIALS,128.48,122663,MCKESSON,
630,7000000,3626930,99,HIPPA LEAFLET PAPER,58.68,122663,MCKESSON,
630,7000006,1502650,99,BERRY OVAL VIALS,91.52,122663,MCKESSON,
6395,7000001,616316782160,14,PET ACCESSORIES TOWE,8.97,222351,SMART DOG PRODUCTS,-1
6395,7000000,611407027870,23,BOTTLE OPENER,8.96,472103,RICO INDUSTRIES INC,3
6395,7000008,3911850,99,RETURN KIT REFR LG,0.02,122663,MCKESSON,
4384,7000000,40577645080,2,DOVE,6.97,782532,UNILEVER US INC,10
4384,7004507,810190031820,16,SOLAR WIND CHIME,14.88,480823,COPIA PARTNERS LLC,4
1382,7000007,37000859290,79,LUVS SZ3 92CT,15.00,409003,PROCTER & GAMBLE,1
1348,7000006,6074877800,10,MICHELIN,162.00,547003,AMERICAN TIRE DISTRIBUTORS INC,
1348,7000016,38902070260,11,NAILS,1.68,542654,WAL-MART IMPORT,0
1348,7000002,1502640,38,12 OZ LIQ VIAL,0.01,122663,MCKESSON,1
1348,7000001,1502610,38,4 OZ LIQ VIAL,0.01,122663,MCKESSON,1
1348,7000003,1502630,38,8OZ LIQ VIAL,0.01,122663,MCKESSON,1
1348,7000000,3911850,38,LARGE REF RETURN KIT,0.01,122663,MCKESSON,1
1261,7000832,167513260090,7,26 Kent Tricycle,199.00,413356,WALMART.COM,
4556,7000002,850046424020,2,AMVITAL TURMERIC SOA,6.84,413356,WALMART.COM,
4556,7000237,35794325510,9,4PC BUNGEE 30  36,3.88,403055,AWI ACQUISITION COMPANY,
4556,7000224,47293368230,17,CP CORD RECL BLK,59.96,538801,"SURE FIT HOME PRODUCTS, LLC",
4556,7000005,859774007880,97,CLEVELAND KITCHEN KI,5.99,413356,WALMART.COM,
4556,7000001,5712455482790,2,ELECTRIC SHAV,5.00,413356,WALMART.COM,0
4556,7000003,769915190970,46,THE ORDINARY,19.99,413356,WALMART.COM,
4556,7000004,638310075530,33,BEVELRLY HILLA,12.98,413356,WALMART.COM,0
3562,7000001,702401974490,23,ICEGLAD MENS LINEN,14.68,413356,WALMART.COM,
3562,7000003,789949483790,24,TUFF GUYS BOYS PIJA,24.98,413356,WALMART.COM,
3562,7000006,7899494836920,24,TUFF GUYS BOYS PIJA,24.98,413356,WALMART.COM,
3562,7000014,299660678560,25,SHOES,7.00,419183,WALMART CORPORATE LEARNING CTR,
3562,7000000,83169412780,34,SWIMSUITS,13.58,419183,WALMART CORPORATE LEARNING CTR,
3562,7000007,768641035570,40,NEENCA HINGED KNEE B,25.99,413356,WALMART.COM,
3562,7000013,72980891650,46,HOT AIR BRUSH,19.97,419183,WALMART CORPORATE LEARNING CTR,0
3562,7000012,755419373450,74,CORDLESS VACUUM CLEA,79.00,419183,WALMART CORPORATE LEARNING CTR,0
3562,7000010,718157102470,7,TOY,14.99,419183,WALMART CORPORATE LEARNING CTR,
3795,7000003,196021120680,31,KATE SPADE BACK PACK,127.00,222474,WAL-MART,
3795,7000002,78945612390,31,KATE SPADE BACK PACK,125.00,413356,WALMART.COM,
3795,7000001,197675108780,34,JESSICA SIMP COAT,50.00,413356,WALMART.COM,
3795,7000000,193968338870,97,BACON HICKORY SMOKED,14.99,413356,WALMART.COM,
2585,7000708,887648091490,24,SMURFS,6.97,205567,CENTRAL MILLS INC,
2585,7000004,3637920,40,ADVOCATE,74.95,122663,MCKESSON,2
2585,7000002,2814530,99,BERRY ORAL,2.35,12266,IMPORT-AURA INTERNATIONAL MANU,
2906,7001409,778988193610,7,MECCANO-ERECTOR FERR,29.97,473341,SPIN MASTER INC,0
2906,7000006,1502610,99,VIALS,0.02,122663,MCKESSON,
2906,7000000,1502630,99,AMBER VILES 8OZ,0.02,122663,MCKESSON,
2917,7000000,888703100009,74,THE CEREAL KEEPER,12.00,81768,"UNLIMITED APPAREL, INC.",
2897,7000005,6942428947950,34,ALQAQ WOMEN,17.99,669895,AURORA CORPORATION OF AMERICA,
2897,7000000,6423804288090,34,WOMENS ORANGE SHIRT,12.00,669895,AURORA CORPORATION OF AMERICA,
2897,7000006,6145376794020,34,MINTREAS WOMEN SHIRT,11.00,669895,AURORA CORPORATION OF AMERICA,-1
2897,7000002,45005531380,34,AIRWALK LONG SLEEVE,8.00,669895,AURORA CORPORATION OF AMERICA,-1
2897,7000003,6632509276590,34,CARDIGAN,7.50,669895,AURORA CORPORATION OF AMERICA,
2897,7000008,1256319822880,34,REALSIZE WOMENS PUL,8.99,669895,AURORA CORPORATION OF AMERICA,
2897,7000013,728872488370,34,UVN SUMMER T SHIRT D,6.99,669895,AURORA CORPORATION OF AMERICA,
2897,7000007,8472807738500,40,BLENDER BOTTLE,8.88,163314,WAL MART STORES INC,
2897,7000010,856579005420,13,STEELLSSPOTCLEANER,2.00,542654,WAL-MART IMPORT,
2897,7000011,578960661160,40,GERITUSSIN,4.00,542654,WAL-MART IMPORT,
2897,7000001,941832702100,34,GREEN LADIES COAT,5.00,669895,AURORA CORPORATION OF AMERICA,
2897,7000016,463876932270,24,BOYS SET,10.00,669895,AURORA CORPORATION OF AMERICA,
2897,7000015,658917711760,25,PURPLE SUEDE SHOES,10.00,669895,AURORA CORPORATION OF AMERICA,-1
2897,7000012,752253400700,34,BATHINGSUIT,10.00,413356,WALMART.COM,1
2897,7000004,196064345370,25,WEATHERPROOF MENS LO,20.00,669895,AURORA CORPORATION OF AMERICA,-1
1926,7000001,648748928190,9,TRAVEL PILLOW,11.97,674524,ABSOLUTE EYEWEAR SOLUTIONS INC,2
1926,7000007,648748034000,9,TRAVEL PILLOW,11.97,674524,ABSOLUTE EYEWEAR SOLUTIONS INC,1
1926,7000005,648748034030,9,TRAVEL PILLOW,11.97,674524,ABSOLUTE EYEWEAR SOLUTIONS INC,1
1926,7000014,1956099503960,34,SWIM TOP,9.96,222474,WAL-MART,
1926,7000000,754814032630,82,MINI TAPE DISPENSER,1.00,542654,WAL-MART IMPORT,
2088,7000000,2814530,38,BERRY OVAL AMB C/R,148.49,122663,MCKESSON,1
2088,7000002,1502630,38,BERRY OVAL AMB,1.00,122663,MCKESSON,0
2159,7000037,614160287910,2,TTUB,7.48,553867,YUJIN ROBOT INC,-1
2159,7000036,3614228821040,2,ROOT,10.98,42005,"CLARE ROSE, INC.",-1
2159,7000035,754708207030,2,SHAVER,17.99,69433,SELF-CUT SYSTEM LLC,-1
2159,7000033,607869292520,14,CUP,28.50,373605,NEWELL BRANDS INC.,-2
2159,7000034,2004649000000,14,MINI,15.98,373605,NEWELL BRANDS INC.,-1
2159,7000009,1502610,99,BERRYOVALAMB4OZ,188.92,122663,MCKESSON,
2159,7000001,1502640,99,BERRYOVALAMB12OZ,108.28,122663,MCKESSON,
2159,7000000,3626930,99,HIPAA LEAFLET,58.68,122663,MCKESSON,
2405,7000026,7564816855800,7,TCWHNIEVDH,40.00,163314,WAL MART STORES INC,
2405,7000025,467343914970,34,WHTESHORTSXL,7.00,413356,WALMART.COM,0
2405,7000003,6976479331270,74,LUGGAGE,134.98,222474,WAL-MART,
2405,7000001,22177003020,74,MELALENIA 5PC LUGGAG,134.98,222474,WAL-MART,
2405,7000006,880766611350,40,EXPRESS STYLE WORKIN,15.00,413356,WALMART.COM,0
2405,7000023,1502640,99,BERRY OVAL AMB 12OZ,108.28,122663,MCKESSON,
2405,7000022,1502650,99,BERRY OVAL AMB 16OZ,91.52,122663,MCKESSON,
5360,7000003,1502630,99,8OZ BERRY VIALS,134.62,122663,MCKESSON,
5131,7000001,7441029612040,94,PINEAPPLE,2.18,269886,CH ROBINSON COMPANY INC,
5131,7000000,850060086000,94,STRAWBERRY,2.48,269886,CH ROBINSON COMPANY INC,180
5131,7000010,885561392740,19,CUTETITOS,5.00,542654,WAL-MART IMPORT,-2
5131,7000008,1502630,99,BERRY OVAL 8OZ,1.00,122663,MCKESSON,
5131,7000011,1502650,99,BERRY OVAL 16OZ,1.00,122663,MCKESSON,
5131,7000009,1502610,99,BERRYOVAL,1.00,122663,MCKESSON,
5131,7000003,1502620,99,BERRY OVAL,1.00,122663,MCKESSON,
2445,7000003,978670287560,16,RAKE,44.99,542654,WAL-MART IMPORT,
2445,7000012,816645023980,46,HONEST BUBBLE BATH,5.98,542654,WAL-MART IMPORT,0
2445,7000007,53883265710,74,BELLA STORAGE,8.97,222474,WAL-MART,
2445,7000000,686464200610,1,CANDY JACKPOT,3.00,542654,WAL-MART IMPORT,
2445,7000005,818929010320,7,SQUISH BALL,1.00,413356,WALMART.COM,1
2445,7000009,5010993680790,7,TROLLS WORLD TOUR,14.97,413356,WALMART.COM,-1
2460,7000655,65857162720,71,CAMO RECLINER,249.00,658394,DOREL ASIA INC,0
3563,7000013,1502610,99,BERRYOVALAMB,0.10,122663,MCKESSON,
3563,7000012,3618790,40,ACWT,0.01,122663,MCKESSON,3
3563,7000000,3626930,99,HIPAA LEAFLEY,0.02,122663,MCKESSON,
1684,7000004,85214136290,79,FITTED CRIB SHEET,19.99,90969,"NOJO BABY & KIDS, INC.",
1716,7000002,1342080,23,HILL BB SHORT,7.95,292685,HILL DISTRIBUTING,
1716,7000004,54265439990,34,MOSHU GRAY TEE,12.99,265830,APPAREL LIMITED INC,
1716,7000010,54265414990,34,NN LACE TOP,14.98,265830,APPAREL LIMITED INC,-1
1716,7000011,54265407990,34,BLK SHORT,7.98,265830,APPAREL LIMITED INC,
1716,7000008,54265410990,34,LACE SS TOP,10.99,265830,APPAREL LIMITED INC,
1716,7000012,54265433990,34,V NECK RUFFLE SLEEVE,17.98,265830,APPAREL LIMITED INC,
1716,7000009,54265418990,34,RED FLORAL TUNIC,18.99,265830,APPAREL LIMITED INC,
1716,7000006,1502610,38,VIAL,0.03,122663,MCKESSON,1
1716,7000001,195030054260,74,MATRESS,89.99,42591,MARKETPLACE SELECTIONS,
1716,7000003,54265428800,34,SLEEVELESS TUNIC,19.99,265830,APPAREL LIMITED INC,
1716,7000007,1502620,38,VIALS,0.02,122663,MCKESSON,1
1716,7000014,3626930,38,LEAFLET,0.02,122663,MCKESSON,1
1716,7000013,54265414980,24,BG BOYS WOVEN SHIRT,12.98,265830,APPAREL LIMITED INC,
1811,7000008,14045336680,11,BERNZOMATIC,5.36,222474,WAL-MART,0
1811,7000005,876930001390,72,JUMP START,19.96,413356,WALMART.COM,2
1811,7000006,882224462990,72,GPS LOCATOR,74.88,413356,WALMART.COM,1
1811,7000003,812658010680,72,LIBRE E BOOK,50.00,413356,WALMART.COM,1
1811,7000014,664446217300,72,HOME DESIGN,19.96,413356,WALMART.COM,0
1811,7000015,664446218300,72,HOME DESIGN,29.96,413356,WALMART.COM,0
1811,7000004,882224165240,72,OFFICE AND HOME 207,29.89,413356,WALMART.COM,0
1811,7000010,37648860190,72,NORTON UTILITIES,40.00,542654,WAL-MART IMPORT,
1811,7000017,755142718400,72,OFFICE SUITE,19.82,413356,WALMART.COM,1
1811,7000011,705381184600,72,PRINTMASTER,19.96,413356,WALMART.COM,1
1811,7000013,400005445520,72,DRAWN DARK FLIGHT,19.96,413356,WALMART.COM,
1811,7000009,755142107310,5,PRINT WORKS,5.00,413356,WALMART.COM,0
1811,7000007,23100146820,8,PUPPY,1.00,222474,WAL-MART,
1811,7000012,873172081270,72,DEFENDER PRO,19.99,542654,WAL-MART IMPORT,
1811,7000002,3626930,99,WM HIPAA LEAFLET,58.68,122663,MCKESSON,
1811,7000001,1502650,99,BERRY OVL AMB 12OZ,91.52,122663,MCKESSON,
2902,7000020,423851005310,7,RADIO FLYER,34.46,413356,WALMART.COM,
2902,7001393,113194062000,9,STAINLESS STEEL,5.67,413356,WALMART.COM,
2902,7000000,3626930,38,HIPPA PAPER,58.00,122663,MCKESSON,1
2902,7000002,33383027710,94,GALA APPLES,4.88,469644,COASTAL ACQUISITION CORPORATIO,0
2116,7000005,887224028220,7,SCOOTER,19.98,413356,WALMART.COM,
2116,7000013,763059064970,23,POWER RANGER MENS SU,43.00,413356,WALMART.COM,
2116,7000015,6163630877850,69,TRAVEL BAG,25.69,413356,WALMART.COM,
2351,7000002,300870740020,40,FER-IN-SOL IRON DROP,15.06,122663,MCKESSON,-3
3535,7000007,840165815260,3,160 PRICE CHALK SET,29.99,413356,WALMART.COM,
3535,7000010,706189602200,17,OLARHIKE 23IN SHELVE,15.99,413356,WALMART.COM,
3535,7000015,25600003130,81,TK FUDGE COOKIE BAR,3.18,500754,LEPAGE BAKERIES,
3535,7000016,796391108530,72,USX TV MOUNT,19.99,413356,WALMART.COM,
4387,7000006,1502640,99,BERRY VIAL,108.28,122663,MCKESSON,
4387,7000003,1502630,99,BERRY VIAL,134.62,122663,MCKESSON,
4387,7000001,1502650,99,BERRY VIAL,91.52,122663,MCKESSON,
2155,7000007,727977583300,33,BUNNY PJS,6.99,265830,APPAREL LIMITED INC,-1
2000,7000013,707466811530,16,PITURE FRAME,16.97,375621,"PUZZLED, INC",25
2000,7000002,8500186042770,94,ORGANIC GREEN PEPPER,3.46,186541,AMERICAN FARMS LLC,
1527,7000006,1502590,99,3OZ AMB/CR,182.28,122663,MCKESSON,
1527,7000007,1502620,99,BERRY OVAL 6OZ,128.48,122663,MCKESSON,
2134,7000009,11111111090,11,BARRERY,5.00,222474,WAL-MART,0
2908,7000001,44000069200,95,WHEAT THINS,4.98,363010,MONDELEZ GLOBAL LLC,0
4499,7000012,73321000270,91,LUIGI LEMON ICE,2.98,383482,JNJ INTERNATIONAL INC,1
2137,7000026,42929880050,25,W BEACH OKABASHI,12.00,441801,OKABASHI BRANDS INC,
5254,7000012,702298203340,22,SANMADROLA,42.99,413356,WALMART.COM,
5254,7000010,375834234300,38,ERYTH TB 500,256.88,68798,MCKESSON MEDICAL-SURGICAL INC.,-2
5254,7000000,320891822080,69,KTAXON NON WOVEN FAB,32.99,413356,WALMART.COM,
5254,7000022,848858012110,2,POO POURRI,1.00,413356,WALMART.COM,-1
5254,7000017,848858012120,2,POO POURRI,1.00,413356,WALMART.COM,
5254,7000001,3626930,99,WM HIPAA LEAFLET ENG,58.68,122663,MCKESSON,
2247,7000006,746988284430,9,GUN SAFE,887.59,57923,SAFE FOR HOME PRODUCTS LLC,1
2247,7000001,1502610,99,BERRY 4,188.92,122663,MCKESSON,
2247,7000000,3626930,99,HIPAA,58.68,122663,MCKESSON,
616,7000002,71720066770,1,TOOTSIE FRUIT CHEWS,1.98,749361,"CANDYWAREHOUSE.COM, INC.",0
2214,7002930,816212023270,40,GURU CLARY SAGE 10ML,12.23,624275,GURUNANDA LLC,0
2214,7001262,31568553680,32,FG POL NAVIGATOR,10.00,363142,FGX INTERNATIONAL INC,
1663,7000002,1502620,99,OVAL 6 OZ,83.51,122663,MCKESSON,
628,7000000,61651239540,9,WETSUIT SURFING,37.79,413356,WALMART.COM,-1
628,7000003,717242728800,69,EDX 5 DRESSER WIDE C,37.99,413356,WALMART.COM,
628,7000007,6974018687810,69,4FT OLIVE TREE,24.99,222474,WAL-MART,
5487,7000003,84358052900,8,DOG GATE,39.99,413356,WALMART.COM,0
5487,7000002,50235340290,38,CAPRIEVE,16.00,59635,MWI VETERINARY SUPPLY CO,1
5487,7000000,847626003813,72,J5 100W SUPER CHRGR,40.48,551652,KAIJET TECHNOLOGY INTERNATIONA,
5487,7000008,1502640,99,LIQUID VIALA,108.28,122663,MCKESSON,
3545,7000014,70382007280,10,MEGUIARS GLASS CLEAN,12.21,163314,WAL MART STORES INC,3
3545,7000013,331543804120,11,NEU MASTER TACKER,42.99,163314,WAL MART STORES INC,1
3545,7000015,1502630,38,BERRY OVAL AMB,134.62,122663,MCKESSON,5
3545,7000003,3626930,38,WM HIPPA LEAFLER,58.68,122663,MCKESSON,93
2261,7000011,93436221080,34,WOMEN PANTSUIT WIDE,9.99,619471,NO BOUNDARIES,
2261,7000000,1502640,40,OVAL 12OZ,208.28,122663,MCKESSON,1
2885,7000002,1502640,99,12 OZ AMBER,108.28,68798,MCKESSON MEDICAL-SURGICAL INC.,
4276,7000028,1997150460,8,SOLDIER WORM TREATS,1.25,222474,WAL-MART,0
4276,7000001,54300001030,95,FIRESIDE MARSHMALLOW,1.98,503412,DOUMAK INC,1
4276,7000005,715001003930,95,WHOLE RSTD ALMONDS,11.99,225573,WHOLESOME FOODS INC,-1
4276,7000000,716245000010,95,NATURAL RAISINS,4.25,732763,SUN VALLEY GROUP INC,-1
4276,7000002,8894878669610,25,MADDEN SLIDE,10.00,525993,MADDEN MANUFACTURING COMPANY,-1
1945,7000006,77210832810,32,LOR RING SZ 8,8.88,228163,K & M ASSOCIATES LP,0
1945,7000005,3693672982010,40,MAG OXIDE 400MG TAB,9.75,68798,MCKESSON MEDICAL-SURGICAL INC.,
1945,7000004,3626930,99,WM HIPAA LEAFLET ENG,0.03,122663,MCKESSON,
2898,7000037,20066187650,12,SPRAY PAINT,12.00,222474,WAL-MART,
2898,7000031,194654993090,25,CARTER,17.95,413356,WALMART.COM,
2898,7000007,3870325793310,26,12M SET,7.00,413356,WALMART.COM,
2898,7000000,685643674730,26,TODDLER PAJAMAS,13.98,413356,WALMART.COM,-1
2898,7000025,196203018160,29,VALENTINES DAY CHEMI,25.99,413356,WALMART.COM,0
2898,7000032,9067031373450,31,BAG,9.99,413356,WALMART.COM,
2898,7000002,193863522240,34,29.95,29.95,413356,WALMART.COM,-1
2898,7000006,198108101780,34,LONG SLEEVE SHERPA,49.99,413356,WALMART.COM,1
2898,7000042,196983858780,34,RIBBED BELTED SWIMSU,29.88,413356,WALMART.COM,
2898,7000033,7734754294770,34,DRESS,14.98,413356,WALMART.COM,
2898,7000034,244733294130,34,DRESS,14.98,413356,WALMART.COM,
2898,7000038,749283868710,34,COVER UP,12.59,413356,WALMART.COM,-4
2898,7000039,190644496360,34,WOMENS LONG SLEEVE,7.00,413356,WALMART.COM,-1
2898,7000040,784853985860,34,SCOOP NECK TSHIRT,10.98,413356,WALMART.COM,0
2898,7000001,41554550470,46,MAYBELLINE FIT ME CO,7.58,413356,WALMART.COM,
2898,7000030,885609023110,69,DYSON OMNI GLIDE VAC,279.99,413356,WALMART.COM,
2898,7000043,1260798892410,34,JUNIOR SHIRT,5.00,413356,WALMART.COM,-1
2898,7000008,468569194460,34,BATHING SUIT,10.00,413356,WALMART.COM,-2
2898,7000035,717023117280,34,SHIRT,10.00,413356,WALMART.COM,0
2898,7000036,784853987020,34,SHIRT,10.00,413356,WALMART.COM,-1
2898,7000009,467869079170,34,BLACK DENIM SKIRT,15.00,413356,WALMART.COM,
2898,7000010,6942255196600,34,SHEWIN SWEATER,15.00,413356,WALMART.COM,
2898,7000003,84971655730,9,PGA TOUR HAT,19.99,413356,WALMART.COM,0
2898,7000041,717023116080,29,PAJAMA SET,12.98,413356,WALMART.COM,-1
5178,7000000,3626930,99,HIPPA LEAFLET ENGLIS,56.68,122663,MCKESSON,
5178,7000001,1502630,99,BERRY OVAL 8OZ,134.62,122663,MCKESSON,
2551,7000035,6942284600280,46,IPL HAIR REMOVAL,54.99,413356,WALMART.COM,
2551,7000009,33383027710,94,APPLES,3.98,50016,HYPERMART,0
2551,7000004,198168900310,94,BLUEBERRIES,2.97,50016,HYPERMART,0
2551,7000034,7443031120080,94,PINEAPPLE,1.98,50016,HYPERMART,1
2566,7000005,761062271900,20,SHOWER CURTAIN SET,16.90,413356,WALMART.COM,1
2566,7000002,765142508310,22,QUILT KING SET,32.99,413356,WALMART.COM,
2566,7000013,755132636740,32,STAINLESS STEEL NECK,45.47,413356,WALMART.COM,
2566,7000012,83717865210,82,YGO BAT OF LEGEND TR,4.76,452842,"MJ HOLDING COMPANY, LLC",
2566,7000006,263444609890,93,LIGHTLY SMOKED SALMO,11.92,715543,WALMART FOUNDATION,
2566,7000010,834706000340,40,PROP VITAMIN C,4.00,429990,BEEKEEPER'S NATURALS USA INC.,4
2566,7000007,1502590,99,OVAL 3OZ,182.28,122663,MCKESSON,
2566,7000003,1502610,99,OVAL 4OZ,188.92,122663,MCKESSON,
2566,7000011,754708206380,2,WATER FLOSSER,19.99,413356,WALMART.COM,
2566,7000009,763795768270,17,DAYSPRING WALL DECOR,14.99,158782,DAYSPRING CARDS,
2566,7000000,1502620,99,OVAL 6OZ,128.48,122663,MCKESSON,
2566,7000001,1502630,99,OVAL 8OZ,134.62,122663,MCKESSON,
2566,7000008,3626930,99,HIPAA,58.68,122663,MCKESSON,
2566,7000004,1502650,99,OVAL 16OZ,91.52,122663,MCKESSON,
2581,7000007,699992315130,16,BLUE MATS,34.99,624141,GARDEN INNOVATIONS LLC,
2581,7000000,61349728570,72,YOTON,29.99,542654,WAL-MART IMPORT,
2581,7000002,72000000720,72,LENOVO,100.00,542654,WAL-MART IMPORT,-1
2581,7000001,191329621130,5,AVATAR COMBO,1.00,542654,WAL-MART IMPORT,
2581,7000010,710425599080,55,THE QUARRY,1.00,542654,WAL-MART IMPORT,-1
3607,7000000,7985407941010,40,VITAMIN D3 5000,5.91,122663,MCKESSON,
3607,7000004,1502640,35, CS BERRY 12OZ,0.02,655563,MCKESSON,1
3607,7000007,1502650,38,CS BERRY 16OZ,0.02,655563,MCKESSON,1
3573,7000011,1502650,38,BERRY OVAL16,36.00,122663,MCKESSON,6
3573,7000001,3911850,38,RETURN KIT BIO LG,0.02,122663,MCKESSON,1
3573,7000002,1502630,38,1.00E+17,134.62,122663,MCKESSON,1
3573,7000000,3626930,38,WM HIPPA LEAFLET,58.68,122663,MCKESSON,1
1973,7000008,26008000090,10,WHEEL KIT,49.96,21124,WAL-MART BIKE SHOP LABOR,1
1973,7000007,46677562620,11,65W SMART BULB FLOOD,16.00,542654,WAL-MART IMPORT,
1973,7000006,11225549450,14,MEAT CHOPPEE,5.99,542654,WAL-MART IMPORT,
1973,7000002,39363341710,19,SIMPLICITY POODLE,3.50,542654,WAL-MART IMPORT,
1973,7000003,2790530,38,RETURN KIT,0.05,122663,MCKESSON,1
1973,7000010,630704958290,69,ELECTRIC SCOOTER,200.00,542654,WAL-MART IMPORT,
1973,7000009,778988259960,7,PP SKYE HELICOPTER,10.00,542654,WAL-MART IMPORT,
1973,7000005,1502630,38,BERRY OVAL 8OZ,134.62,122663,MCKESSON,1
2514,7000004,5707119040240,5,GAMINGMOUSE,47.00,62125,WAL-MART WAREHOUSE #6050,-1
2514,7000002,5707119039830,5,GAMINGMOUSE,29.97,62125,WAL-MART WAREHOUSE #6050,1
2514,7000003,2610240,38,LAMOTRIGINE 200 ER,448.70,68798,MCKESSON MEDICAL-SURGICAL INC.,
2514,7000005,646253277990,71,BLACK SET OF CHAIRS,134.99,839126,YAHEE TECHNOLOGIES CORP.,
2514,7000006,959915220250,74,LUGGAGE,149.99,554280,TRAVEL PLUS INTERNATIONAL LLC,
2514,7000000,1502640,99,CS BERRY OVAL AMBER,108.28,122663,MCKESSON,
2514,7000001,3626930,99,WM HIPPA LEAFLET,58.68,68798,MCKESSON MEDICAL-SURGICAL INC.,
4612,7000000,33383533520,94,PREMIUM GOLD POTATOE,5.67,741264,BUSHMANS INC,-15
3266,7000001,850046363000,95,YARDLY,2.00,419183,WALMART CORPORATE LEARNING CTR,18
