Store #,Facility Type,Division,Region,Market,EPA/State ID #,Address,City,State,Zip Code
5246,Wal-Mart Supercenter,1,6,65,TXR000073940,10388 US 59 Highway  ,Wharton,Texas,77488
5247,Wal-Mart Supercenter,1,5,479,TXR000061333,1228 North Highway 377  ,Roanoke,Texas,76262
5248,Wal-Mart Neighborhood Market,1,72,544,ALR000060673,1660 McFarland Boulevard  ,Northport,Alabama,35476
5250,Wal-Mart Supercenter,1,9,90,FLR000109157,904 Cypress Parkway  ,Poinciana,Florida,34759
5251,Wal-Mart Supercenter,1,12,119,TNR000025783,490 Greenway View Drive  ,Chattanooga,Tennessee,37411
5252,Wal-Mart Supercenter,1,2,25,GAR000047068,4221 Atlanta Highway  ,Loganville,Georgia,30052
5253,Wal-Mart Supercenter,1,75,289,VAR000510735,632 Grass Field Parkway  ,Chesapeake,Virginia,23322
5254,Wal-Mart Supercenter,1,26,297,NC0991302691,2114 South Main Street  ,Wake Forest,North Carolina,27587
5255,Wal-Mart Neighborhood Market,1,72,548,FLR000107284,6216 Elliot Drive  ,Tampa,Florida,33615
5256,Wal-Mart Neighborhood Market,1,72,544,ALR000059162,4201 Hargrove Road East  ,Tuscaloosa,Alabama,35405
5257,Wal-Mart Neighborhood Market,1,61,510,AZR000502930,5122 East University Drive  ,Mesa,Arizona,85205
5258,Wal-Mart Neighborhood Market,1,61,397,NVR000079764,5850 West Craig Road  ,Las Vegas,Nevada,89130
5259,Wal-Mart Neighborhood Market,1,61,397,NVR000079780,6151 West Lake Mead Blvd  ,Las Vegas,Nevada,89108
5260,Wal-Mart Supercenter,1,42,323,ARR000014233,4208 PLEASANT CROSSING BLVD  ,Rogers,Arkansas,72758
5261,Wal-Mart Supercenter,1,42,323,MOR000519124,100 Commercial Drive  ,Pineville,Missouri,64856
5262,Wal-Mart Supercenter,1,14,13,ALR000032052,2181 Pelham Parkway  ,Pelham,Alabama,35124
5263,Wal-Mart Supercenter,1,12,119,TNR000028373,2300 TREASURY DRIVE SE  ,Cleveland,Tennessee,37323
5264,Wal-Mart Supercenter,1,9,115,FLR000122911,13140 South Tamiami Trail  ,Osprey,Florida,34229
5265,Wal-Mart Neighborhood Market,1,72,559,FLR000218164,2125 Nolte Road  ,St. Cloud,Florida,34772
5266,Wal-Mart Supercenter,1,3,104,FLR000144691,12610 US HWY 19  ,Hudson,Florida,34667
5267,Wal-Mart Neighborhood Market,1,59,554,GAR000078238,3130 Atlanta Highway  ,Athens,Georgia,30606
5269,Wal-Mart Neighborhood Market,1,61,397,NVR000079772,490 EAST SILVERADO RANCH BLVD  ,Las Vegas,Nevada,89183
5270,Wal-Mart Supercenter,1,54,582,UTR000008292,585 North State Street  ,Lindon,Utah,84042
5272,Wal-Mart Supercenter,1,60,472,WAH000029157,21200 OLHAVA WAY N.W.  ,Poulsbo,Washington,98370
5273,Wal-Mart Supercenter,1,60,472,WAH000024152,1284 W Washington Street  ,Sequim,Washington,98382
5274,Wal-Mart Division 1 Store,1,57,470,HIR000136739,1131 Kuala Street  ,Pearl City,Hawaii,96782
5275,Wal-Mart Supercenter,1,2,26,GAR000039362,6435 Bells Ferry Road  ,Woodstock,Georgia,30189
5276,Wal-Mart Division 1 Store,1,25,269,ILR000158089,1555 North Rand Road  ,Palatine,Illinois,60074
5278,Wal-Mart Supercenter,1,16,154,MAR000511212,591 Memorial Drive  ,Chicopee,Massachusetts,01020
5279,Wal-Mart Neighborhood Market,1,59,496,SCR000783316,1616 Central Ave  ,Summerville,South Carolina,29483
5280,Wal-Mart Supercenter,1,19,201,MIK383819596,8350 Shaver Road  ,Portage,Michigan,49024
5281,Wal-Mart Division 1 Store,1,17,175,NJR000050302,306 US Highway 9 North  ,Woodbridge,New Jersey,07095
5282,Wal-Mart Supercenter,1,76,195,NYR000195560,3800 Dewey Avenue  ,Greece,New York,14616
5285,Wal-Mart Supercenter,1,20,215,OHD981538069,3200 Atlantic Blvd NE  ,Canton,Ohio,44705
5286,Wal-Mart Neighborhood Market,1,64,533,OKR000021089,9320 NORTH PENN AVENUE  ,The Village,Oklahoma,73120
5287,Wal-Mart Supercenter,1,13,68,TXR000073957,21150 Kuykendahl Road  ,Spring,Texas,77379
5288,Wal-Mart Supercenter,1,5,49,TXR000058685,220 North Highway 175  ,Seagoville,Texas,75159
5290,Wal-Mart Neighborhood Market,1,64,528,TXR000081699,1515 S Ellison Drive  ,San Antonio,Texas,78251
5291,Wal-Mart Neighborhood Market,1,59,496,SCR000782680,1019 Old Barnwell Road  ,Columbia,South Carolina,29170
5292,Wal-Mart Supercenter,1,26,297,NC0991302692,4431 New Bern Avenue  ,Raleigh,North Carolina,27610
5293,Wal-Mart Supercenter,1,17,172,NYR000141572,77 Green Acres Road  ,Valley Stream,New York,11581
5294,Wal-Mart Division 1 Store,1,17,173,CTR000508911,1365 Boston Post Road  ,Milford,Connecticut,06460
5295,Wal-Mart Supercenter,1,17,172,NYR000175307,965 Broadhollow Road  ,Farmingdale,New York,11735
5296,Wal-Mart Supercenter,1,20,316,WVR000505529,25 Nichols Drive  ,Barboursville,West Virginia,25504
5297,Wal-Mart Neighborhood Market,1,59,498,KYR000037010,143 Thierman Lane  ,St. Matthews,Kentucky,40207
5298,Wal-Mart Supercenter,1,26,305,NCR000141861,223 North Myrtle School Road  ,Gastonia,North Carolina,28052
5299,Wal-Mart Supercenter,1,3,89,FLR000113175,550 US Highway 27  ,Clermont,Florida,34714
5300,Wal-Mart Supercenter,1,3,114,FLR000127522,9205 Gibsonton Drive  ,Gibsonton,Florida,33534
5301,Wal-Mart Supercenter,1,9,107,FLR000109173,4375 Belvedere Road  ,West Palm Beach,Florida,33406
5303,Wal-Mart Supercenter,1,58,364,AZR000506352,1280 Gail Gardner Way  ,Prescott,Arizona,86305
5304,Wal-Mart Neighborhood Market,1,61,9,AZR000047233,1916 South Lindsay Road  ,Mesa,Arizona,85204
5305,Wal-Mart Division 1 Store,1,58,458,CAR000204297,1150 Broadway  ,Chula Vista,California,91911
5306,Wal-Mart Neighborhood Market,1,61,397,NVR000079798,5545 Simmons Street  ,North Las Vegas,Nevada,89031
5307,Wal-Mart Supercenter,1,44,410,KSR000505594,1725 E. Santa Fe Street  ,Gardner,Kansas,66030
5308,Wal-Mart Neighborhood Market,1,59,485,KSR000503086,11010 WEST 74TH TERRACE  ,Shawnee,Kansas,66203
5309,Wal-Mart Supercenter,1,19,213,OHR000136127,46440 US Route 20  ,Oberlin,Ohio,44074
5310,Wal-Mart Neighborhood Market,1,64,541,LAR000100305,15047 Airline Hwy  ,Prairieville,Louisiana,70769
5311,Wal-Mart Supercenter,1,5,52,TXR000076323,1721 N. Custer  ,McKinney,Texas,75071
5312,Wal-Mart Supercenter,1,5,479,TXR000058230,3851 Airport Freeway  ,Fort Worth,Texas,76111
5313,Wal-Mart Supercenter,1,40,339,MOR000520643,6100 Ronald Reagan Drive  ,Lake St. Louis,Missouri,63367
5314,Wal-Mart Neighborhood Market,1,64,533,OKR000019752,4420 SOUTH WESTERN AVENUE  ,Oklahoma City,Oklahoma,73109
5315,Specialty Pharmacy,1,55,600,FLR000262865,2354 COMMERCE PARK DR  ,Orlando,Florida,32837
5316,Wal-Mart Supercenter,1,5,479,TXR000058503,1401 NORTH SAGINAW BLVD  ,Saginaw,Texas,76179
5317,Wal-Mart Supercenter,1,7,82,TXR000062943,"9300 SOUTH IH-35 BLDG ""B""  ",Austin,Texas,78748
5319,Wal-Mart Supercenter,1,20,317,WVR000509562,1881 Robert C. Byrd Drive  ,MacArthur,West Virginia,25873
5320,Wal-Mart Supercenter,1,26,298,NC0991302689,121 W Elmsley Drive  ,Greensboro,North Carolina,27406
5321,Wal-Mart Neighborhood Market,1,72,102,FLR000143057,9131 College Parkway  ,Fort Myers,Florida,33919
5323,Wal-Mart Neighborhood Market,1,64,533,OKR000031567,13505 S. Santa Fe Avenue  ,Oklahoma City,Oklahoma,73170
5325,Wal-Mart Supercenter,1,9,109,FLR000107938,5555 WEST ATLANTIC BLVD  ,Margate,Florida,33063
5326,Wal-Mart Supercenter,1,3,93,FLR000112409,9570 SW Highway 200  ,Ocala,Florida,34481
5327,Wal-Mart Neighborhood Market,1,64,541,LAR000064014,9830 Old Hammond Highway  ,Baton Rouge,Louisiana,70816
5328,Wal-Mart Neighborhood Market,1,64,541,LAR000063321,14241 Coursey Blvd  ,Baton Rouge,Louisiana,70817
5329,Wal-Mart Supercenter,1,46,370,AZR000500264,4435 West Anthem Way  ,Phoenix,Arizona,85086
5330,Wal-Mart Supercenter,1,46,369,AZR000047886,6145 North 35th Avenue  ,Phoenix,Arizona,85017
5331,Wal-Mart Supercenter,1,46,368,AZR000047860,7575 West Lower Buckeye Road  ,Phoenix,Arizona,85043
5332,Wal-Mart Neighborhood Market,1,61,510,AZR000502948,730 East McKellips Road  ,Mesa,Arizona,85203
5334,Wal-Mart Supercenter,1,54,376,COR000211607,3301 NORTH TOWER ROAD  ,Aurora,Colorado,80011
5335,Wal-Mart Supercenter,1,58,463,CAR000205310,250 Wildcat Drive  ,Brawley,California,92227
5336,Wal-Mart Neighborhood Market,1,64,507,OKR000031575,11020 Elm Street  ,Jenks,Oklahoma,74037
5337,Wal-Mart Supercenter,1,57,449,CAR000235341,1185 Herndon Avenue  ,Clovis,California,93612
5338,Wal-Mart Division 1 Store,1,58,459,CAR000206912,4840 SHAWLINE STREET  ,San Diego,California,92111
5340,Wal-Mart Division 1 Store,1,22,558,NJR000051466,500 Route 38  ,Cherry Hill,New Jersey,08002
5341,Wal-Mart Supercenter,1,54,379,COR000208835,500 Summit Blvd  ,Broomfield,Colorado,80021
5342,Wal-Mart Supercenter,1,58,365,AZR000047878,2501 SOUTH AVENUE 'B'  ,Yuma,Arizona,85364
5343,Wal-Mart Supercenter,1,75,291,VAR000508663,10001 Southpoint Parkway  ,Fredericksburg,Virginia,22407
5345,Wal-Mart Division 1 Store,1,75,508,MDR000517169,10600 Towne Center Blvd.  ,Dunkirk,Maryland,20754
5346,Wal-Mart Supercenter,1,26,296,NC0991302851,1318 Mebane Oaks Road  ,Mebane,North Carolina,27302
5347,Wal-Mart Supercenter,1,9,105,FLR000216044,19975 S. Tamiami Trail  ,Estero,Florida,33928
5348,Wal-Mart Supercenter,1,14,8,ALR000039214,851 Ann Street  ,Montgomery,Alabama,36107
5349,Wal-Mart Neighborhood Market,1,61,510,AZR000047613,8335 E. Guadalupe Road  ,Mesa,Arizona,85212
5350,Wal-Mart Supercenter,1,54,403,UTR000008011,4627 South 900 East  ,Salt Lake City,Utah,84117
5352,Wal-Mart Supercenter,1,25,264,ILR000158097,801 N. Randall Road  ,Batavia,Illinois,60510
5353,Wal-Mart Neighborhood Market,1,64,562,TXR000083544,24809 Aldine Westfield Road  ,Spring,Texas,77373
5355,Wal-Mart Supercenter,1,21,222,OHR000134510,1241 EAST COLUMBUS STREET  ,Kenton,Ohio,43326
5356,Wal-Mart Supercenter,1,76,231,PAR000513986,300 Resort Plaza Drive  ,Blairsville,Pennsylvania,15717
5358,Wal-Mart Supercenter,1,22,234,PAR000512046,100 South Conestoga Drive  ,Shippensburg,Pennsylvania,17257
5359,Wal-Mart Supercenter,1,5,48,TXR000067215,721 Boyd Road  ,Azle,Texas,76020
5360,Wal-Mart Supercenter,1,76,228,PAR000523993,11415 HYDETOWN ROAD  ,Titusville,Pennsylvania,16354
5361,Wal-Mart Supercenter,1,47,432,NER000502351,"12850 ""L"" STREET  ",Omaha,Nebraska,68137
5363,Wal-Mart Supercenter,1,14,16,GAR000039669,11465 TARA BLVD  ,Lovejoy,Georgia,30250
5364,Wal-Mart Neighborhood Market,1,64,507,OKR000032987,2315 N. Perkins Road  ,Stillwater,Oklahoma,74075
5365,Wal-Mart Neighborhood Market,1,72,96,FLR000113928,3950 WICKHAM ROAD NORTH  ,Melbourne,Florida,32935
5366,Wal-Mart Neighborhood Market,1,72,96,FLR000113936,3550 South Babcock Road  ,Melbourne,Florida,32901
5367,Wal-Mart Neighborhood Market,1,59,516,SCR000783779,1705 South Kings Highway  ,Myrtle Beach,South Carolina,29577
5368,Wal-Mart Supercenter,1,60,477,ORQ000024308,1940 TURNER ROAD SE  ,Salem,Oregon,97302
5369,Wal-Mart Supercenter,1,46,368,AZR000500454,1100 NORTH ESTRELLA PARKWAY  ,Goodyear,Arizona,85338
5370,Wal-Mart Supercenter,1,54,379,COR000212118,2514 Main Street  ,Longmont,Colorado,80504
5371,Wal-Mart Neighborhood Market,1,59,497,SCR000781955,1401 West Georgia Road  ,Simpsonville,South Carolina,29680
5372,Wal-Mart Neighborhood Market,1,59,485,INR000117796,3430 Taylor Avenue  ,EVANSVILLE (SE),Indiana,47714
5373,Wal-Mart Supercenter,1,53,438,WIR000120659,2786 Commercial Blvd  ,Chippewa Falls,Wisconsin,54729
5374,Wal-Mart Supercenter,1,21,239,OHR000126334,100A E. Washington Jackson Rd.  ,Eaton,Ohio,45320
5376,Wal-Mart Supercenter,1,19,204,MIK773817382,621 East Lake Street  ,Tawas City,Michigan,48763
5378,Wal-Mart Neighborhood Market,1,59,496,SCR000782490,1355 Knox Abbott Drive  ,Cayce,South Carolina,29033
5379,Wal-Mart Supercenter,1,20,235,PAR000524009,1450 Morrell Avenue  ,Connellsville,Pennsylvania,15425
5381,Wal-Mart Division 1 Store,1,20,227,PAR000511725,5055 Library Road  ,Bethel Park,Pennsylvania,15102
5382,Wal-Mart Supercenter,1,75,282,MDD000009899,8107 Governor Ritchie Highway  ,Pasadena,Maryland,21122
5383,Wal-Mart Neighborhood Market,1,59,516,SCR000781831,615 Bultman Drive  ,Sumter,South Carolina,29150
5384,Wal-Mart Division 1 Store,1,22,165,NJR000062307,1130 Highway 77  ,Bridgeton,New Jersey,08302
5385,Wal-Mart Supercenter,1,19,207,OHR000139980,1804 N. Clinton Street  ,Defiance,Ohio,43512
5386,Wal-Mart Supercenter,1,19,200,MIK892861725,14700 US 31  ,Grand Haven,Michigan,49417
5387,Wal-Mart Supercenter,1,20,209,OHR000126383,15050 SOUTH SPRINGDALE AVE  ,Middlefield,Ohio,44062
5388,Wal-Mart Supercenter,1,6,61,TXR000074948,1701 WEST FM 646  ,LEAGUE CITY (HWY 646),Texas,77573
5389,Wal-Mart Supercenter,1,5,76,TXD094091808,600 Hewitt Drive  ,WACO (WOODWAY),Texas,76712
5390,Wal-Mart Supercenter,1,2,26,GAR000042572,210 Cobb Parkway South  ,Marietta,Georgia,30060
5391,Wal-Mart Supercenter,1,9,105,FLR000122101,5420 Juliet Boulevard  ,Naples,Florida,34109
5392,Wal-Mart Supercenter,1,3,28,GAR000039677,980 WEST PARKER STREET  ,Baxley,Georgia,31513
5393,Wal-Mart Neighborhood Market,1,59,509,NCR000166629,1050 Alamance Church Road  ,Greensboro,North Carolina,27406
5394,Wal-Mart Supercenter,1,57,581,CAR000205351,770 WEST EL MONTE WAY  ,Dinuba,California,93618
5396,Wal-Mart Supercenter,1,60,478,ORQ000030568,1330 Goldfish Farm Road SE  ,Albany,Oregon,97322
5397,Wal-Mart Supercenter,1,53,438,MNS000106773,955 Frontenac Drive  ,Winona,Minnesota,55987
5398,Wal-Mart Supercenter,1,53,263,ILR000158105,3902 WEST RIVERSIDE BLVD  ,Rockford,Illinois,61101
5399,Wal-Mart Supercenter,1,25,279,ILR000158113,1640 SOUTH GALENA AVENUE  ,Dixon,Illinois,61021
5402,Wal-Mart Supercenter,1,25,267,ILR000158121,4650 West North Avenue  ,Chicago,Illinois,60639
5403,Wal-Mart Supercenter,1,25,273,ILR000158139,100 South High Cross Road  ,Urbana,Illinois,61802
5408,Wal-Mart Neighborhood Market,1,59,494,INR000111039,3805 South Keystone Avenue  ,INDIANAPOLIS (KEYSTNE),Indiana,46227
5409,Wal-Mart Supercenter,1,21,223,OHR000126375,7725 Hoke Road  ,Englewood,Ohio,45315
5410,Wal-Mart Supercenter,1,20,215,OHR000127555,4004 TUSCARAWAS STREET WEST  ,CANTON (C),Ohio,44708
5411,Wal-Mart Supercenter,1,19,202,MIK817994528,3062 South State Road  ,Ionia,Michigan,48846
5414,Wal-Mart Supercenter,1,22,178,NJR000074302,580 Route 9  ,Lanoka Harbor,New Jersey,08734
5416,Wal-Mart Supercenter,1,5,50,TXR000066076,915 East Randol Mill Road  ,Arlington,Texas,76011
5417,Wal-Mart Supercenter,1,41,243,KYR000042598,175 Outer Loop  ,Louisville,Kentucky,40214
5418,Wal-Mart Supercenter,1,41,242,KYR000042499,2020 Bashford Manor Lane  ,Louisville,Kentucky,40218
5419,Wal-Mart Supercenter,1,11,144,MSR000102475,2600 McIngvale Road  ,Hernando,Mississippi,38632
5420,Wal-Mart Supercenter,1,9,90,FLR000119511,3250 Vineland Road  ,Kissimmee,Florida,34746
5421,Wal-Mart Neighborhood Market,1,59,485,MOR000553909,45 Sutters Mill Road  ,St. Peters,Missouri,63376
5422,Wal-Mart Supercenter,1,14,97,GAR000039610,500 East Alice Street  ,Bainbridge,Georgia,39819
5423,Wal-Mart Neighborhood Market,1,61,397,NVR000080390,6570 East Lake Mead Blvd  ,LAS VEGAS (HOLLYWOOD),Nevada,89156
5424,Wal-Mart Supercenter,1,56,468,ORQ000027053,11500 Hannon Road  ,Eagle Point,Oregon,97524
5425,Wal-Mart Supercenter,1,58,461,CAR000206326,1861 SOUTH SAN JACINTO AVE  ,San Jacinto,California,92583
5427,Wal-Mart Neighborhood Market,1,59,485,MOR000553891,3031 Mid Rivers Mall Drive  ,St. Peters,Missouri,63376
5428,Wal-Mart Supercenter,1,46,372,AZR000500405,1710 South Greenfield Road  ,Mesa,Arizona,85206
5429,Wal-Mart Supercenter,1,46,368,AZR000510651,14111 N Prasada Gateway Avenue  ,Surprise,Arizona,85388
5430,Wal-Mart Supercenter,1,46,384,NMR000010025,3500 Coors Blvd. SW  ,Albuquerque,New Mexico,87121
5432,Wal-Mart Supercenter,1,53,436,WIR000122507,250 Richmond Way  ,New Richmond,Wisconsin,54017
5433,Wal-Mart Supercenter,1,42,325,ARR000013508,3604 North Highway 7  ,Hot Springs Village,Arkansas,71909
5434,Wal-Mart Division 1 Store,1,56,511,CAR000197483,15555 Hesperian Boulevard  ,San Leandro,California,94579
5435,Wal-Mart Supercenter,1,56,451,CAR000018275,777 Story Road  ,San Jose,California,95122
5436,Wal-Mart Division 1 Store,1,22,284,DER000502906,1251 CENTERVILLE RD  ,Wilmington,Delaware,19808
5438,Wal-Mart Supercenter,1,53,442,WIR000154518,15205 West Greenfield Avenue  ,New Berlin,Wisconsin,53151
5439,Wal-Mart Supercenter,1,17,173,CTR000508929,315 Foxon Blvd  ,New Haven,Connecticut,06513
5440,Wal-Mart Division 1 Store,1,60,477,ORQ000003525,10000 SOUTHEAST 82ND AVE.  ,Happy Valley,Oregon,97086
5441,Wal-Mart Supercenter,1,47,411,KSR000505693,2600 NW Rochester Rd  ,Topeka,Kansas,66608
5442,Wal-Mart Supercenter,1,25,264,ILR000158147,1050 North Rohlwing Road  ,Addison,Illinois,60101
5443,Wal-Mart Supercenter,1,41,249,INR000113159,4650 South Emerson Ave.  ,Indianapolis,Indiana,46203
5444,Wal-Mart Supercenter,1,53,436,MIK599358595,10305 Country Club Road  ,Ironwood,Michigan,49938
5445,Wal-Mart Supercenter,1,76,228,PAR000512038,2711 Elm Street  ,Erie,Pennsylvania,16504
5446,Wal-Mart Supercenter,1,20,235,PAR000518928,405 Murtha Road  ,Waynesburg,Pennsylvania,15370
5447,Wal-Mart Supercenter,1,17,176,NJR000056275,150 Harrison Ave  ,Kearny,New Jersey,07032
5448,Wal-Mart Supercenter,1,16,160,MAC300094984,160 Broadway  ,Raynham,Massachusetts,02767
5449,Wal-Mart Supercenter,1,6,62,TXR000081247,9929 State Highway 6  ,Missouri City,Texas,77459
5450,Wal-Mart Supercenter,1,75,281,MDR000512160,75 North East Plaza  ,North East,Maryland,21901
5451,Wal-Mart Neighborhood Market,1,72,102,FLR000120493,3920 Skyline Blvd  ,Cape Coral,Florida,33914
5452,Wal-Mart Neighborhood Market,1,59,485,IND985104447,2500 N. First Avenue  ,Evansville,Indiana,47710
5453,Wal-Mart Neighborhood Market,1,72,102,FLR000139238,505 Pine Island Road SW  ,Cape Coral,Florida,33991
5455,Wal-Mart Supercenter,1,9,92,FLR000122119,1040 MALABAR ROAD S.E.  ,Palm Bay,Florida,32907
5458,Wal-Mart Supercenter,1,54,388,COR000209114,37 Stafford Lane  ,Delta,Colorado,81416
5459,Wal-Mart Neighborhood Market,1,72,492,MSR000107979,105 Market Street  ,Starkville,Mississippi,39759
5460,Wal-Mart Supercenter,1,6,78,TXR000060889,2000 US Highway 181  ,Portland,Texas,78374
5461,Wal-Mart Supercenter,1,60,476,WAH000049589,14505 NE Fourth Plain Boulevard  ,Vancouver,Washington,98662
5462,Wal-Mart Supercenter,1,60,476,WAH000029143,430 SE 192ND AVE  ,Vancouver,Washington,98683
5463,Wal-Mart Supercenter,1,53,444,WIR000130286,1220 Thiel Street  ,Hartford,Wisconsin,53027
5464,Wal-Mart Neighborhood Market,1,64,543,LAR000088153,224 West Main Street  ,Thibodaux,Louisiana,70301
5466,Wal-Mart Supercenter,1,21,219,OHR000123752,1693 Stringtown Road  ,Grove City,Ohio,43123
5467,Wal-Mart Neighborhood Market,1,59,498,TNR000040584,1997 Buffalo Trail  ,Morristown,Tennessee,37814
5469,Wal-Mart Supercenter,1,22,234,PAR000513648,1881 Baltimore Pike  ,Hanover,Pennsylvania,17331
5470,Wal-Mart Supercenter,1,22,237,PAR000527036,6716 Town Center Blvd  ,Huntingdon,Pennsylvania,16652
5471,Wal-Mart Supercenter,1,19,213,OHR000132829,2485 POSSUM RUN ROAD  ,Mansfield,Ohio,44903
5472,Wal-Mart Supercenter,1,19,202,MIK879373637,7000 East Michigan Ave.  ,Saline,Michigan,48176
5476,Wal-Mart Supercenter,1,22,165,NJR000073585,820 Cooper Street  ,Woodbury,New Jersey,08096
5477,Wal-Mart Supercenter,1,40,336,MOR000533679,401 Supercenter Dr.  ,Jefferson City,Missouri,65101
5479,Wal-Mart Supercenter,1,7,83,TXR000077560,1548 FM 685  ,Pflugerville,Texas,78660
5480,Wal-Mart Supercenter,1,7,83,TXR000061416,4700 EAST PALM VALLEY BLVD  ,ROUND ROCK (NE),Texas,78665
5481,Wal-Mart Supercenter,1,26,305,NC0991302690,9820 Callabridge Court  ,Charlotte,North Carolina,28216
5482,Wal-Mart Supercenter,1,2,21,GAR000042101,201 Wal-Mart Drive  ,Eatonton,Georgia,31024
5483,Wal-Mart Supercenter,1,41,249,INR000138560,882 S. State Road 135  ,Greenwood,Indiana,46143
5485,Wal-Mart Supercenter,1,25,268,ILD984810689,2500 W. 95TH ST.  ,Evergreen Park,Illinois,60805
5486,Wal-Mart Supercenter,1,25,266,ILR000158154,4005 WEST 167TH STREET  ,Country Club Hills,Illinois,60478
5487,Wal-Mart Supercenter,1,4,35,SCR000767285,9 Benton Road  ,Travelers Rest,South Carolina,29690
5488,Wal-Mart Supercenter,1,75,289,VAR000513473,7530 Tidewater Drive  ,Norfolk,Virginia,23505
5489,Wal-Mart Supercenter,1,4,310,NC0991302782,930 Highway 711 East  ,Pembroke,North Carolina,28372
5490,Wal-Mart Neighborhood Market,1,64,528,TXR000083665,9005 FM 1560 N  ,San Antonio,Texas,78254
5491,Wal-Mart Supercenter,1,46,385,NMR000014720,2266 Wyoming Blvd NE  ,Albuquerque,New Mexico,87112
5492,Wal-Mart Supercenter,1,46,384,NMR000009704,700 North 6th Street  ,Socorro,New Mexico,87801
5494,Wal-Mart Supercenter,1,56,400,IDR000202044,500 South Utah Avenue  ,Idaho Falls,Idaho,83402
5495,Wal-Mart Division 1 Store,1,22,166,PAR000522995,50 NORTH MACDADE BLVD  ,Glenolden,Pennsylvania,19036
5497,Wal-Mart Supercenter,1,16,187,NYR000135210,25737 US ROUTE #11  ,Evans Mills,New York,13637
5498,Wal-Mart Supercenter,1,16,187,NYR000134932,7155 STATE ROUTE #12 SOUTH  ,Lowville,New York,13367
5499,Wal-Mart Supercenter,1,21,221,OHR000138677,201 Chamber Dr.  ,Milford,Ohio,45150
5600,Wal-Mart Neighborhood Market,1,61,515,CAR000226464,30491 Avenida de Las Flores  ,Rancho Santa Margarita,California,92688
5601,Wal-Mart Neighborhood Market,1,61,551,CAR000213108,21132 Beach Blvd  ,Huntington Beach,California,92648
5602,Wal-Mart Neighborhood Market,1,61,481,CAR000245803,20226 Avalon Boulevard  ,Carson,California,90746
5603,Wal-Mart Neighborhood Market,1,61,551,CAR000230045,12270 Paramount Boulevard  ,Downey,California,90242
