Dept / Cat #,Business Unit,date,Supplier Name,Brand/Product Name,UPC #,Description,Stock #,Retail Price,Customer_Remedy,,,
16,Walmart,5/03/06,MTD Products,5.5HP Snow Thrower,4303353138,Snow Thrower,31AS6BCE752,598,"CPSC 06-130
Stop using the equipment until it is inspected and repaired. Contact Tecumseh at 888-271-4048 or www.tecumsehpower.com.",,,
16,Walmart,5/03/06,MTD Products,10HP Snow Thrower,4303353319,Snow Thrower,31AS6LEG752,998,"CPSC 06-130
Stop using the equipment until it is inspected and repaired. Contact Tecumseh at 888-271-4048 or www.tecumsehpower.com.",,,
16,Walmart,5/03/06,MTD Products,10HP Snow Thrower,430335319,Snow Thrower,Unknown,Unknown,"CPSC 06-130
Stop using the equipment until it is inspected and repaired. Contact Tecumseh at 888-271-4048 or www.tecumsehpower.com.",,,
7,Walmart,4/13/06,Memcorp,Flowers DVD Player,74972000547,DVD Player,DP3500-FLR,119.92,"CPSC 09-316
This recall involves a single DVD player with a remote control. The device is silver colored and has a U-shaped opening to insert the DVD.Consumers: stop using the product and return it to the nearest Wal-Mart for a full refund.
For more info,",,,
7,Walmart,4/13/06,Memcorp,Mickey  DVD Player,74972000548,DVD Player,DP3500-MKY,132.42,"CPSC 09-316
This recall involves a single DVD player with a remote control. The device is silver colored and has a U-shaped opening to insert the DVD.Consumers: stop using the product and return it to the nearest Wal-Mart for a full refund.
For more info,",,,
7,Walmart,4/13/06,Memcorp,Power Ranger DVD Play er,74972000546,DVD Player,DP3500-POW,119.92,"CPSC 09-316
This recall involves a single DVD player with a remote control. The device is silver colored and has a U-shaped opening to insert the DVD.Consumers: stop using the product and return it to the nearest Wal-Mart for a full refund.
For more info,",,,
7,Walmart,4/13/06,Memcorp,Princess DVD Player,74972000545,DVD Player,DP3500-PRN,119.92,"CPSC 09-316
This recall involves a single DVD player with a remote control. The device is silver colored and has a U-shaped opening to insert the DVD.Consumers: stop using the product and return it to the nearest Wal-Mart for a full refund.
For more info,",,,
9,Walmart,4/06/06,Stamina Products Inc.,"Mini - 36"" Folding trampoline",2264301625,Trampoline,35-1625,22.88,"CPSC 06-133
Consumers should not assemble or disassemble these mini-trampolines until they have the revised assembly instructions. Consumers should contact Stamina immediately for new assembly instructions.Contact Stamina at 800-375-7520 or  www.staminapr",,,
5,Walmart,4/04/06,Electro Source,Pelican Power Brick,70805656005,Battery Charger,PL-6005,Unknown,"CPSC 06-120
Consumers should stop using the battery charger  and contact Electro Source LLC 800-263-1156 to receive a choice of replacement products. For additional information, visit www.powerbrickrecall.net/",,,
5,Walmart,4/04/06,Electro Source,Pelican Power Brick,70805656018,Battery Charger,PL-6018,Unknown,"CPSC 06-120
Consumers should stop using the battery charger  and contact Electro Source LLC 800-263-1156 to receive a choice of replacement products. For additional information, visit www.powerbrickrecall.net/",,,
7,Walmart,3/29/06,"Backyard
Ventures Inc",Durango Outdoor Play center,60204400032,Swing Set,1-AP016,398,"CPSC 06-163
Recalled swing set models: Durango, Tacoma, Odyssey, Bellvue, Monarch, Grand Teton and Outlook II. Consumers should stop using the swings set and contact Backyard Ventures at800-856-4445 for repair instructions and free replacement bolts. For ",,,
7,Walmart,3/29/06,"Backyard
Ventures Inc",Durango Outdoor Play center,60204400041,Swing Set,1-AP016-06,398,"CPSC 06-163
Recalled swing set models: Durango, Tacoma, Odyssey, Bellvue, Monarch, Grand Teton and Outlook II. Consumers should stop using the swings set and contact Backyard Ventures at800-856-4445 for repair instructions and free replacement bolts. For ",,,
7,Walmart,3/29/06,"Backyard
Ventures Inc",Tacoma Outdoor Play center,60204400031,Swing Set,1-AP017,288,"CPSC 06-163
Recalled swing set models: Durango, Tacoma, Odyssey, Bellvue, Monarch, Grand Teton and Outlook II. Consumers should stop using the swings set and contact Backyard Ventures at800-856-4445 for repair instructions and free replacement bolts. For ",,,
7,Walmart,3/29/06,"Backyard
Ventures Inc",Odessy Outdoor Play center,60204400051,Swing Set,1-AP028-06,799,"CPSC 06-163
Recalled swing set models: Durango, Tacoma, Odyssey, Bellvue, Monarch, Grand Teton and Outlook II. Consumers should stop using the swings set and contact Backyard Ventures at800-856-4445 for repair instructions and free replacement bolts. For ",,,
16,Walmart,3/22/06,"Goldenwood
International",Loveseat Rocker,64479413224,Rocking Chair,IT 13380,99.84,"CPSC 06-117
Stop using these rocking chairs and return them to Walmart for a refund.  Contact Walmart at 800-925-6278 or visit http://www.walmart.com/catalog/catalog.gsp?cat=119896&path=0:5436:120006:119896.",,,
16,Walmart,3/22/06,"Goldenwood
International",White Porch Rocker,7874262813,Rocking Chair,IT-13379,49.88,"CPSC 06-117
Stop using these rocking chairs and return them to Walmart for a refund.  Contact Walmart at 800-925-6278 or visit http://www.walmart.com/catalog/catalog.gsp?cat=119896&path=0:5436:120006:119896.",,,
16,Walmart,3/22/06,"Goldenwood
International",Natural Porch Rocker,64479413379,Rocking Chair,IT-13379,49.88,"CPSC 06-117
Stop using these rocking chairs and return them to Walmart for a refund.  Contact Walmart at 800-925-6278 or visit http://www.walmart.com/catalog/catalog.gsp?cat=119896&path=0:5436:120006:119896.",,,
7,Walmart,2/22/06,Hasbro,Chicken Limbo Game,65356900319,Toy,42326,19.96,"CPSC 06-096
The recalled ""Chicken Limbo"" is a plastic electronic game with two red poles set in yellow bases and an orange horizontal bar with a plastic chicken at the center of the bar.Consumers: take the recalled game away from children and contact Milt",,,
9,Walmart,2/01/06,Brass Eagle,Blade Turbo Paintball Marker,83592400971,Paint Ball Gun,488,19.83,"CPSC 06-090
Stop using the recalled paintball marker and contact Brass Eagle to receive a replacement cap. Contact Brass Eagle at 866-363-8241, e-mail recall@brasseagle.com, or visit http://www.brasseagle.com.",,,
9,Walmart,2/01/06,Brass Eagle,Blade Paintball Marker Kit,83592401354,Paint Ball Gun,848,29.88,"CPSC 06-090
Stop using the recalled paintball marker and contact Brass Eagle to receive a replacement cap. Contact Brass Eagle at 866-363-8241, e-mail recall@brasseagle.com, or visit http://www.brasseagle.com.",,,
11,Walmart,1/31/06,Lasko Products,Fan,4601335140,Fan,3300,19.94,"CPSC 06-085
This recall involves fans manufactured between January 1999 and July 2001, and sold through February 2004.  Stop using the fans immediately and contact Lasko to receive a free fan protection cord adaptor.Contact Lasko's at www.laskoproducts.co",,,
11,Walmart,1/31/06,Lasko Products,Wind Machine Fan,4601352501,Fan,3521,19.94,"CPSC 06-085
This recall involves fans manufactured between January 1999 and July 2001, and sold through February 2004.  Stop using the fans immediately and contact Lasko to receive a free fan protection cord adaptor.Contact Lasko's at www.laskoproducts.co",,,
11,Walmart,1/31/06,Lasko Products,Fan,68113106620,Fan,GE106620,19.66,"CPSC 06-085
This recall involves fans manufactured between January 1999 and July 2001, and sold through February 2004.  Stop using the fans immediately and contact Lasko to receive a free fan protection cord adaptor.Contact Lasko's at www.laskoproducts.co",,,
79,Walmart,1/31/06,First Year Inc,Disney,7146301447,Teether,1447,2.96,"FDA P06-21
First Years is voluntarily recalling the following merchandise because the liquid inside the teethers may have bacterial contamination. 
Refer all customers to The First Years Parent Service Center at 866-725-4407 or to www.thefirstyears.com.",,,
11,Walmart,1/25/06,King of Fans,Heater,8239270292,Heater,Dream Tower,42.56,"CPSC 06-075
Stop using these heaters and unplug them. Return the recalled heaters to a Wal-Mart store for a refund. For additional information, contact King of Fans at 866-443-1291 or www.kingoffans.com.",,,
7,Walmart,1/18/06,Fisher Price,Laugh & Learn Musical Chair,2708423927,Toy Table and Chair,H4609,31.47,"CPSC 06-068
The recalled Laugh & Learn Musical Learning Chair is a plastic infant toy. The model numbers are H4609, H7167 through H7173, H8157, H8998, and J0272 through J0275 can be found on the underside of the seat of the chair.Consumers should take the",,,
Unk,Sams,12/20/05,"Advanced Marketing
Services",Amazing Baby Book Assortment,2734282988,Book,N/A,8.58,"CPSC 06-054
Take the books away from children and contact the company for a replacement. Contact Advantage Publishers Group at 866-748-3731 or visit them at www.advpubgrp.com.",,,
3,Walmart,12/02/05,Stravina,Zipper Pull,3520300038,Zipper Pull,38,2.97,"CPSC 06-042
Consumers should take this metal jewelry away from children and contact Stravina for more information at www.stravina.com. The recalled zipper pulls are silver-colored with individual names that come in various colors.",,,
3,Walmart,12/02/05,Stravina,Necklace,3520300039,Necklace,39,2.97,"CPSC 06-042
Consumers should immediately take this metal jewelry away from children and contact Stravina for more information at www.stravina.com.",,,
7,Walmart,11/22/05,"First Learning
Company",10 IN 1 Activity  Trunk,83416200071,Wooden Learning Center,6806,14.88,"CPSC 06-035
The recalled ""10-IN-1 Wood Activity Trunk"" is a wood box with a removable lid. The red cardboard packaging reads, ""kidconnection"" and ""10-IN-1 Wood Activity Trunk."" Sold at Wal-Mart stores exclusively fromJuly 2005 through September 2005 for $",,,
14,Walmart,11/10/05,"World Kitchen
Inc.",Immersion Heater,7095001046,Heater,1055811,3.96,"CPSC 06-028
Stop using the product and contact World Kitchen for a refund at 800-853-6567 or www.worldkitchen.com.",,,
40,Walmart,11/10/05,Vapor-Eze,Vaporizer,1571591070,Vaporizer,1070-3X8,16.49,"CPSC 06-032
Stop using the vaporizer and diffuser and return to the place of purchase for a refund.  The supplier is out of business.  Consumers who purchased the products at Walmart should call 800-925-6278 or visit www.Walmart.com.",,,
40,Walmart,11/10/05,Vapor-Eze,Aromatherapy Diffuser,1571501014,Diffuser,3070-AL,18.72,"CPSC 06-032
Stop using the vaporizer and diffuser and return to the place of purchase for a refund.  The supplier is out of business.  Consumers who purchased the products at Walmart should call 800-925-6278 or visit www.Walmart.com.",,,
6,Walmart,11/09/05,Nikon Inc,Nikon Digital SLR D50 Camera with battery pack,1820825231,Digital Camera,25231,49,"CPSC 06-023 Battery packs can short circuit, causing them to possibly melt, posing a burn hazard. Consumers with model # EN-EL3 should contact Nikon's Web site to determine if it is included in the recall. If so,stop using it immediately. Nikon will provi",,,
17,Walmart,10/06/05,"Dan Dee
International",Holiday Time ,4747573633,Candle- Birch Garden Green,X473633,10,"CPSC 06-003
Stop using the candles and return them to Walmart for a refund.  Contact Dan Dee at 800-477-8697 or visit Walmart's Web site at www.walmartstores.com.",,,
17,Walmart,10/06/05,"Dan Dee
International",Holiday Time ,4747573641,Candle- Candy Glitter Gift Set,X473641,10,"CPSC 06-003
Stop using the candles and return them to Walmart for a refund.  Contact Dan Dee at 800-477-8697 or visit Walmart's Web site at www.walmartstores.com.",,,
7,Walmart,9/22/05,"Monogram
Products",Friendship Bracelet,7776424405,Bracelet,24405,2.88,"CPSC 05-277
Item #24405. The Bracelet Keyring is a pink plastic keyring attached to a bracelet which consists of pink and white beads or red and white beads, and metal pendant. It was sold under the brand Disney Princess.Consumers: take the bracelet keyri",,,
9,Walmart,9/21/05,Aladdin,Stanley Thermos,4160412049,Thermos,A130SS,23.96,"CPSC 05-275
The recalled thermos bottles have any of the following date code numbers: C 02, D 02, or A 03. Stop using the product and contact PMI for a replacement thermos bottle. Contact PMI at 800-919-6330 or www.Stanley-pmi.com.",,,
9,Walmart,9/21/05,Aladdin,Stanley Thermos,4160412048,Thermos,A944SS,23.96,"CPSC 05-275
The recalled thermos bottles have any of the following date code numbers: C 02, D 02, or A 03. Stop using the product and contact PMI for a replacement thermos bottle. Contact PMI at 800-919-6330 or www.Stanley-pmi.com.",,,
9,Walmart,9/21/05,Aladdin,Stanley Thermos,4160401900,Thermos,ABT6023-600,23.96,"CPSC 05-275
The recalled thermos bottles have any of the following date code numbers: C 02, D 02, or A 03. Stop using the product and contact PMI for a replacement thermos bottle. Contact PMI at 800-919-6330 or www.Stanley-pmi.com.",,,
9,Walmart,9/21/05,Aladdin,Stanley Thermos,4160401350,Thermos,AFB2011-600,23.96,"CPSC 05-275
The recalled thermos bottles have any of the following date code numbers: C 02, D 02, or A 03. Stop using the product and contact PMI for a replacement thermos bottle. Contact PMI at 800-919-6330 or www.Stanley-pmi.com.",,,
16,Walmart,9/15/05,Brinkmann Corp.,3 Burner Gas Grill,3995351175,Grill,810-4345-0,198,"CPSC 05-266
Only grills with the following date codes are affected by this recall: M5004, M5304, M0605, M1105, M1205, M1305, M1405, M1505, M1605.Contact Brinkmann to receive a repair kit or replacement hose regulator assembly.  Contact Brinkmann at 800-67",,,
5,Walmart,9/14/05,Sony  Computer Ent.,Play Station 2 Adaptor,71171970600,Play Station 2 Adaptor,97060,129,"CPSC 05-267
Date Codes: 2004.08, 2004.09, 2004.10, 2004.11 and 2004.12
Stop using the adaptors and contact Sony to receive a replacement. Call Sony at 888-780-7690 or visit them at www.us.playstation.com.",,,
64,Sams,9/14/05,"Sony  SVG
Distribution",Sony Play station 2 Bundle,5851759731,Play Station,16903,206.01,"CPSC 05-267
Date Codes: 2004.08, 2004.09, 2004.10, 2004.11 and 2004.12
Stop using the adaptors and contact Sony to receive a replacement. Call Sony at 888-780-7690 or visit them at www.us.playstation.com.",,,
14,Walmart,9/08/05,Ideal Products,Ultimate Chopper,85520900050,Food Chopper,90UC1RWH01,34.88,"CPSC 05-258
Consumers should determine if the lid is functioning properly by accessing an instructional video at http://demo.ultimatechopper.com/.  Call Ultimate Chopper at 800-819-6297 or http://demo.ultimatechopper.com/.",,,
16,Walmart,8/23/05,Lamplight Farms,Sea Grass Torch,8686101333,Torch,1333,4.93,"CPSC 05-249
Consumers stop using these torches and contact Lamplight Farms at 800-645-5267 to determine if they are included in the recall. If so, they will receive free replacement flame guards.For more info, visit www.lamplightfarms.com.",,,
16,Walmart,8/23/05,Lamplight Farms,Replacement Fuel Canister,7635499526,Fuel,99527,1.38,"CPSC 05-249
Stop using the torches and contact Lamplight Farms to determine if they are included in the recall. Call Lamplight Farms at 800-645-5267 or visit their Web site at www.lamplightfarms.com.",,,
