Store,City,ST,Tracking ID,Ship date,Status,Scheduled delivery date,Package Dimensions
5231,GALT,CA,631453360200,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
5232,RIFLE,CO,631453350312,4/5/2023,Departed FedEx location,4/10/2023,16.4x8.6x0 IN
5233,WEST VALLEY CITY,UT,631453359879,4/5/2023,In transit,4/7/2023,30.8x14.4x0 IN
5234,CLINTON,UT,631453350952,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
5235,SANDY,UT,631453350963,4/5/2023,In transit,4/7/2023,16.4x8.4x0 IN
5236,BOWLING GREEN,KY,631453381300,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5239,BECHTELSVILLE,PA,631453369940,4/5/2023,In transit,4/10/2023,31x14.4x0 IN
5240,ITHACA,NY,631453356755,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
5241,NORTH HUNTINGDON,PA,631453370299,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5242,CICERO,NY,631453356608,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
5244,LITTLE ROCK,AR,631453396943,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.6x0 IN
5245,SAN ANTONIO,TX,631453393771,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
5246,WHARTON,TX,631453395351,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
5247,ROANOKE,TX,631453395513,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
5248,NORTHPORT,AL,631453374445,4/6/2023,In transit,4/10/2023,17.6x14.6x0 IN
5250,KISSIMMEE,FL,631453349797,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5251,CHATTANOOGA,TN,631453381480,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
5252,LOGANVILLE,GA,631453386243,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5253,CHESAPEAKE,VA,631453365944,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
5254,WAKE FOREST,NC,631453357306,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5255,TAMPA,FL,631453372431,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5256,TUSCALOOSA,AL,631453374434,4/6/2023,In transit,4/10/2023,17.6x14.6x0 IN
5257,MESA,AZ,631453374662,4/6/2023,In transit,4/10/2023,17.8x14.8x0 IN
5258,LAS VEGAS,NV,631453373200,4/5/2023,Departed FedEx location,4/10/2023,16.2x8.4x0 IN
5259,LAS VEGAS,NV,631453373173,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
5260,ROGERS,AR,631453381150,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
5261,PINEVILLE,MO,631453380006,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
5262,PELHAM,AL,631453389816,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5263,CLEVELAND,TN,631453381491,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
5264,OSPREY,FL,631453369137,4/5/2023,In transit,4/10/2023,30.4x14.6x0 IN
5265,SAINT CLOUD,FL,631453372590,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5266,HUDSON,FL,631453349801,4/5/2023,In transit,4/10/2023,16.6x8.6x0 IN
5267,ATHENS,GA,631453375956,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
5269,LAS VEGAS,NV,631453373221,4/5/2023,Arrived at FedEx location,4/7/2023,16.2x8.6x0 IN
5270,LINDON,UT,631453350974,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5272,POULSBO,WA,631453356343,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
5273,SEQUIM,WA,631453356148,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
5274,PEARL CITY,HI,631453398155,4/6/2023,In transit,4/10/2023,17x9x4 IN
5275,WOODSTOCK,GA,631453377926,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5276,PALATINE,IL,631453390018,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5278,CHICOPEE,MA,631453355303,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5279,SUMMERVILLE,SC,631453371663,4/5/2023,In transit,4/10/2023,17.8x14.6x0 IN
5280,PORTAGE,MI,631453368690,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
5281,WOODBRIDGE,NJ,631453361684,4/6/2023,In transit,4/10/2023,30.6x14.2x0 IN
5282,GREECE,NY,631453367307,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5285,CANTON,OH,631453366962,4/6/2023,In transit,4/10/2023,30.8x14.2x0 IN
5286,THE VILLAGE,OK,631453376220,4/6/2023,Departed FedEx location,4/7/2023,18.2x14.6x0 IN
5287,SPRING,TX,631453393315,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
5288,SEAGOVILLE,TX,631453396060,4/6/2023,Departed FedEx location,4/7/2023,17x9x0 IN
5290,SAN ANTONIO,TX,631453376437,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
5291,COLUMBIA,SC,631453374228,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
5292,RALEIGH,NC,631453349250,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5293,VALLEY STREAM,NY,631453349330,4/5/2023,Arrived at FedEx location,4/10/2023,16.6x8.6x0 IN
5294,MILFORD,CT,631453362967,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
5295,FARMINGDALE,NY,631453349341,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5296,BARBOURSVILLE,WV,631453355152,4/5/2023,In transit,4/7/2023,16.6x8.4x0 IN
5297,SAINT MATTHEWS,KY,631453373390,4/5/2023,In transit,4/10/2023,16.4x8.2x0 IN
5298,GASTONIA,NC,631453358780,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5299,CLERMONT,FL,631453350117,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5300,GIBSONTON,FL,631453349812,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5301,WEST PALM BEACH,FL,631453358302,4/5/2023,In transit,4/10/2023,30.4x14.6x0 IN
5303,PRESCOTT,AZ,631453388213,4/6/2023,Arrived at FedEx location,4/10/2023,28.2x16.2x0 IN
5304,MESA,AZ,631453374618,4/6/2023,In transit,4/10/2023,18x14.8x0 IN
5305,CHULA VISTA,CA,631453364797,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
5306,NORTH LAS VEGAS,NV,631453373232,4/5/2023,Departed FedEx location,4/10/2023,16.6x8.8x0 IN
5307,GARDNER,KS,631453379035,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5308,SHAWNEE,KS,631453375073,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
5309,OBERLIN,OH,631453355645,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5310,PRAIRIEVILLE,LA,631453374765,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
5311,MCKINNEY,TX,631453396071,4/6/2023,Arrived at FedEx location,4/6/2023,0x0x0 IN
5312,FORT WORTH,TX,631453394149,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
5313,LAKE SAINT LOUIS,MO,631453378885,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5314,OKLAHOMA CITY,OK,631453376286,4/6/2023,Departed FedEx location,4/7/2023,18x14.8x0 IN
5316,SAGINAW,TX,631453396601,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.6x0 IN
5317,AUSTIN,TX,631453394458,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
5319,MACARTHUR,WV,631453363209,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5320,GREENSBORO,NC,631453351411,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5321,FORT MYERS,FL,631453371983,4/6/2023,In transit,4/10/2023,17.6x14.6x0 IN
5323,OKLAHOMA CITY,OK,631453376275,4/6/2023,Departed FedEx location,4/7/2023,18x15x0 IN
5325,MARGATE,FL,631453358298,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
5326,OCALA,FL,631453350128,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5327,BATON ROUGE,LA,631453375740,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
5328,BATON ROUGE,LA,631453374787,4/6/2023,In transit,4/10/2023,17.8x14.8x0 IN
5329,ANTHEM,AZ,631453388224,4/6/2023,In transit,4/10/2023,0x0x0 IN
5330,PHOENIX,AZ,631453379080,4/6/2023,In transit,4/10/2023,16.6x8.2x0 IN
5331,PHOENIX,AZ,631453388235,4/6/2023,Arrived at FedEx location,4/10/2023,30.8x14.6x0 IN
5332,MESA,AZ,631453374630,4/6/2023,In transit,4/10/2023,17.6x14.6x0 IN
5334,AURORA,CO,631453386806,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5335,BRAWLEY,CA,631453368369,4/5/2023,Arrived at FedEx location,4/7/2023,31x14.2x0 IN
5336,JENKS,OK,631453376518,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
5337,CLOVIS,CA,631453352223,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5338,SAN DIEGO,CA,631453364845,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
5340,CHERRY HILL,NJ,631453357637,4/5/2023,In transit,4/10/2023,30.8x14.6x0 IN
5341,BROOMFIELD,CO,631453386817,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5342,YUMA,AZ,631453370303,4/5/2023,Arrived at FedEx location,4/7/2023,31.2x14.2x0 IN
5343,FREDERICKSBURG,VA,631453355380,4/5/2023,In transit,4/7/2023,16.4x8.4x0 IN
5344,TOWSON,MD,631453360714,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
5345,DUNKIRK,MD,631453351320,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5346,MEBANE,NC,631453361217,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
5347,ESTERO,FL,631453365863,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5348,MONTGOMERY,AL,631453380602,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
5349,MESA,AZ,631453374640,4/6/2023,In transit,4/10/2023,17.6x14.6x0 IN
5350,SALT LAKE CITY,UT,631453359880,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5352,BATAVIA,IL,631453379583,4/6/2023,In transit,4/10/2023,16.2x8.6x0 IN
5353,SPRING,TX,631453376070,4/6/2023,Departed FedEx location,4/7/2023,17.8x14.6x0 IN
5355,KENTON,OH,631453368255,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
5356,BLAIRSVILLE,PA,631453365050,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,,0x0x0 IN
5358,SHIPPENSBURG,PA,631453361743,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
5359,AZLE,TX,631453396597,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
5360,TITUSVILLE,PA,631453367384,4/5/2023,In transit,4/7/2023,30.6x14.4x0 IN
5361,OMAHA,NE,631453380267,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
5363,HAMPTON,GA,631453377937,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
5364,STILLWATER,OK,631453376264,4/6/2023,Departed FedEx location,4/7/2023,18x14.8x0 IN
5365,MELBOURNE,FL,631453370830,4/5/2023,In transit,4/10/2023,17.6x14.6x0 IN
5366,MELBOURNE,FL,631453370840,4/5/2023,In transit,4/10/2023,18x14.6x0 IN
5367,MYRTLE BEACH,SC,631453371630,4/5/2023,In transit,4/7/2023,17.8x14.8x0 IN
5368,SALEM,OR,631453356870,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5369,GOODYEAR,AZ,631453388246,4/6/2023,Arrived at FedEx location,4/10/2023,30.8x14.8x0 IN
5370,LONGMONT,CO,631453392731,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5371,SIMPSONVILLE,SC,631453374217,4/6/2023,In transit,4/10/2023,18x14.6x0 IN
5372,EVANSVILLE,IN,631453375772,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5373,CHIPPEWA FALLS,WI,631453359662,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5374,EATON,OH,631453349363,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5376,TAWAS CITY,MI,631453366594,4/5/2023,In transit,4/10/2023,30.6x14.2x0 IN
5378,CAYCE,SC,631453374250,4/6/2023,In transit,4/10/2023,17.4x14.6x0 IN
5379,CONNELLSVILLE,PA,631453365061,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5381,BETHEL PARK,PA,631453365072,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5382,PASADENA,MD,631453360699,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
5383,SUMTER,SC,631453374272,4/6/2023,In transit,4/10/2023,18x14.8x0 IN
5384,BRIDGETON,NJ,631453361700,4/6/2023,In transit,4/10/2023,30.4x14.2x0 IN
5385,DEFIANCE,OH,631453368222,4/5/2023,In transit,4/7/2023,30.6x14.4x0 IN
5386,GRAND HAVEN,MI,631453364102,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
5387,MIDDLEFIELD,OH,631453354719,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
5388,LEAGUE CITY,TX,631453393326,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
5389,WACO,TX,631453394425,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
5390,MARIETTA,GA,631453377948,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
5391,NAPLES,FL,631453353458,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5392,BAXLEY,GA,631453366712,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
5393,GREENSBORO,NC,631453371480,4/5/2023,In transit,4/10/2023,17.8x14.6x0 IN
5394,DINUBA,CA,631453362647,4/6/2023,In transit,4/10/2023,30.6x14.2x0 IN
5396,ALBANY,OR,631453356012,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
5397,WINONA,MN,631453355005,4/5/2023,In transit,4/10/2023,16.6x8.4x0 IN
5398,ROCKFORD,IL,631453379594,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
5399,DIXON,IL,631453381848,4/6/2023,In transit,4/10/2023,16.2x8.2x0 IN
5402,CHICAGO,IL,631453380841,4/6/2023,In transit,4/10/2023,16.4x8.2x0 IN
5403,URBANA,IL,631453391584,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5408,INDIANAPOLIS,IN,631453374386,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
5409,ENGLEWOOD,OH,631453355542,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5410,CANTON,OH,631453354329,4/5/2023,In transit,4/10/2023,16.4x8.8x0 IN
5411,IONIA,MI,631453364098,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
5414,LANOKA HARBOR,NJ,631453369620,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
5416,ARLINGTON,TX,631453396760,4/6/2023,Departed FedEx location,4/7/2023,17x8.6x0 IN
5417,LOUISVILLE,KY,631453353892,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5418,LOUISVILLE,KY,631453353907,4/5/2023,In transit,4/10/2023,16.6x8.4x0 IN
5419,HERNANDO,MS,631453388739,4/6/2023,Arrived at FedEx location,4/10/2023,0x0x0 IN
5420,KISSIMMEE,FL,631453350139,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5421,SAINT PETERS,MO,631453375040,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5422,BAINBRIDGE,GA,631453367134,4/5/2023,Arrived at FedEx location,4/10/2023,30.8x14.4x0 IN
5423,LAS VEGAS,NV,631453373151,4/5/2023,Departed FedEx location,4/10/2023,16.4x8.4x0 IN
5424,EAGLE POINT,OR,631453356001,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5425,SAN JACINTO,CA,631453362544,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5426,FREMONT,CA,631453369505,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5427,ST. PETERS,MO,631453375051,4/6/2023,In transit,4/10/2023,16.6x8.2x0 IN
5428,MESA,AZ,631453381193,4/6/2023,In transit,4/10/2023,16.4x8.2x0 IN
5429,SURPRISE,AZ,631453379090,4/6/2023,In transit,4/10/2023,16.4x8.2x0 IN
5430,ALBUQUERQUE,NM,631453351249,4/5/2023,Arrived at FedEx location,4/7/2023,16.6x8.4x0 IN
5432,NEW RICHMOND,WI,631453359673,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
5433,HOT SPRINGS VILLAGE,AR,631453397148,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
5434,SAN LEANDRO,CA,631453369516,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5435,SAN JOSE,CA,631453355200,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5436,WILMINGTON,DE,631453369192,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5438,NEW BERLIN,WI,631453350698,4/5/2023,In transit,4/10/2023,16.6x8.6x0 IN
5439,NEW HAVEN,CT,631453362978,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
5440,HAPPY VALLEY,OR,631453355998,4/5/2023,In transit,4/10/2023,30.4x14.2x0 IN
5441,TOPEKA,KS,631453379046,4/6/2023,In transit,4/10/2023,16.6x8.6x0 IN
5442,ADDISON,IL,631453379609,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5443,INDIANAPOLIS,IN,631453389529,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5444,IRONWOOD,MI,631453364087,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5445,ERIE,PA,631453354454,4/5/2023,In transit,4/10/2023,16.4x8.2x0 IN
5446,WAYNESBURG,PA,631453365006,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5447,KEARNY,NJ,631453361673,4/6/2023,In transit,4/10/2023,30.8x14.2x0 IN
5448,RAYNHAM,MA,631453363850,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
5449,MISSOURI CITY,TX,631453395557,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
5450,NORTH EAST,MD,631453360688,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5451,CAPE CORAL,FL,631453371994,4/6/2023,In transit,4/10/2023,18x15x0 IN
5452,EVANSVILLE,IN,631453375761,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5453,CAPE CORAL,FL,631453371950,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
5455,PALM BAY,FL,631453358037,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
5458,DELTA,CO,631453358655,4/5/2023,Arrived at FedEx location,4/7/2023,30.4x14.4x0 IN
5459,STARKVILLE,MS,631453375279,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5460,PORTLAND,TX,631453392260,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5461,VANCOUVER,WA,631453355987,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
5462,VANCOUVER,WA,631453356880,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5463,HARTFORD,WI,631453350702,4/5/2023,In transit,4/10/2023,16.4x8.2x0 IN
5464,THIBODAUX,LA,631453373883,4/6/2023,In transit,4/10/2023,18x14.6x0 IN
5466,GROVE CITY,OH,631453363610,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5467,MORRISTOWN,TN,631453371917,4/5/2023,Departed FedEx location,4/7/2023,14.2x11x0 IN
5469,HANOVER,PA,631453361732,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5470,HUNTINGDON,PA,631453351845,4/5/2023,In transit,4/10/2023,16x8.4x0 IN
5471,MANSFIELD,OH,631453354720,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5472,SALINE,MI,631453355862,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5476,WOODBURY,NJ,631453357626,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
5477,JEFFERSON CITY,MO,631453391687,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5479,PFLUGERVILLE,TX,631453397295,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.6x0 IN
5480,ROUND ROCK,TX,631453397192,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
5481,CHARLOTTE,NC,631453358770,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
5482,EATONTON,GA,631453381057,4/6/2023,In transit,4/10/2023,16.8x8.6x0 IN
5483,GREENWOOD,IN,631453389492,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5485,EVERGREEN PARK,IL,631453380852,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5486,COUNTRY CLUB HILLS,IL,631453380863,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
5487,TRAVELERS REST,SC,631453388566,4/6/2023,Arrived at FedEx location,4/10/2023,30.8x14.6x0 IN
5488,NORFOLK,VA,631453366002,4/6/2023,In transit,4/10/2023,31x14.6x0 IN
5489,PEMBROKE,NC,631453367616,4/5/2023,In transit,4/10/2023,30.4x14.2x0 IN
5490,SAN ANTONIO,TX,631453376448,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
5491,ALBUQUERQUE,NM,631453360232,4/5/2023,Arrived at FedEx location,4/7/2023,30.6x14.2x0 IN
5492,SOCORRO,NM,631453351250,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
5494,IDAHO FALLS,ID,631453353712,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
5495,GLENOLDEN,PA,631453365234,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5497,EVANS MILLS,NY,631453357258,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5498,LOWVILLE,NY,631453356619,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
5499,MILFORD,OH,631453366881,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
5600,RANCHO SANTA MARGARI,CA,631453372052,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
5601,HUNTINGTON BEACH,CA,631453373346,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
5602,CARSON,CA,631453371571,4/5/2023,In transit,4/10/2023,17.6x14.8x0 IN
5603,DOWNEY,CA,631453373026,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
5604,HAWTHORNE,CA,631453371593,4/5/2023,In transit,4/10/2023,17.6x14.6x0 IN
5605,PANORAMA CITY,CA,631453371582,4/5/2023,In transit,4/10/2023,17.6x14.8x0 IN
5606,WOODLAND,CA,631453371343,4/5/2023,In transit,4/10/2023,17.6x14.6x0 IN
5608,VACAVILLE,CA,631453371332,4/5/2023,In transit,4/10/2023,17.6x14.4x0 IN
5609,VALLEJO,CA,631453371321,4/5/2023,In transit,4/10/2023,18x14.6x0 IN
5610,SAN RAMON,CA,631453371273,4/5/2023,In transit,4/10/2023,17.6x14.6x0 IN
5611,PLEASANTON,CA,631453372340,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
5612,HOUSTON,TX,631453395546,4/6/2023,Departed FedEx location,4/7/2023,16.8x9x0 IN
5613,ARLINGTON,TX,631453377102,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
5614,COLLEYVILLE,TX,631453377113,4/6/2023,Departed FedEx location,4/7/2023,16.4x8.6x0 IN
5615,HIALEAH GARDENS,FL,631453371023,4/5/2023,In transit,4/10/2023,17.6x14.6x0 IN
5616,NASHVILLE,TN,631453387261,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
5617,CHICAGO,IL,631453380874,4/6/2023,In transit,4/10/2023,16.6x8.2x0 IN
5622,RIVERVIEW,FL,631453372420,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
5623,GULF BREEZE,FL,631453374993,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
5624,FARMERS BRANCH,TX,631453376963,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
5626,TUCSON,AZ,631453381620,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
5627,GRESHAM,OR,631453370612,4/5/2023,In transit,4/10/2023,17.6x14.6x0 IN
5628,MONROE,WA,631453356354,4/5/2023,In transit,4/10/2023,30.6x14.2x0 IN
5629,EUREKA,CA,631453370060,4/5/2023,In transit,4/10/2023,30.6x14.2x0 IN
5632,FRESNO,CA,631453362658,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
5633,CLOVIS,CA,631453373060,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5634,FRESNO,CA,631453371788,4/5/2023,In transit,4/10/2023,17.8x14.6x0 IN
5635,VISALIA,CA,631453373059,4/5/2023,In transit,4/10/2023,16.6x8.4x0 IN
5637,OCEANSIDE,CA,631453371870,4/5/2023,In transit,4/10/2023,17.4x14.6x0 IN
5638,SAN DIEGO,CA,631453371880,4/5/2023,In transit,4/10/2023,17.6x14.6x0 IN
5640,ANAHEIM,CA,631453373324,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5641,LA HABRA,CA,631453353572,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5643,OXNARD,CA,631453373508,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
5644,IRVINE,CA,631453366274,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
5645,CHICAGO,IL,631453375419,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
5646,CHICAGO,IL,631453375382,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
