Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
5471,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),0
5472,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5476,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
5477,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5479,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5480,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5481,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),5
5482,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),2
5483,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),0
5485,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),2
5486,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5487,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
5488,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5489,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5490,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5491,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),5
5492,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5494,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5495,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5497,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5498,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),2
5499,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5600,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5601,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5602,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5603,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5604,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
5605,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5606,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5608,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5609,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5610,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5611,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5612,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5613,8/17/2023,7 am - 6 pm,Vital Records Control (VRC),2
5614,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5615,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5616,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5617,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5622,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5623,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5624,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5625,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5626,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
5627,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5628,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
5629,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5632,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5633,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5634,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5635,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
5637,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5638,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5639,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5640,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5641,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5643,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5644,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5645,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5646,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5649,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5653,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5654,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5657,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),1
5658,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5659,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5661,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5663,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5664,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5667,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5668,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5669,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5670,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5671,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),6
5672,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5673,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5675,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5676,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5678,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5683,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5684,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5686,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5687,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5689,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5691,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5692,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5693,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
5695,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5697,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),3
5700,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5701,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5702,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
5703,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),5
5704,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5705,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5706,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5707,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5709,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5710,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5713,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5715,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5716,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5717,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5719,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5722,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5725,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),2
5726,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5727,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5728,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5731,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5732,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5734,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5735,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5737,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),1
5738,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5740,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5741,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5743,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5744,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5745,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5747,8/17/2023,7 am - 6 pm,Vital Records Control (VRC),3
5748,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),5
5751,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5752,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5753,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5754,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5755,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5758,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5759,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5760,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5761,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5763,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5764,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5766,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),1
5767,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5768,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5769,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5771,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5772,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5773,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5774,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),0
5776,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5777,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5779,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5780,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
5781,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5782,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5786,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5787,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5789,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5790,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
5791,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5795,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),2
5797,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
5799,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5804,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5805,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5806,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5807,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5808,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5809,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),2
5810,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),7
5812,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
5813,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),1
5814,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),4
5815,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
5816,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
5817,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5818,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5819,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
5820,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5823,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5824,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5826,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5828,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5829,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5831,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5832,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5835,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5837,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5839,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),4
5840,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5841,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),4
5842,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5843,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),2
5844,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5845,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5846,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5847,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5848,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
5851,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),7
5853,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5854,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5855,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5857,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5858,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5859,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5861,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5863,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5864,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5866,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5867,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5869,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5871,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5872,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5874,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5875,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5876,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5879,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5880,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5881,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5882,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5883,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5884,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5886,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5888,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5889,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5890,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5891,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5893,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5894,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5898,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5899,STORE CLOSED,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5903,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5907,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5908,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5911,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5912,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5922,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5923,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5925,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5927,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5929,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5930,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5931,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5932,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5935,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5936,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5938,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5939,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5941,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5944,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5945,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5947,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5954,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5956,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5957,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5959,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5960,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5962,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5963,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5964,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5965,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5968,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5969,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5976,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5977,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5979,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5980,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5981,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5982,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5987,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5988,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5990,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5991,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
5992,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5993,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5994,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
5996,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6078,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6098,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6149,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6159,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6165,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6166,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6167,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6170,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6172,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6173,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6174,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6176,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6177,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6178,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6190,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6207,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6226,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6233,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6243,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6263,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6264,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6286,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6300,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6323,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6370,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6390,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),NOT ON SCHEDULE FOR 2023
6392,6/26/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6394,8/8/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6395,6/20/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6397,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6398,9/11/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6459,6/23/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6467,9/6/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6469,4/4/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6470,9/7/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6476,5/1/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6477,9/22/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6480,4/4/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6500,8/21/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6531,7/7/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6548,8/29/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6576,3/29/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6577,7/13/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6578,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6579,9/20/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6583,6/16/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6585,6/1/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6586,8/17/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6587,6/14/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6588,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6590,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6732,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6786,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6789,3/17/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6798,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6807,8/28/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6813,6/27/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6814,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6828,6/15/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6849,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6850,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6851,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6876,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6878,3/31/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6879,5/8/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6887,3/31/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6894,6/27/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6898,8/23/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6929,3/20/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6931,4/10/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6932,8/29/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6936,7/31/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6937,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6941,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6942,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6943,7/19/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6951,7/31/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6952,9/29/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6953,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6958,5/2/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6960,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6962,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6963,9/19/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6964,3/29/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6966,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6967,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6968,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6971,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6975,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
6978,4/10/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
6998,7/11/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
7004,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
7009,3/31/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
7020,3/24/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
7032,3/15/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
7043,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
7062,8/4/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
7072,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
7087,9/8/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
7098,8/15/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
7099,8/21/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
