Store #,Format,City,State,Rx Freq,October Rx,November Rx,December Rx,Service Provider,Phone Number,,,
990,SUP,Pace,FL,60,4,29,,CHES,844-367-5240,,,
5771,WNM,Pensacola,FL,60,,1,27,CHES,844-367-5240,,,
4582,WNM,Navarre,FL,90,4,,27,CHES,844-367-5240,,,
1174,SUP,Thomasville,AL,120,18,,,CHES,844-367-5240,,,
904,SUP,Foley,AL,90,25,,,CHES,844-367-5240,,,
934,SUP,Daphne,AL,90,25,,,CHES,844-367-5240,,,
1212,SUP,Saraland,AL,120,,,6,CHES,844-367-5240,,,
2760,SUP,Jackson,AL,120,18,,,CHES,844-367-5240,,,
866,SUP,Mobile,AL,90,25,,,CHES,844-367-5240,,,
2739,SUP,Bay Minette,AL,90,18,,,CHES,844-367-5240,,,
853,SUP,Mobile,AL,90,25,,,CHES,844-367-5240,,,
991,SUP,Mobile,AL,90,25,,,CHES,844-367-5240,,,
2748,SUP,Gulf Shores,AL,90,25,,,CHES,844-367-5240,,,
1462,SUP,Greenville,AL,120,18,,,CHES,844-367-5240,,,
5098,WNM,Mobile,AL,90,,22,,CHES,844-367-5240,,,
5174,SUP,Semmes,AL,90,25,,,CHES,844-367-5240,,,
1091,SUP,Andalusia,AL,90,18,,,CHES,844-367-5240,,,
4333,SUP,Fairhope,AL,90,25,,,CHES,844-367-5240,,,
4581,SUP,Mobile,AL,120,25,,,CHES,844-367-5240,,,
4657,WNM,Mobile,AL,90,,22,,CHES,844-367-5240,,,
1620,SUP,Brewton,AL,90,18,,,CHES,844-367-5240,,,
1493,SUP,Monroeville,AL,90,18,,,CHES,844-367-5240,,,
5653,WNM,Orange Beach,AL,120,25,,,CHES,844-367-5240,,,
4648,WNM,Mobile,AL,90,,,6,CHES,844-367-5240,,,
7247,SUP,Atmore,AL,90,18,,,CHES,844-367-5240,,,
6173,SUP,Robertsdale,AL,90,25,,,CHES,844-367-5240,,,
4210,WNM,Mobile,AL,60,11,,6,CHES,844-367-5240,,,
5740,WNM,Mobile,AL,90,,,6,CHES,844-367-5240,,,
5744,WNM,Theodore,AL,90,,29,,CHES,844-367-5240,,,
1066,SUP,Pascagoula,MS,90,4,,27,CHES,844-367-5240,,,
970,SUP,Picayune,MS,90,4,,27,CHES,844-367-5240,,,
2715,SUP,D'Iberville,MS,90,4,,27,CHES,844-367-5240,,,
5079,SUP,Pass Christian,MS,90,11,,,CHES,844-367-5240,,,
1260,SUP,Lucedale,MS,120,11,,,CHES,844-367-5240,,,
1195,SUP,Waveland,MS,90,11,,,CHES,844-367-5240,,,
1346,SUP,Ocean Springs,MS,90,4,,27,CHES,844-367-5240,,,
969,SUP,Gulfport,MS,90,4,,27,CHES,844-367-5240,,,
1088,SUP,Biloxi,MS,90,,,20,CHES,844-367-5240,,,
6849,WNM,Biloxi,MS,90,,22,,CHES,844-367-5240,,,
6166,WNM,D'Iberville,MS,90,,8,,CHES,844-367-5240,,,
6323,WNM,Gulfport,MS,90,,15,,CHES,844-367-5240,,,
6165,WNM,Gulfport,MS,90,,15,,CHES,844-367-5240,,,
4586,WNM,Biloxi,MS,90,,22,,CHES,844-367-5240,,,
5776,WNM,Ocean Springs,MS,90,,8,,CHES,844-367-5240,,,
4873,SAMS,LINCOLN,NE,60,,22,,CHES,844-367-5240,,,
6181,SAMS,PAPILLION,NE,60,11,,6,CHES,844-367-5240,,,
6413,SAMS,LINCOLN,NE,60,,22,,CHES,844-367-5240,,,
6472,SAMS,COUNCIL BLUFFS,IA,90,,,6,CHES,844-367-5240,,,
8146,SAMS,OMAHA,NE,90,,,13,CHES,844-367-5240,,,
418,SUP,FAIRBURY,NE,180,,,,CHES,844-367-5240,,,
350,SUP,YORK,NE,180,,,,CHES,844-367-5240,,,
637,SUP,LEXINGTON,NE,180,,,,CHES,844-367-5240,,,
645,SUP,NORFOLK,NE,90,11,,,CHES,844-367-5240,,,
598,SUP,KEARNEY,NE,90,11,,,CHES,844-367-5240,,,
776,SUP,FREMONT,NE,90,,8,,CHES,844-367-5240,,,
774,SUP,COLUMBUS,NE,180,,,,CHES,844-367-5240,,,
3150,SUP,COUNCIL BLUFFS,IA,90,11,,,CHES,844-367-5240,,,
3172,WNM,OMAHA,NE,90,,,13,CHES,844-367-5240,,,
3154,WNM,BELLEVUE,NE,90,,,20,CHES,844-367-5240,,,
3151,SUP,OMAHA,NE,90,,15,,CHES,844-367-5240,,,
3152,WNM,OMAHA,NE,90,,,20,CHES,844-367-5240,,,
3153,WNM,OMAHA,NE,90,,,13,CHES,844-367-5240,,,
3173,WNM,LA VISTA,NE,90,,,6,CHES,844-367-5240,,,
885,SUP,SEWARD,NE,90,,8,,CHES,844-367-5240,,,
3267,SUP,OMAHA,NE,180,18,,,CHES,844-367-5240,,,
3278,SUP,LINCOLN,NE,90,25,,,CHES,844-367-5240,,,
3395,SUP,GRAND ISLAND,NE,180,,8,,CHES,844-367-5240,,,
1326,SUP,GRAND ISLAND,NE,180,,8,,CHES,844-367-5240,,,
1332,SUP,SOUTH SIOUX CITY,NE,90,,29,,CHES,844-367-5240,,,
1460,SUP,HASTINGS,NE,180,,,,CHES,844-367-5240,,,
3823,SUP,LINCOLN,NE,180,,,,CHES,844-367-5240,,,
4138,WNM,OMAHA,NE,90,,,20,CHES,844-367-5240,,,
4139,WNM,OMAHA,NE,90,,,20,CHES,844-367-5240,,,
4209,SUP,NEBRASKA CITY,NE,90,,22,,CHES,844-367-5240,,,
4322,SUP,CRETE,NE,90,,8,,CHES,844-367-5240,,,
4358,SUP,OMAHA,NE,90,,15,,CHES,844-367-5240,,,
4600,SUP,GRETNA,NE,60,,22,,CHES,844-367-5240,,,
4568,SUP,BLAIR,NE,180,,,,CHES,844-367-5240,,,
1637,SUP,OMAHA,NE,90,,15,,CHES,844-367-5240,,,
1671,SUP,PAPILLION,NE,90,,8,,CHES,844-367-5240,,,
5141,SUP,OMAHA,NE,90,,15,,CHES,844-367-5240,,,
5361,SUP,OMAHA,NE,90,18,,,CHES,844-367-5240,,,
1943,SUP,LINCOLN,NE,90,25,,,CHES,844-367-5240,,,
1965,SUP,COUNCIL BLUFFS,IA,180,,,,CHES,844-367-5240,,,
2432,SUP,LINCOLN,NE,180,,,,CHES,844-367-5240,,,
2784,SUP,BEATRICE,NE,180,,,,CHES,844-367-5240,,,
2847,SUP,BELLEVUE,NE,90,,22,,CHES,844-367-5240,,,
6363,SAMS,Jacksonville,FL,90,,,20,CHES,844-367-5240,,,
8116,SAMS,Jacksonville,FL,90,4,,27,CHES,844-367-5240,,,
8155,SAMS,Gainesville,FL,60,,15,,CHES,844-367-5240,,,
8253,SAMS,Jacksonville,FL,60,,1,27,CHES,844-367-5240,,,
7658,SAMS,Brunswick,GA,90,,,20,CHES,844-367-5240,,,
977,WM,Fernandina Beach,FL,60,18,,13,CHES,844-367-5240,,,
5005,WNM,Jacksonville,FL,90,,,20,CHES,844-367-5240,,,
5816,WNM,Jacksonville,FL,90,18,,,CHES,844-367-5240,,,
5817,WNM,Jacksonville,FL,90,18,,,CHES,844-367-5240,,,
5818,WNM,Jacksonville,FL,90,,,13,CHES,844-367-5240,,,
5819,WNM,Fruit Cove,FL,90,,,13,CHES,844-367-5240,,,
5820,WNM,Middleburg,FL,90,,,13,CHES,844-367-5240,,,
1081,SUP,Gainesville,FL,60,18,,13,CHES,844-367-5240,,,
1082,SUP,Jacksonville,FL,60,,1,27,CHES,844-367-5240,,,
1083,SUP,Jacksonville,FL,60,25,,20,CHES,844-367-5240,,,
1090,SUP,Jacksonville,FL,60,25,,20,CHES,844-367-5240,,,
1172,SUP,JACKSONVILLE,FL,60,,22,,CHES,844-367-5240,,,
1173,SUP,Jacksonville,FL,60,18,,13,CHES,844-367-5240,,,
1205,SUP,Macclenny,FL,60,4,29,,CHES,844-367-5240,,,
1219,SUP,Jacksonville,FL,60,18,,13,CHES,844-367-5240,,,
1225,SUP,Orange Park,FL,60,18,,13,CHES,844-367-5240,,,
1283,SUP,Starke,FL,60,25,,20,CHES,844-367-5240,,,
1444,SUP,Jacksonville,FL,60,11,,6,CHES,844-367-5240,,,
2920,SUP,Orange Park,FL,60,,1,27,CHES,844-367-5240,,,
3308,SUP,Middleburg,FL,60,25,,20,CHES,844-367-5240,,,
3309,SUP,Jacksonville,FL,60,11,,6,CHES,844-367-5240,,,
3702,SUP,Jacksonville,FL,60,11,,6,CHES,844-367-5240,,,
3877,SUP,GAINESVILLE,FL,60,18,,13,CHES,844-367-5240,,,
4444,SUP,Jacksonville,FL,60,11,,6,CHES,844-367-5240,,,
5037,SUP,Yulee,FL,60,4,29,,CHES,844-367-5240,,,
5054,SUP,Jacksonville,FL,60,11,,6,CHES,844-367-5240,,,
538,SUP,Gainesville,FL,60,18,,13,CHES,844-367-5240,,,
551,SUP,Palatka,FL,60,25,,20,CHES,844-367-5240,,,
579,SUP,Saint Augustine,FL,60,11,,6,CHES,844-367-5240,,,
6978,SUP,Jacksonville,FL,60,25,,20,CHES,844-367-5240,,,
767,SUP,Lake City,FL,60,18,,13,CHES,844-367-5240,,,
4561,WNM,Jacksonville,FL,90,11,,,CHES,844-367-5240,,,
928,SUP,St. Johns,FL,90,,15,,CHES,844-367-5240,,,
639,SUP,Brunswick,GA,60,,22,,CHES,844-367-5240,,,
556,SUP,Waycross,GA,60,,22,,CHES,844-367-5240,,,
836,SUP,St. Marys,GA,60,,8,,CHES,844-367-5240,,,
2840,WNM,Brunswick,GA,60,25,,20,CHES,844-367-5240,,,
4527,WNM,Waycross,GA,90,,,20,CHES,844-367-5240,,,
4831,SAMS,Durham,NC,90,,22,,CHES,844-367-5240,,,
6216,SAMS,Winterville,NC,90,,,20,CHES,844-367-5240,,,
6443,SAMS,Goldsboro,NC,90,4,,27,CHES,844-367-5240,,,
8223,SAMS,Raleigh,NC,90,,15,,CHES,844-367-5240,,,
6570,SAMS,Raleigh,NC,90,,22,,CHES,844-367-5240,,,
4946,SAMS,Rocky Mount,NC,90,,,20,CHES,844-367-5240,,,
6976,SAMS,Wake Forest,NC,90,,15,,CHES,844-367-5240,,,
2058,SUP,Raleigh,NC,60,,22,,CHES,844-367-5240,,,
5254,SUP,Wake Forest,NC,120,,8,,CHES,844-367-5240,,,
5292,SUP,Raleigh,NC,90,18,,,CHES,844-367-5240,,,
2256,SUP,Henderson,NC,90,,29,,CHES,844-367-5240,,,
2137,SUP,Durham,NC,90,,,13,CHES,844-367-5240,,,
1379,SUP,Greenville,NC,90,,,13,CHES,844-367-5240,,,
2247,SUP,Cary,NC,90,,1,,CHES,844-367-5240,,,
2730,SUP,Tarboro,NC,60,18,,13,CHES,844-367-5240,,,
1197,SUP,Rocky Mount,NC,120,,,13,CHES,844-367-5240,,,
1237,SUP,Erwin,NC,120,,22,,CHES,844-367-5240,,,
2836,SUP,Fuquay-Varina,NC,120,,,6,CHES,844-367-5240,,,
1502,SUP,Roanoke Rapids,NC,90,11,,,CHES,844-367-5240,,,
1816,WM,Knightdale,NC,120,,,6,CHES,844-367-5240,,,
1664,SUP,Wilson,NC,90,,,20,CHES,844-367-5240,,,
1661,SUP,Kinston,NC,60,25,,20,CHES,844-367-5240,,,
2000,SUP,Kitty Hawk,NC,90,18,,,CHES,844-367-5240,,,
5118,SUP,Raleigh,NC,90,18,,,CHES,844-367-5240,,,
5046,SUP,Clayton,NC,90,11,,,CHES,844-367-5240,,,
1354,SUP,Washington,NC,90,,,13,CHES,844-367-5240,,,
1321,SUP,Smithfield,NC,120,,22,,CHES,844-367-5240,,,
1288,SUP,Roxboro,NC,120,,15,,CHES,844-367-5240,,,
1236,SUP,Goldsboro,NC,120,,8,,CHES,844-367-5240,,,
1191,SUP,Hillsborough,NC,90,18,,,CHES,844-367-5240,,,
1527,SUP,Elizabeth City,NC,90,18,,,CHES,844-367-5240,,,
1751,WM,Raleigh,NC,120,,15,,CHES,844-367-5240,,,
4458,SUP,Holly Springs,NC,90,11,,,CHES,844-367-5240,,,
4564,SUP,Goldsboro,NC,120,,8,,CHES,844-367-5240,,,
4499,SUP,Zebulon,NC,120,,,6,CHES,844-367-5240,,,
1641,SUP,Williamston,NC,90,,,20,CHES,844-367-5240,,,
4459,SUP,Nashville,NC,60,25,,20,CHES,844-367-5240,,,
1372,SUP,Raleigh,NC,90,18,,,CHES,844-367-5240,,,
4250,SUP,Morrisville,NC,60,4,29,,CHES,844-367-5240,,,
1614,SUP,Durham,NC,120,,22,,CHES,844-367-5240,,,
5743,SUP,Garner,NC,120,,,6,CHES,844-367-5240,,,
1579,SUP,Oxford,NC,60,4,29,,CHES,844-367-5240,,,
3889,SUP,Apex,NC,120,,22,,CHES,844-367-5240,,,
1953,SUP,Louisburg,NC,90,11,,,CHES,844-367-5240,,,
4484,SUP,Raleigh,NC,90,18,,,CHES,844-367-5240,,,
4157,WNM,Cary,NC,90,,29,,CHES,844-367-5240,,,
4147,WNM,Morrisville,NC,90,,29,,CHES,844-367-5240,,,
5851,SUP,Greenville,NC,120,18,,,CHES,844-367-5240,,,
2414,WNM,Cary,NC,90,,22,,CHES,844-367-5240,,,
1950,SUP,Ahoskie,NC,90,18,,,CHES,844-367-5240,,,
7238,SUP,Grantsboro,NC,120,,,,CHES,844-367-5240,,,
7222,WNM,Greenville,NC,90,4,,27,CHES,844-367-5240,,,
7334,WNM,Goldsboro,NC,90,4,,27,CHES,844-367-5240,,,
7235,WNM,Winterville,NC,90,,,20,CHES,844-367-5240,,,
7337,WNM,Greenville,NC,90,4,,27,CHES,844-367-5240,,,
7340,WNM,Goldsboro,NC,90,4,,27,CHES,844-367-5240,,,
4545,WNM,Wilson,NC,90,,22,,CHES,844-367-5240,,,
4735,SAMS,La Habra,CA,60,,1,27,CHES,844-367-5240,,,
6240,SAMS,Glendora,CA,60,25,,20,CHES,844-367-5240,,,
6614,SAMS,El Monte,CA,60,25,,20,CHES,844-367-5240,,,
6616,SAMS,Fullerton,CA,60,,8,,CHES,844-367-5240,,,
6617,SAMS,GARDENA,CA,60,25,,20,CHES,844-367-5240,,,
6626,SAMS,SOUTHGATE,CA,60,,1,27,CHES,844-367-5240,,,
6613,SAMS,LONG BEACH,CA,60,,1,27,CHES,844-367-5240,,,
6628,SAMS,TORRANCE,CA,60,,1,27,CHES,844-367-5240,,,
4171,SUP,GARDEN GROVE,CA,60,18,,13,CHES,844-367-5240,,,
2251,SUP,CITY OF INDUSTRY,CA,60,,8,,CHES,844-367-5240,,,
2523,WM,BREA,CA,60,25,,20,CHES,844-367-5240,,,
2110,SUP,PARAMOUNT,CA,60,25,,20,CHES,844-367-5240,,,
2226,WNM,TORRANCE,CA,60,11,,6,CHES,844-367-5240,,,
2292,SUP,COVINA,CA,60,4,29,,CHES,844-367-5240,,,
2609,SUP,LAKEWOOD,CA,60,11,,6,CHES,844-367-5240,,,
3099,WNM,LA PALMA,CA,60,25,,20,CHES,844-367-5240,,,
3101,WNM,ANAHEIM,CA,60,,8,,CHES,844-367-5240,,,
3133,WNM,LA PUENTE,CA,60,25,,20,CHES,844-367-5240,,,
3522,SUP,BALDWIN PARK,CA,60,4,29,,CHES,844-367-5240,,,
3180,SUP,SOUTH GATE,CA,60,,1,27,CHES,844-367-5240,,,
4132,SUP,DOWNEY,CA,60,4,29,,CHES,844-367-5240,,,
5032,WM,BUENA PARK,CA,60,,8,,CHES,844-367-5240,,,
5603,WNM,DOWNEY,CA,60,11,,6,CHES,844-367-5240,,,
5874,WM,TORRANCE,CA,60,11,,6,CHES,844-367-5240,,,
5930,SUP,ANAHEIM,CA,60,,8,,CHES,844-367-5240,,,
1941,SUP,GLENDORA,CA,60,18,,13,CHES,844-367-5240,,,
2401,WM,DUARTE,CA,60,4,29,,CHES,844-367-5240,,,
2948,SUP,SANTA FE SPRINGS,CA,60,,1,27,CHES,844-367-5240,,,
4134,WNM,STANTON,CA,60,,1,27,CHES,844-367-5240,,,
5604,WNM,HAWTHORNE,CA,60,18,,13,CHES,844-367-5240,,,
5661,WNM,LA MIRADA,CA,60,18,,13,CHES,844-367-5240,,,
2886,SUP,PICO RIVERA,CA,60,,8,,CHES,844-367-5240,,,
3248,SUP,LA HABRA,CA,60,,8,,CHES,844-367-5240,,,
2242,SUP,ANAHEIM,CA,60,4,29,,CHES,844-367-5240,,,
5154,SUP,ROSEMEAD,CA,60,,1,27,CHES,844-367-5240,,,
5807,SUP,COMPTON,CA,60,11,,6,CHES,844-367-5240,,,
2082,SUP,CERRITOS,CA,60,11,,6,CHES,844-367-5240,,,
5602,WNM,CARSON,CA,60,4,29,,CHES,844-367-5240,,,
5640,WNM,ANAHEIM,CA,60,4,29,,CHES,844-367-5240,,,
5641,SUP,LA HABRA,CA,60,,8,,CHES,844-367-5240,,,
3477,SUP,LONG BEACH,CA,60,11,,6,CHES,844-367-5240,,,
5072,WM,TORRANCE,CA,60,11,,6,CHES,844-367-5240,,,
2546,WM,ORANGE,CA,60,18,,13,CHES,844-367-5240,,,
4101,SUP,LONG BEACH,CA,60,18,,13,CHES,844-367-5240,,,
4762,WNM,DIAMOND BAR,CA,60,4,29,,CHES,844-367-5240,,,
6573,SAMS,Jacksonville,NC,60,18,,13,CHES,844-367-5240,,,
8218,SAMS,Fayetteville,NC,90,,,20,CHES,844-367-5240,,,
8129,SAMS,Wilmington,NC,90,,,6,CHES,844-367-5240,,,
6402,SAMS,Greensboro,NC,90,,22,,CHES,844-367-5240,,,
8228,SAMS,Winston-Salem,NC,90,,8,,CHES,844-367-5240,,,
4798,SAMS,Winston-Salem,NC,90,,15,,CHES,844-367-5240,,,
8220,SAMS,Roanoke,VA,90,,,13,CHES,844-367-5240,,,
6569,SAMS,Bluefield,VA,90,4,,27,CHES,844-367-5240,,,
6458,SAMS,Lynchburg,VA,90,,,13,CHES,844-367-5240,,,
6518,SAMS,Bristol,VA,90,,15,,CHES,844-367-5240,,,
4996,SAMS,Danville,VA,90,,,6,CHES,844-367-5240,,,
1039,SUP,Mount Airy,NC,90,25,,,CHES,844-367-5240,,,
5320,SUP,Greensboro,NC,120,,8,,CHES,844-367-5240,,,
1558,SUP,Eden,NC,90,18,,,CHES,844-367-5240,,,
3304,SUP,Reidsville,NC,90,25,,,CHES,844-367-5240,,,
1010,SUP,Rockingham,NC,90,,15,,CHES,844-367-5240,,,
1096,SUP,Mocksville,NC,120,,,27,CHES,844-367-5240,,,
5489,SUP,Pembroke,NC,90,,22,,CHES,844-367-5240,,,
3305,SUP,Mayodan,NC,60,,15,,CHES,844-367-5240,,,
5346,SUP,Mebane,NC,90,25,,,CHES,844-367-5240,,,
1322,SUP,Lexington,NC,90,4,,27,CHES,844-367-5240,,,
3612,SUP,Burlington,NC,120,,22,,CHES,844-367-5240,,,
2772,SUP,Southport,NC,90,25,,,CHES,844-367-5240,,,
2793,SUP,Kernersville,NC,90,25,,,CHES,844-367-5240,,,
1132,SUP,Asheboro,NC,90,11,,,CHES,844-367-5240,,,
2908,SUP,Biscoe,NC,120,,,,CHES,844-367-5240,,,
2929,SUP,Hope Mills,NC,90,,,13,CHES,844-367-5240,,,
1849,SUP,Winston-Salem,NC,90,,1,,CHES,844-367-5240,,,
1355,SUP,Morehead City,NC,90,25,,,CHES,844-367-5240,,,
3289,SUP,West Jefferson,NC,120,,15,,CHES,844-367-5240,,,
1348,SUP,Wilmington,NC,90,25,,,CHES,844-367-5240,,,
3503,SUP,Thomasville,NC,90,,1,,CHES,844-367-5240,,,
3658,SUP,Greensboro,NC,90,11,,,CHES,844-367-5240,,,
1767,SUP,Shallotte,NC,120,,,6,CHES,844-367-5240,,,
1662,SUP,Statesville,NC,120,,,13,CHES,844-367-5240,,,
1552,SUP,Salisbury,NC,90,,1,,CHES,844-367-5240,,,
1842,SUP,Greensboro,NC,90,,8,,CHES,844-367-5240,,,
2472,SUP,Winston-Salem,NC,90,,8,,CHES,844-367-5240,,,
2580,SUP,Clinton,NC,120,,22,,CHES,844-367-5240,,,
2845,SUP,Siler City,NC,120,,8,,CHES,844-367-5240,,,
2704,SUP,Randleman,NC,120,4,,,CHES,844-367-5240,,,
3595,SUP,Fayetteville,NC,90,25,,,CHES,844-367-5240,,,
1498,SUP,Greensboro,NC,90,,,6,CHES,844-367-5240,,,
1287,SUP,Burlington,NC,90,,8,,CHES,844-367-5240,,,
1300,SUP,New Bern,NC,90,,,6,CHES,844-367-5240,,,
1392,SUP,Wilmington,NC,60,,22,,CHES,844-367-5240,,,
1298,SUP,Jacksonville,NC,90,25,,,CHES,844-367-5240,,,
1268,SUP,Whiteville,NC,90,,1,,CHES,844-367-5240,,,
1255,SUP,Laurinburg,NC,60,,22,,CHES,844-367-5240,,,
1238,SUP,Fayetteville,NC,90,,22,,CHES,844-367-5240,,,
1166,WM,Elizabethtown,NC,90,,1,,CHES,844-367-5240,,,
1155,SUP,Lumberton,NC,90,4,,27,CHES,844-367-5240,,,
3626,SUP,Winston-Salem,NC,90,,8,,CHES,844-367-5240,,,
1261,SUP,Fayetteville,NC,90,,,20,CHES,844-367-5240,,,
4273,SUP,Leland,NC,120,25,,6,CHES,844-367-5240,,,
4224,SUP,Conover,NC,120,,22,,CHES,844-367-5240,,,
3701,SUP,Mount Olive,NC,120,,,27,CHES,844-367-5240,,,
3864,SUP,Jacksonville,NC,120,,22,,CHES,844-367-5240,,,
3825,SUP,Havelock,NC,120,25,,20,CHES,844-367-5240,,,
1613,SUP,High Point,NC,90,,,6,CHES,844-367-5240,,,
1774,SUP,Sanford,NC,90,25,,,CHES,844-367-5240,,,
1131,SUP,Taylorsville,NC,120,,15,,CHES,844-367-5240,,,
4410,SUP,Granite Falls,NC,120,,22,,CHES,844-367-5240,,,
1337,SUP,Elkin,NC,120,,15,,CHES,844-367-5240,,,
1064,SUP,Lenoir,NC,90,,15,,CHES,844-367-5240,,,
4477,SUP,High Point,NC,120,4,,,CHES,844-367-5240,,,
1290,SUP,Wilkesboro,NC,90,,1,,CHES,844-367-5240,,,
1312,SUP,Spring Lake,NC,120,,,27,CHES,844-367-5240,,,
1097,SUP,Aberdeen,NC,90,,15,,CHES,844-367-5240,,,
1352,SUP,Wallace,NC,120,,,27,CHES,844-367-5240,,,
5787,SUP,Raeford,NC,120,,,13,CHES,844-367-5240,,,
3182,SUP,Chapel Hill,NC,90,,15,,CHES,844-367-5240,,,
5014,WNM,Greensboro,NC,90,,29,,CHES,844-367-5240,,,
5013,WNM,High Point,NC,90,,,6,CHES,844-367-5240,,,
7218,WNM,New Bern,NC,120,,1,,CHES,844-367-5240,,,
7162,WNM,Surf City,NC,120,,15,,CHES,844-367-5240,,,
7098,WNM,Newport,NC,90,,,20,CHES,844-367-5240,,,
6828,WNM,Kernersville,NC,90,,29,,CHES,844-367-5240,,,
6814,WNM,Winston Salem,NC,90,,15,,CHES,844-367-5240,,,
7209,WNM,Lumberton,NC,90,,,20,CHES,844-367-5240,,,
7329,WNM,St. Pauls,NC,90,11,,,CHES,844-367-5240,,,
7205,WNM,Lexington,NC,90,,29,,CHES,844-367-5240,,,
6264,WNM,Winston-Salem,NC,90,,15,,CHES,844-367-5240,,,
6263,WNM,Winston-Salem,NC,90,,15,,CHES,844-367-5240,,,
3600,WNM,Fayetteville,NC,90,,,13,CHES,844-367-5240,,,
7296,WNM,Hudson,NC,90,,,6,CHES,844-367-5240,,,
7009,SUP,Richlands,NC,90,,1,,CHES,844-367-5240,,,
6176,WNM,Greensboro,NC,90,,29,,CHES,844-367-5240,,,
7243,SUP,Burgaw,NC,120,,1,,CHES,844-367-5240,,,
4065,SUP,Wilmington,NC,90,25,,,CHES,844-367-5240,,,
6243,WNM,Clemmons,NC,90,,29,,CHES,844-367-5240,,,
3411,WNM,Fayetteville,NC,90,,,13,CHES,844-367-5240,,,
3504,WNM,Hickory,NC,90,,,6,CHES,844-367-5240,,,
7206,WNM,Archdale,NC,90,,,6,CHES,844-367-5240,,,
7137,WNM,Jacksonville,NC,90,,,13,CHES,844-367-5240,,,
5393,WNM,Greensboro,NC,90,,29,,CHES,844-367-5240,,,
6879,SUP,Fayetteville,NC,120,,22,,CHES,844-367-5240,,,
6958,SUP,Cameron,NC,60,,22,,CHES,844-367-5240,,,
3456,WNM,Hope Mills,NC,90,,15,,CHES,844-367-5240,,,
6789,SUP,King,NC,90,25,,,CHES,844-367-5240,,,
7179,SUP,Swansboro,NC,120,,,20,CHES,844-367-5240,,,
2312,SUP,Roanoke,VA,90,,1,,CHES,844-367-5240,,,
2089,SUP,Bristol,VA,90,18,,,CHES,844-367-5240,,,
1292,SUP,Christiansburg,VA,90,18,,,CHES,844-367-5240,,,
2337,SUP,Rocky Mount,VA,90,25,,,CHES,844-367-5240,,,
2646,SUP,Pearisburg,VA,120,18,,,CHES,844-367-5240,,,
2662,SUP,Covington,VA,120,11,,,CHES,844-367-5240,,,
1465,SUP,Danville,VA,90,18,,,CHES,844-367-5240,,,
2762,SUP,Fairlawn,VA,120,,,27,CHES,844-367-5240,,,
1023,SUP,Galax,VA,90,18,,,CHES,844-367-5240,,,
2761,SUP,Pounding Mill,VA,120,,,27,CHES,844-367-5240,,,
1309,SUP,Salem,VA,90,18,,,CHES,844-367-5240,,,
1335,SUP,Lexington,VA,120,11,,,CHES,844-367-5240,,,
1336,WM,Marion,VA,120,,22,,CHES,844-367-5240,,,
1350,SUP,Lynchburg,VA,90,18,,,CHES,844-367-5240,,,
1399,SUP,Bedford,VA,60,,1,27,CHES,844-367-5240,,,
1763,SUP,Bluefield,VA,120,,,27,CHES,844-367-5240,,,
3270,SUP,Wytheville,VA,120,,22,,CHES,844-367-5240,,,
3480,SUP,Lebanon,VA,90,,,20,CHES,844-367-5240,,,
1302,SUP,Norton,VA,90,18,,,CHES,844-367-5240,,,
3770,SUP,Stuart,VA,120,,1,,CHES,844-367-5240,,,
3768,SUP,Alta Vista,VA,120,,1,,CHES,844-367-5240,,,
3772,SUP,Jonesville,VA,60,,15,,CHES,844-367-5240,,,
3243,SUP,Roanoke,VA,120,,1,,CHES,844-367-5240,,,
1652,SUP,Dublin,VA,120,18,,,CHES,844-367-5240,,,
1243,SUP,Martinsville,VA,90,18,,,CHES,844-367-5240,,,
2565,SUP,Madison Heights,VA,120,18,,,CHES,844-367-5240,,,
4697,SUP,Lynchburg,VA,60,18,,13,CHES,844-367-5240,,,
1301,SUP,Roanoke,VA,120,4,,,CHES,844-367-5240,,,
3303,SUP,Grundy,VA,120,,,27,CHES,844-367-5240,,,
3605,WNM,Lynchburg,VA,90,,,13,CHES,844-367-5240,,,
3614,WNM,Roanoke,VA,90,,,20,CHES,844-367-5240,,,
3622,WNM,Roanoke,VA,90,,29,,CHES,844-367-5240,,,
3603,WNM,Forest,VA,90,,,13,CHES,844-367-5240,,,
5829,WNM,Danville,VA,90,,,6,CHES,844-367-5240,,,
154,SUP,Abingdon,VA,90,,1,,CHES,844-367-5240,,,
4709,SAMS,Corona,CA,60,4,29,,CHES,844-367-5240,,,
4822,SAMS,Murrieta,CA,60,25,,20,CHES,844-367-5240,,,
6378,SAMS,Riverside,CA,60,25,,20,CHES,844-367-5240,,,
6609,SAMS,Palm Desert,CA,60,,1,27,CHES,844-367-5240,,,
6610,SAMS,Chino,CA,60,4,29,,CHES,844-367-5240,,,
6619,SAMS,Ontario,CA,60,4,29,,CHES,844-367-5240,,,
6624,SAMS,San Bernardino,CA,60,25,,20,CHES,844-367-5240,,,
1588,SUP,VICTORVILLE,CA,60,,8,,CHES,844-367-5240,,,
2333,WM,APPLE VALLEY,CA,60,,8,,CHES,844-367-5240,,,
2288,WM,POMONA,CA,60,,8,,CHES,844-367-5240,,,
2826,WNM,COACHELLA,CA,60,11,,6,CHES,844-367-5240,,,
3796,SUP,ONTARIO,CA,60,,8,,CHES,844-367-5240,,,
3464,SUP,CHINO,CA,60,,8,,CHES,844-367-5240,,,
