Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
5367,TBD,TBD,TBD,WAITING ON SUBMISSION
5368,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5369,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5370,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5371,TBD,TBD,TBD,WAITING ON SUBMISSION
5372,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),1
5373,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5374,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
5376,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5378,TBD,TBD,TBD,WAITING ON SUBMISSION
5379,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5381,TBD,TBD,TBD,WAITING ON SUBMISSION
5382,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5383,TBD,TBD,TBD,WAITING ON SUBMISSION
5384,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5385,TBD,TBD,TBD,WAITING ON SUBMISSION
5386,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5387,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
5388,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5389,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5390,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5391,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
5392,TBD,TBD,TBD,WAITING ON SUBMISSION
5393,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5394,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
5396,6/15 & 6/16/23,7 am - 6 pm,Vital Records Control (VRC),7
5397,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5398,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5399,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5402,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5403,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),1
5404,TBD,TBD,TBD,WAITING ON SUBMISSION
5408,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
5409,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5410,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5411,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5414,TBD,TBD,TBD,WAITING ON SUBMISSION
5416,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),14
5417,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),2
5418,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
5419,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5420,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),26
5421,TBD,TBD,TBD,WAITING ON SUBMISSION
5422,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),2
5423,TBD,TBD,TBD,WAITING ON SUBMISSION
5424,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),1
5425,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),8
5426,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5427,TBD,TBD,TBD,WAITING ON SUBMISSION
5428,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),1
5429,TBD,TBD,TBD,WAITING ON SUBMISSION
5430,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5432,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5433,TBD,TBD,TBD,WAITING ON SUBMISSION
5434,TBD,TBD,TBD,WAITING ON SUBMISSION
5435,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5436,TBD,TBD,TBD,WAITING ON SUBMISSION
5438,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5439,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5440,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),1
5441,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),2
5442,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5443,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5444,TBD,TBD,TBD,WAITING ON SUBMISSION
5445,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5446,TBD,TBD,TBD,WAITING ON SUBMISSION
5447,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5448,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),1
5449,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5450,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5451,TBD,TBD,TBD,WAITING ON SUBMISSION
5452,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),1
5453,TBD,TBD,TBD,WAITING ON SUBMISSION
5455,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5458,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5459,TBD,TBD,TBD,WAITING ON SUBMISSION
5460,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5461,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5462,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5463,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5464,TBD,TBD,TBD,WAITING ON SUBMISSION
5466,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5467,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
5469,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5470,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5471,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5472,TBD,TBD,TBD,WAITING ON SUBMISSION
5476,TBD,TBD,TBD,WAITING ON SUBMISSION
5477,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5479,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5480,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5481,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),5
5482,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),2
5483,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5485,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),2
5486,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5487,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5488,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5489,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5490,TBD,TBD,TBD,WAITING ON SUBMISSION
5491,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),5
5492,TBD,TBD,TBD,WAITING ON SUBMISSION
5494,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5495,TBD,TBD,TBD,WAITING ON SUBMISSION
5497,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5498,TBD,TBD,TBD,WAITING ON SUBMISSION
5499,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5600,TBD,TBD,TBD,WAITING ON SUBMISSION
5601,TBD,TBD,TBD,WAITING ON SUBMISSION
5602,TBD,TBD,TBD,WAITING ON SUBMISSION
5603,TBD,TBD,TBD,WAITING ON SUBMISSION
5604,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5605,TBD,TBD,TBD,WAITING ON SUBMISSION
5606,TBD,TBD,TBD,WAITING ON SUBMISSION
5608,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5609,TBD,TBD,TBD,WAITING ON SUBMISSION
5610,TBD,TBD,TBD,WAITING ON SUBMISSION
5611,TBD,TBD,TBD,WAITING ON SUBMISSION
5612,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5613,TBD,TBD,TBD,WAITING ON SUBMISSION
5614,TBD,TBD,TBD,WAITING ON SUBMISSION
5615,Pending with the Vendor to Reschedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5616,TBD,TBD,TBD,WAITING ON SUBMISSION
5617,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5622,TBD,TBD,TBD,WAITING ON SUBMISSION
5623,TBD,TBD,TBD,WAITING ON SUBMISSION
5624,TBD,TBD,TBD,WAITING ON SUBMISSION
5625,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5626,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
5627,TBD,TBD,TBD,WAITING ON SUBMISSION
5628,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
5629,TBD,TBD,TBD,WAITING ON SUBMISSION
5632,TBD,TBD,TBD,WAITING ON SUBMISSION
5633,TBD,TBD,TBD,WAITING ON SUBMISSION
5634,TBD,TBD,TBD,WAITING ON SUBMISSION
5635,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
5637,TBD,TBD,TBD,WAITING ON SUBMISSION
5638,TBD,TBD,TBD,WAITING ON SUBMISSION
5639,TBD,TBD,TBD,WAITING ON SUBMISSION
5640,TBD,TBD,TBD,WAITING ON SUBMISSION
5641,TBD,TBD,TBD,WAITING ON SUBMISSION
5643,TBD,TBD,TBD,WAITING ON SUBMISSION
5644,TBD,TBD,TBD,WAITING ON SUBMISSION
5645,TBD,TBD,TBD,WAITING ON SUBMISSION
5646,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5649,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5653,TBD,TBD,TBD,WAITING ON SUBMISSION
5654,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5657,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
5658,TBD,TBD,TBD,WAITING ON SUBMISSION
5659,TBD,TBD,TBD,WAITING ON SUBMISSION
5661,TBD,TBD,TBD,WAITING ON SUBMISSION
5663,TBD,TBD,TBD,WAITING ON SUBMISSION
5664,TBD,TBD,TBD,WAITING ON SUBMISSION
5667,TBD,TBD,TBD,WAITING ON SUBMISSION
5668,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5669,TBD,TBD,TBD,WAITING ON SUBMISSION
5670,TBD,TBD,TBD,WAITING ON SUBMISSION
5671,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),6
5672,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5673,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5675,TBD,TBD,TBD,WAITING ON SUBMISSION
5676,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5678,TBD,TBD,TBD,WAITING ON SUBMISSION
5683,TBD,TBD,TBD,WAITING ON SUBMISSION
5684,TBD,TBD,TBD,WAITING ON SUBMISSION
5686,TBD,TBD,TBD,WAITING ON SUBMISSION
5687,TBD,TBD,TBD,WAITING ON SUBMISSION
5689,TBD,TBD,TBD,WAITING ON SUBMISSION
5691,TBD,TBD,TBD,WAITING ON SUBMISSION
5692,TBD,TBD,TBD,WAITING ON SUBMISSION
5693,TBD,TBD,TBD,WAITING ON SUBMISSION
5695,TBD,TBD,TBD,WAITING ON SUBMISSION
5697,TBD,TBD,TBD,WAITING ON SUBMISSION
5700,TBD,TBD,TBD,WAITING ON SUBMISSION
5701,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5702,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
5703,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),5
5704,TBD,TBD,TBD,WAITING ON SUBMISSION
5705,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5706,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5707,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5709,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5710,TBD,TBD,TBD,WAITING ON SUBMISSION
5713,TBD,TBD,TBD,WAITING ON SUBMISSION
5715,TBD,TBD,TBD,WAITING ON SUBMISSION
5716,TBD,TBD,TBD,WAITING ON SUBMISSION
5717,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5719,TBD,TBD,TBD,WAITING ON SUBMISSION
5722,TBD,TBD,TBD,WAITING ON SUBMISSION
5725,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),2
5726,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5727,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5728,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5731,TBD,TBD,TBD,WAITING ON SUBMISSION
5732,TBD,TBD,TBD,WAITING ON SUBMISSION
5734,TBD,TBD,TBD,WAITING ON SUBMISSION
5735,TBD,TBD,TBD,WAITING ON SUBMISSION
5737,TBD,TBD,TBD,WAITING ON SUBMISSION
5738,TBD,TBD,TBD,WAITING ON SUBMISSION
5740,TBD,TBD,TBD,WAITING ON SUBMISSION
5741,TBD,TBD,TBD,WAITING ON SUBMISSION
5743,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5744,TBD,TBD,TBD,WAITING ON SUBMISSION
5745,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5747,TBD,TBD,TBD,WAITING ON SUBMISSION
5748,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),5
5751,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5752,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5753,TBD,TBD,TBD,WAITING ON SUBMISSION
5754,TBD,TBD,TBD,WAITING ON SUBMISSION
5755,TBD,TBD,TBD,WAITING ON SUBMISSION
5758,TBD,TBD,TBD,WAITING ON SUBMISSION
5759,TBD,TBD,TBD,WAITING ON SUBMISSION
5760,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5761,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5763,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5764,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5766,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),1
5767,TBD,TBD,TBD,WAITING ON SUBMISSION
5768,TBD,TBD,TBD,WAITING ON SUBMISSION
5769,TBD,TBD,TBD,WAITING ON SUBMISSION
5771,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5772,TBD,TBD,TBD,WAITING ON SUBMISSION
5773,TBD,TBD,TBD,WAITING ON SUBMISSION
5774,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
5776,TBD,TBD,TBD,WAITING ON SUBMISSION
5777,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5779,4/13 & 4/14/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5780,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5781,TBD,TBD,TBD,WAITING ON SUBMISSION
5782,TBD,TBD,TBD,WAITING ON SUBMISSION
5786,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5787,TBD,TBD,TBD,WAITING ON SUBMISSION
5789,TBD,TBD,TBD,WAITING ON SUBMISSION
5790,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5791,TBD,TBD,TBD,WAITING ON SUBMISSION
5795,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
5797,TBD,TBD,TBD,WAITING ON SUBMISSION
5799,TBD,TBD,TBD,WAITING ON SUBMISSION
5804,TBD,TBD,TBD,WAITING ON SUBMISSION
5805,TBD,TBD,TBD,WAITING ON SUBMISSION
5806,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5807,TBD,TBD,TBD,WAITING ON SUBMISSION
5808,TBD,TBD,TBD,WAITING ON SUBMISSION
5809,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5810,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),7
5812,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5813,TBD,TBD,TBD,WAITING ON SUBMISSION
5814,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),4
5815,TBD,TBD,TBD,WAITING ON SUBMISSION
5816,TBD,TBD,TBD,WAITING ON SUBMISSION
5817,TBD,TBD,TBD,WAITING ON SUBMISSION
5818,TBD,TBD,TBD,WAITING ON SUBMISSION
5819,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5820,TBD,TBD,TBD,WAITING ON SUBMISSION
5823,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5824,TBD,TBD,TBD,WAITING ON SUBMISSION
5826,TBD,TBD,TBD,WAITING ON SUBMISSION
5828,TBD,TBD,TBD,WAITING ON SUBMISSION
5829,TBD,TBD,TBD,WAITING ON SUBMISSION
5831,TBD,TBD,TBD,WAITING ON SUBMISSION
5832,TBD,TBD,TBD,WAITING ON SUBMISSION
5835,TBD,TBD,TBD,WAITING ON SUBMISSION
5837,TBD,TBD,TBD,WAITING ON SUBMISSION
5839,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),4
5840,TBD,TBD,TBD,WAITING ON SUBMISSION
5841,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5842,TBD,TBD,TBD,WAITING ON SUBMISSION
5843,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
5844,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5845,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5846,TBD,TBD,TBD,WAITING ON SUBMISSION
5847,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5848,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5851,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),7
5853,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5854,TBD,TBD,TBD,WAITING ON SUBMISSION
5855,TBD,TBD,TBD,WAITING ON SUBMISSION
5857,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),2
5858,TBD,TBD,TBD,WAITING ON SUBMISSION
5859,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
5861,TBD,TBD,TBD,WAITING ON SUBMISSION
5863,TBD,TBD,TBD,WAITING ON SUBMISSION
5864,TBD,TBD,TBD,WAITING ON SUBMISSION
5866,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5867,TBD,TBD,TBD,WAITING ON SUBMISSION
5869,TBD,TBD,TBD,WAITING ON SUBMISSION
5871,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5872,TBD,TBD,TBD,WAITING ON SUBMISSION
5874,TBD,TBD,TBD,WAITING ON SUBMISSION
5875,TBD,TBD,TBD,WAITING ON SUBMISSION
5876,TBD,TBD,TBD,WAITING ON SUBMISSION
5879,TBD,TBD,TBD,WAITING ON SUBMISSION
5880,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5881,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5882,TBD,TBD,TBD,WAITING ON SUBMISSION
5883,TBD,TBD,TBD,WAITING ON SUBMISSION
5884,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5886,TBD,TBD,TBD,WAITING ON SUBMISSION
5888,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
5889,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
5890,TBD,TBD,TBD,WAITING ON SUBMISSION
5891,TBD,TBD,TBD,WAITING ON SUBMISSION
5893,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5894,TBD,TBD,TBD,WAITING ON SUBMISSION
5898,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5899,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5903,TBD,TBD,TBD,WAITING ON SUBMISSION
5907,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5908,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),2
5911,TBD,TBD,TBD,WAITING ON SUBMISSION
5912,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),6
5922,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5923,TBD,TBD,TBD,WAITING ON SUBMISSION
5925,TBD,TBD,TBD,WAITING ON SUBMISSION
5927,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5929,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5930,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5931,TBD,TBD,TBD,WAITING ON SUBMISSION
5932,TBD,TBD,TBD,WAITING ON SUBMISSION
5935,TBD,TBD,TBD,WAITING ON SUBMISSION
5936,TBD,TBD,TBD,WAITING ON SUBMISSION
5938,TBD,TBD,TBD,WAITING ON SUBMISSION
5939,TBD,TBD,TBD,WAITING ON SUBMISSION
5941,4/6 & 4/7/23,7 am - 6 pm,Vital Records Control (VRC),5
5944,TBD,TBD,TBD,WAITING ON SUBMISSION
5945,TBD,TBD,TBD,WAITING ON SUBMISSION
5947,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5954,TBD,TBD,TBD,WAITING ON SUBMISSION
5956,TBD,TBD,TBD,WAITING ON SUBMISSION
5957,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5959,TBD,TBD,TBD,WAITING ON SUBMISSION
5960,TBD,TBD,TBD,WAITING ON SUBMISSION
5962,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5963,TBD,TBD,TBD,WAITING ON SUBMISSION
5964,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5965,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5968,TBD,TBD,TBD,WAITING ON SUBMISSION
5969,TBD,TBD,TBD,WAITING ON SUBMISSION
5976,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5977,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5979,TBD,TBD,TBD,WAITING ON SUBMISSION
5980,TBD,TBD,TBD,WAITING ON SUBMISSION
5981,TBD,TBD,TBD,WAITING ON SUBMISSION
5982,TBD,TBD,TBD,WAITING ON SUBMISSION
5987,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5988,TBD,TBD,TBD,WAITING ON SUBMISSION
5990,TBD,TBD,TBD,WAITING ON SUBMISSION
5991,TBD,TBD,TBD,WAITING ON SUBMISSION
5992,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5993,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
5994,TBD,TBD,TBD,WAITING ON SUBMISSION
5996,TBD,TBD,TBD,WAITING ON SUBMISSION
6078,TBD,TBD,TBD,WAITING ON SUBMISSION
6098,TBD,TBD,TBD,WAITING ON SUBMISSION
6149,TBD,TBD,TBD,WAITING ON SUBMISSION
6159,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6165,TBD,TBD,TBD,WAITING ON SUBMISSION
6166,TBD,TBD,TBD,WAITING ON SUBMISSION
6167,TBD,TBD,TBD,WAITING ON SUBMISSION
6170,TBD,TBD,TBD,WAITING ON SUBMISSION
6172,TBD,TBD,TBD,WAITING ON SUBMISSION
6173,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6174,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6176,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6177,TBD,TBD,TBD,WAITING ON SUBMISSION
6178,TBD,TBD,TBD,WAITING ON SUBMISSION
6190,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6207,TBD,TBD,TBD,WAITING ON SUBMISSION
6226,TBD,TBD,TBD,WAITING ON SUBMISSION
6233,TBD,TBD,TBD,WAITING ON SUBMISSION
6243,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6263,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6264,TBD,TBD,TBD,WAITING ON SUBMISSION
6286,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6300,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6323,TBD,TBD,TBD,WAITING ON SUBMISSION
6370,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
6390,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),2
6392,TBD,TBD,TBD,WAITING ON SUBMISSION
6394,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6395,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6397,TBD,TBD,TBD,WAITING ON SUBMISSION
6398,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
6459,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6467,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
6469,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
6470,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
