Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Box  Count
5242,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),51
5244,4/29/2022,7 am - 6 pm,Vital Records Control (VRC),149
5245,TBD,TBD,TBD,TBD
5246,TBD,TBD,TBD,TBD
5247,TBD,TBD,TBD,TBD
5248,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),10
5250,4/15/2021,7 am - 6 pm,Vital Records Control (VRC),111
5251,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
5252,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),111
5253,TBD,TBD,TBD,TBD
5254,TBD,TBD,TBD,TBD
5255,TBD,TBD,TBD,TBD
5256,TBD,TBD,TBD,TBD
5257,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
5258,5/14/2021,7 am - 5 pm,Iron Mountain ,99
5259,TBD,TBD,TBD,TBD
5260,4/25/2022,7 am - 6 pm,Vital Records Control (VRC),138
5261,4/13/2022,7 am - 6 pm,Vital Records Control (VRC),105
5262,5/24/2021,7 am - 6 pm,Vital Records Control (VRC),326
5263,3/30/2022,7 am - 6 pm,Vital Records Control (VRC),115
5264,5/10/2021,7 am - 5 pm,Iron Mountain ,133
5265,4/8/2021,7 am - 6 pm,Vital Records Control (VRC),40
5266,5/19/2022,7 am - 6 pm,Vital Records Control (VRC),1
5267,TBD,TBD,TBD,TBD
5269,6/15/2021,7 am - 6 pm,Iron Mountain ,139
5270,TBD,TBD,TBD,TBD
5272,8/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
5273,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
5274,9/30/2021,7 am - 6 pm,ACCESS,147
5275,3/15/2022,7 am - 6 pm,Vital Records Control (VRC),131
5276,TBD,TBD,TBD,TBD
5278,7/14/2022,7 am - 6 pm,Vital Records Control (VRC),32
5279,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),8
5280,TBD,TBD,TBD,TBD
5281,TBD,TBD,TBD,TBD
5282,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),79
5285,TBD,TBD,TBD,TBD
5286,TBD,TBD,TBD,TBD
5287,2/10/2022,7 am - 6 pm,Vital Records Control (VRC),134
5288,TBD,TBD,TBD,TBD
5290,7/21/2021,7 am - 6 pm,Iron Mountain ,25
5291,TBD,TBD,TBD,TBD
5292,TBD,TBD,TBD,TBD
5293,8/3/2022,7 am - 6 pm,Vital Records Control (VRC),50
5294,10/20/2021,7 am - 6 pm,Iron Mountain ,4
5295,8/3/2022,7 am - 6 pm,Vital Records Control (VRC),13
5296,TBD,TBD,TBD,TBD
5297,10/14/2021,7 am - 6 pm,Vital Records Control (VRC),27
5298,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),155
5299,3/12/2021,7 am - 6 pm,Vital Records Control (VRC),191
5300,3/17/2021,7 am - 6 pm,Vital Records Control (VRC),102
5301,6/1/2021,7 am - 6 pm,Vital Records Control (VRC),198
5303,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
5304,TBD,TBD,TBD,TBD
5305,4/11/2022,7 am - 6 pm,Vital Records Control (VRC),4
5306,TBD,TBD,TBD,TBD
5307,5/5/2022,7 am - 6 pm,Vital Records Control (VRC),45
5308,TBD,TBD,TBD,TBD
5309,TBD,TBD,TBD,TBD
5310,TBD,TBD,TBD,TBD
5311,TBD,TBD,TBD,TBD
5312,TBD,TBD,TBD,TBD
5313,4/29/2022,7 am - 6 pm,Vital Records Control (VRC),74
5314,9/15/2021,7 am - 6 pm,Iron Mountain ,22
5316,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),142
5317,TBD,TBD,TBD,TBD
5319,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),107
5320,4/13/2022,7 am - 6 pm,Vital Records Control (VRC),177
5321,3/15/2021,7 am - 6 pm,Vital Records Control (VRC),10
5323,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),38
5325,3/19/2021,7 am - 6 pm,Vital Records Control (VRC),55
5326,TBD,TBD,TBD,TBD
5327,TBD,TBD,TBD,TBD
5328,7/6/2021,7 am - 6 pm,Vital Records Control (VRC),48
5329,5/13/2022,7 am - 6 pm,Vital Records Control (VRC),70
5330,TBD,TBD,TBD,TBD
5331,5/13/2022,7 am - 6 pm,Vital Records Control (VRC),143
5332,5/31/2022,7 am - 6 pm,Vital Records Control (VRC),41
5334,8/24/2021,7 am - 6 pm,Iron Mountain,194
5335,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
5336,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),15
5337,TBD,TBD,TBD,TBD
5338,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),19
5339,TBD,TBD,TBD,TBD
5340,10/6/2021,7 am - 6 pm,Iron Mountain ,147
5341,TBD,TBD,TBD,TBD
5342,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
5343,TBD,TBD,TBD,TBD
5344,TBD,TBD,TBD,TBD
5345,TBD,TBD,TBD,TBD
5346,TBD,TBD,TBD,TBD
5347,TBD,TBD,TBD,TBD
5348,TBD,TBD,TBD,TBD
5349,5/12/2022,7 am - 6 pm,Vital Records Control (VRC),15
5350,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
5352,TBD,TBD,TBD,TBD
5353,7/12/2021,7 am - 6 pm,Vital Records Control (VRC),27
5355,TBD,TBD,TBD,TBD
5356,6/1/2022,7 am - 6 pm,Vital Records Control (VRC),52
5358,6/23/2022,7 am - 6 pm,Vital Records Control (VRC),97
5359,TBD,TBD,TBD,TBD
5360,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),12
5361,TBD,TBD,TBD,TBD
5363,5/4/2021,7 am - 5 pm,Iron Mountain ,273
5364,TBD,TBD,TBD,TBD
5365,3/15/2021,7 am - 6 pm,Vital Records Control (VRC),57
5366,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),44
5367,TBD,TBD,TBD,TBD
5368,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
5369,TBD,TBD,TBD,TBD
5370,TBD,TBD,TBD,TBD
5371,TBD,TBD,TBD,TBD
5372,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),28
5373,5/31/2022,7 am - 6 pm,Vital Records Control (VRC),2
5374,TBD,TBD,TBD,TBD
5376,TBD,TBD,TBD,TBD
5378,TBD,TBD,TBD,TBD
5379,5/13/2021,7 am - 5 pm,Iron Mountain ,42
5381,6/6/2022,7 am - 6 pm,Vital Records Control (VRC),5
5382,TBD,TBD,TBD,TBD
5383,9/23/2021,7 am - 6 pm,Vital Records Control (VRC),32
5384,TBD,TBD,TBD,TBD
5385,6/13/2022,7 am - 6 pm,Vital Records Control (VRC),63
5386,TBD,TBD,TBD,TBD
5387,TBD,TBD,TBD,TBD
5388,TBD,TBD,TBD,TBD
5389,TBD,TBD,TBD,TBD
5390,2/25/2022,7 am - 6 pm,Vital Records Control (VRC),51
5391,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),3
5392,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),38
5393,TBD,TBD,TBD,TBD
5394,TBD,TBD,TBD,TBD
5396,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
5397,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),114
5398,TBD,TBD,TBD,TBD
5399,TBD,TBD,TBD,TBD
5402,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),151
5403,TBD,TBD,TBD,TBD
5404,TBD,TBD,TBD,TBD
5408,TBD,TBD,TBD,TBD
5409,6/27/2022,7 am - 6 pm,Vital Records Control (VRC),120
5410,TBD,TBD,TBD,TBD
5411,9/30/2021,7 am - 6 pm,Vital Records Control (VRC),82
5414,7/29/2022,7 am - 6 pm,Vital Records Control (VRC),45
5416,TBD,TBD,TBD,TBD
5417,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
5418,TBD,TBD,TBD,TBD
5419,TBD,TBD,TBD,TBD
5420,TBD,TBD,TBD,TBD
5421,TBD,TBD,TBD,TBD
5422,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),42
5423,TBD,TBD,TBD,TBD
5424,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
5425,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),57
5426,TBD,TBD,TBD,TBD
5427,TBD,TBD,TBD,TBD
5428,TBD,TBD,TBD,TBD
5429,TBD,TBD,TBD,TBD
5430,TBD,TBD,TBD,TBD
5432,8/12/2021,7 am - 6 pm,Vital Records Control (VRC),0
5433,4/8/2022,7 am - 6 pm,Vital Records Control (VRC),90
5434,TBD,TBD,TBD,TBD
5435,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
5436,TBD,TBD,TBD,TBD
5438,TBD,TBD,TBD,TBD
5439,TBD,TBD,TBD,TBD
5440,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
5441,8/6/2021,7 am - 6 pm,Vital Records Control (VRC),108
5442,TBD,TBD,TBD,TBD
5443,TBD,TBD,TBD,TBD
5444,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),65
5445,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),95
5446,5/14/2021,7 am - 5 pm,Iron Mountain ,23
5447,5/19/2022,7 am - 6 pm,Vital Records Control (VRC),73
5448,5/16/2022,7 am - 6 pm,Vital Records Control (VRC),37
5449,TBD,TBD,TBD,TBD
5450,TBD,TBD,TBD,TBD
5451,TBD,TBD,TBD,TBD
5452,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),6
5453,3/16/2021,7 am - 6 pm,Vital Records Control (VRC),30
5455,3/16/2021,7 am - 6 pm,Vital Records Control (VRC),80
5458,TBD,TBD,TBD,TBD
5459,5/20/2021,7 am - 6 pm,Vital Records Control (VRC),19
5460,10/26/2021,7 am - 6 pm,Vital Records Control (VRC),166
5461,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
5462,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),60
5463,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),86
5464,6/10/2021,7 am - 6 pm,Vital Records Control (VRC),8
5466,10/15/2021,7 am - 6 pm,Vital Records Control (VRC),20
5467,TBD,TBD,TBD,TBD
5469,TBD,TBD,TBD,TBD
5470,6/30/2022,7 am - 6 pm,Vital Records Control (VRC),100
5471,TBD,TBD,TBD,TBD
5472,2/10/2022,7 am - 6 pm,Vital Records Control (VRC),84
5476,TBD,TBD,TBD,TBD
5477,4/26/2022,7 am - 6 pm,Vital Records Control (VRC),151
5479,TBD,TBD,TBD,TBD
5480,8/5/2021,7 am - 6 pm,Iron Mountain ,116
5481,TBD,TBD,TBD,TBD
5482,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),81
5483,TBD,TBD,TBD,TBD
5485,TBD,TBD,TBD,TBD
5486,TBD,TBD,TBD,TBD
5487,TBD,TBD,TBD,TBD
5488,TBD,TBD,TBD,TBD
5489,TBD,TBD,TBD,TBD
5490,TBD,TBD,TBD,TBD
5491,TBD,TBD,TBD,TBD
5492,5/5/2022,7 am - 6 pm,Vital Records Control (VRC),46
5494,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),97
5495,TBD,TBD,TBD,TBD
5497,TBD,TBD,TBD,TBD
5498,8/4/2022,7 am - 6 pm,Vital Records Control (VRC),93
5499,6/15/2022,7 am - 6 pm,Vital Records Control (VRC),74
5600,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),20
5601,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),57
5602,No Service Required ,7 am - 6 pm,Vital Records Control (VRC),0
5603,TBD,TBD,TBD,TBD
5604,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),49
5605,TBD,TBD,TBD,TBD
5606,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
5608,5/12/2022,7 am - 6 pm,Vital Records Control (VRC),4
5609,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),21
5610,TBD,TBD,TBD,TBD
5611,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),17
5612,TBD,TBD,TBD,TBD
5613,TBD,TBD,TBD,TBD
5614,TBD,TBD,TBD,TBD
5615,TBD,TBD,TBD,TBD
5616,TBD,TBD,TBD,TBD
5617,TBD,TBD,TBD,TBD
5622,4/21/2021,7 am - 6 pm,Vital Records Control (VRC),33
5623,5/10/2021,7 am - 6 pm,Vital Records Control (VRC),57
5624,TBD,TBD,TBD,TBD
5625,TBD,TBD,TBD,TBD
5626,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
5627,TBD,TBD,TBD,TBD
5628,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),66
5629,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),198
5632,3/25/2022,7 am - 6 pm,Vital Records Control (VRC),53
5633,TBD,TBD,TBD,TBD
5634,4/15/2022,7 am - 6 pm,Vital Records Control (VRC),14
5635,3/11/2022,7 am - 6 pm,Vital Records Control (VRC),16
5637,TBD,TBD,TBD,TBD
5638,TBD,TBD,TBD,TBD
5639,TBD,TBD,TBD,TBD
5640,4/14/2022,7 am - 6 pm,Vital Records Control (VRC),6
5641,3/16/2022,7 am - 6 pm,Vital Records Control (VRC),79
5643,4/28/2022,7 am - 6 pm,Vital Records Control (VRC),3
5644,TBD,TBD,TBD,TBD
5645,TBD,TBD,TBD,TBD
5646,TBD,TBD,TBD,TBD
5649,TBD,TBD,TBD,TBD
5653,TBD,TBD,TBD,TBD
5654,TBD,TBD,TBD,TBD
5657,TBD,TBD,TBD,TBD
5658,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),4
5659,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),2
5661,No Service Required ,7 am - 6 pm,Vital Records Control (VRC),0
5663,TBD,TBD,TBD,TBD
5664,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),16
5667,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),66
5668,TBD,TBD,TBD,TBD
5669,TBD,TBD,TBD,TBD
5670,3/22/2021,7 am - 6 pm,Vital Records Control (VRC),10
5671,TBD,TBD,TBD,TBD
5672,3/15/2022,7 am - 6 pm,Vital Records Control (VRC),73
5673,TBD,TBD,TBD,TBD
5675,TBD,TBD,TBD,TBD
5676,TBD,TBD,TBD,TBD
5678,8/31/2021,7 am - 6 pm,Vital Records Control (VRC),0
5683,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
5684,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),38
5686,TBD,TBD,TBD,TBD
5687,TBD,TBD,TBD,TBD
5689,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),26
5691,TBD,TBD,TBD,TBD
5692,TBD,TBD,TBD,TBD
5693,TBD,TBD,TBD,TBD
5695,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),29
5697,TBD,TBD,TBD,TBD
5700,TBD,TBD,TBD,TBD
5701,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),68
5702,TBD,TBD,TBD,TBD
5703,TBD,TBD,TBD,TBD
5704,TBD,TBD,TBD,TBD
5705,8/6/2021,7 am - 6 pm,Vital Records Control (VRC),89
5706,TBD,TBD,TBD,TBD
5707,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),102
5709,3/29/2022,7 am - 6 pm,Vital Records Control (VRC),131
5710,TBD,TBD,TBD,TBD
5713,4/5/2022,7 am - 6 pm,Vital Records Control (VRC),72
5715,TBD,TBD,TBD,TBD
5716,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),45
5717,TBD,TBD,TBD,TBD
5719,TBD,TBD,TBD,TBD
5722,6/8/2021,7 am - 6 pm,Vital Records Control (VRC),60
5725,TBD,TBD,TBD,TBD
5726,9/21/2021,7 am - 6 pm,Vital Records Control (VRC),9
5727,4/2/2021,7 am - 6 pm,Vital Records Control (VRC),82
5728,TBD,TBD,TBD,TBD
5731,TBD,TBD,TBD,TBD
5732,6/24/2022,7 am - 6 pm,Vital Records Control (VRC),60
5734,10/7/2021,7 am - 6 pm,Vital Records Control (VRC),10
5735,4/13/2021,7 am - 6 pm,Vital Records Control (VRC),34
5737,TBD,TBD,TBD,TBD
5738,TBD,TBD,TBD,TBD
5740,TBD,TBD,TBD,TBD
5741,3/29/2021,7 am - 6 pm,Vital Records Control (VRC),8
5743,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),2
5744,TBD,TBD,TBD,TBD
5745,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),131
5747,TBD,TBD,TBD,TBD
5748,TBD,TBD,TBD,TBD
5751,3/11/2022,7 am - 6 pm,Vital Records Control (VRC),87
5752,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),8
5753,TBD,TBD,TBD,TBD
5754,TBD,TBD,TBD,TBD
5755,TBD,TBD,TBD,TBD
5758,TBD,TBD,TBD,TBD
5759,TBD,TBD,TBD,TBD
5760,TBD,TBD,TBD,TBD
5761,10/6/2021,7 am - 6 pm,Vital Records Control (VRC),93
5763,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),61
5764,3/15/2022,7 am - 6 pm,Vital Records Control (VRC),98
5766,TBD,TBD,TBD,TBD
5767,TBD,TBD,TBD,TBD
5768,TBD,TBD,TBD,TBD
5769,5/18/2021,7 am - 6 pm,Vital Records Control (VRC),36
5771,TBD,TBD,TBD,TBD
5772,TBD,TBD,TBD,TBD
5773,TBD,TBD,TBD,TBD
5774,TBD,TBD,TBD,TBD
5776,10/4/2021,7 am - 6 pm,Vital Records Control (VRC),21
5777,5/17/2022,7 am - 6 pm,Vital Records Control (VRC),30
5779,TBD,TBD,TBD,TBD
5780,TBD,TBD,TBD,TBD
5781,TBD,TBD,TBD,TBD
5782,TBD,TBD,TBD,TBD
5786,TBD,TBD,TBD,TBD
5787,TBD,TBD,TBD,TBD
5789,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),7
5790,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),14
5791,9/8/2021,7 am - 6 pm,Vital Records Control (VRC),12
5795,TBD,TBD,TBD,TBD
5797,TBD,TBD,TBD,TBD
5799,5/10/2022,7 am - 6 pm,Vital Records Control (VRC),43
5804,TBD,TBD,TBD,TBD
5805,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),59
5806,TBD,TBD,TBD,TBD
5807,TBD,TBD,TBD,TBD
5808,TBD,TBD,TBD,TBD
5809,TBD,TBD,TBD,TBD
5810,TBD,TBD,TBD,TBD
5812,TBD,TBD,TBD,TBD
5813,TBD,TBD,TBD,TBD
5814,9/24/2021,7 am - 6 pm,Vital Records Control (VRC),40
5815,TBD,TBD,TBD,TBD
5816,TBD,TBD,TBD,TBD
5817,TBD,TBD,TBD,TBD
5818,TBD,TBD,TBD,TBD
5819,TBD,TBD,TBD,TBD
5820,TBD,TBD,TBD,TBD
5823,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),77
5824,TBD,TBD,TBD,TBD
5826,4/9/2021,7 am - 6 pm,Vital Records Control (VRC),18
5828,TBD,TBD,TBD,TBD
5829,TBD,TBD,TBD,TBD
5831,TBD,TBD,TBD,TBD
5832,TBD,TBD,TBD,TBD
5835,5/12/2022,7 am - 6 pm,Vital Records Control (VRC),40
5837,TBD,TBD,TBD,TBD
5839,TBD,TBD,TBD,TBD
5840,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),26
5841,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
5842,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),66
5843,TBD,TBD,TBD,TBD
5844,10/5/2021,7 am - 6 pm,Vital Records Control (VRC),233
5845,5/25/2021,7 am - 6 pm,Vital Records Control (VRC),184
5846,3/22/2021,7 am - 6 pm,Vital Records Control (VRC),37
5847,TBD,TBD,TBD,TBD
5848,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),13
5851,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
5853,9/22/2021,7 am - 6 pm,Vital Records Control (VRC),0
5854,TBD,TBD,TBD,TBD
5855,TBD,TBD,TBD,TBD
5857,TBD,TBD,TBD,TBD
5858,7/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
5859,3/25/2022,7 am - 6 pm,Vital Records Control (VRC),40
5861,6/6/2022,7 am - 6 pm,Vital Records Control (VRC),8
5863,TBD,TBD,TBD,TBD
5864,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),54
5866,TBD,TBD,TBD,TBD
5867,5/19/2022,7 am - 6 pm,Vital Records Control (VRC),35
5869,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),134
5871,3/15/2021,7 am - 6 pm,Vital Records Control (VRC),53
5872,TBD,TBD,TBD,TBD
5874,3/16/2022,7 am - 6 pm,Vital Records Control (VRC),2
5875,TBD,TBD,TBD,TBD
5876,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),49
5879,TBD,TBD,TBD,TBD
5880,TBD,TBD,TBD,TBD
5881,TBD,TBD,TBD,TBD
5882,TBD,TBD,TBD,TBD
5883,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),77
5884,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),42
5886,TBD,TBD,TBD,TBD
5888,9/30/2021,7 am - 6 pm,Vital Records Control (VRC),58
5889,TBD,TBD,TBD,TBD
5890,4/22/2022,7 am - 6 pm,Vital Records Control (VRC),25
5891,9/17/2021,7 am - 6 pm,Iron Mountain ,172
5893,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),150
5894,3/15/2021,7 am - 6 pm,Vital Records Control (VRC),13
5898,TBD,TBD,TBD,TBD
5899,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
5903,TBD,TBD,TBD,TBD
5907,TBD,TBD,TBD,TBD
5908,9/23/2021,7 am - 6 pm,Vital Records Control (VRC),12
5911,3/15/2021,7 am - 6 pm,Vital Records Control (VRC),79
5912,5/4/2021,7 am - 5 pm,Iron Mountain ,173
5922,TBD,TBD,TBD,TBD
5923,TBD,TBD,TBD,TBD
5925,TBD,TBD,TBD,TBD
5927,4/25/2022,7 am - 6 pm,Vital Records Control (VRC),25
5929,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
5930,TBD,TBD,TBD,TBD
5931,TBD,TBD,TBD,TBD
5932,TBD,TBD,TBD,TBD
5935,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),0
5936,TBD,TBD,TBD,TBD
5938,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),29
5939,9/13/2021,7 am - 6 pm,Iron Mountain ,33
5941,TBD,TBD,TBD,TBD
5944,6/17/2022,7 am - 6 pm,Vital Records Control (VRC),11
5945,TBD,TBD,TBD,TBD
5947,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),65
5954,3/16/2022,7 am - 6 pm,Vital Records Control (VRC),90
5956,TBD,TBD,TBD,TBD
5957,TBD,TBD,TBD,TBD
5959,TBD,TBD,TBD,TBD
5960,TBD,TBD,TBD,TBD
5962,TBD,TBD,TBD,TBD
5963,TBD,TBD,TBD,TBD
5964,4/13/2021,7 am - 6 pm,Vital Records Control (VRC),34
5965,TBD,TBD,TBD,TBD
5968,TBD,TBD,TBD,TBD
5969,TBD,TBD,TBD,TBD
5976,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),86
5977,TBD,TBD,TBD,TBD
5979,TBD,TBD,TBD,TBD
5980,TBD,TBD,TBD,TBD
5981,TBD,TBD,TBD,TBD
5982,TBD,TBD,TBD,TBD
5987,5/12/2022,7 am - 6 pm,Vital Records Control (VRC),11
5988,3/17/2021,7 am - 6 pm,Vital Records Control (VRC),16
5990,TBD,TBD,TBD,TBD
5991,TBD,TBD,TBD,TBD
5992,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),33
5993,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),0
5994,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),0
5996,TBD,TBD,TBD,TBD
6078,TBD,TBD,TBD,TBD
6098,TBD,TBD,TBD,TBD
6149,TBD,TBD,TBD,TBD
6159,TBD,TBD,TBD,TBD
6165,TBD,TBD,TBD,TBD
6166,6/23/2021,7 am - 6 pm,Vital Records Control (VRC),46
6167,TBD,TBD,TBD,TBD
6170,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),29
6172,TBD,TBD,TBD,TBD
6173,4/30/2021,7 am - 6 pm,Vital Records Control (VRC),22
6174,TBD,TBD,TBD,TBD
6176,TBD,TBD,TBD,TBD
6177,TBD,TBD,TBD,TBD
6178,TBD,TBD,TBD,TBD
6190,TBD,TBD,TBD,TBD
6207,3/30/2021,7 am - 6 pm,Vital Records Control (VRC),31
6226,TBD,TBD,TBD,TBD
6233,TBD,TBD,TBD,TBD
6243,TBD,TBD,TBD,TBD
6263,TBD,TBD,TBD,TBD
6264,TBD,TBD,TBD,TBD
6286,TBD,TBD,TBD,TBD
6300,3/28/2022,7 am - 6 pm,Vital Records Control (VRC),9
6323,TBD,TBD,TBD,TBD
6370,TBD,TBD,TBD,TBD
6390,TBD,TBD,TBD,TBD
6392,TBD,TBD,TBD,TBD
6394,TBD,TBD,TBD,TBD
6395,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),9
6397,TBD,TBD,TBD,TBD
6398,TBD,TBD,TBD,TBD
6459,TBD,TBD,TBD,TBD
6467,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
6469,TBD,TBD,TBD,TBD
6470,TBD,TBD,TBD,TBD
6476,TBD,TBD,TBD,TBD
6477,TBD,TBD,TBD,TBD
6480,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
6500,TBD,TBD,TBD,TBD
6531,TBD,TBD,TBD,TBD
6548,TBD,TBD,TBD,TBD
6576,3/3/2022,7 am - 6 pm,Vital Records Control (VRC),14
6577,TBD,TBD,TBD,TBD
6578,TBD,TBD,TBD,TBD
6579,TBD,TBD,TBD,TBD
6583,TBD,TBD,TBD,TBD
6585,TBD,TBD,TBD,TBD
6586,TBD,TBD,TBD,TBD
6587,TBD,TBD,TBD,TBD
6588,TBD,TBD,TBD,TBD
6590,6/28/2021,7 am - 6 pm,Vital Records Control (VRC),64
6732,TBD,TBD,TBD,TBD
6786,TBD,TBD,TBD,TBD
6789,4/7/2022,7 am - 6 pm,Vital Records Control (VRC),34
6798,TBD,TBD,TBD,TBD
6807,5/11/2021,7 am - 6 pm,Vital Records Control (VRC),68
6813,TBD,TBD,TBD,TBD
6814,8/12/2021,7 am - 6 pm,Vital Records Control (VRC),17
6828,TBD,TBD,TBD,TBD
6849,TBD,TBD,TBD,TBD
6850,TBD,TBD,TBD,TBD
6851,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),7
6876,TBD,TBD,TBD,TBD
6878,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),70
6879,TBD,TBD,TBD,TBD
6887,TBD,TBD,TBD,TBD
6894,TBD,TBD,TBD,TBD
6898,3/29/2022,7 am - 6 pm,Vital Records Control (VRC),67
6929,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),123
6931,5/25/2022,7 am - 6 pm,Vital Records Control (VRC),31
6932,TBD,TBD,TBD,TBD
6936,TBD,TBD,TBD,TBD
6937,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),19
6941,TBD,TBD,TBD,TBD
6942,TBD,TBD,TBD,TBD
6943,TBD,TBD,TBD,TBD
6951,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),43
6952,TBD,TBD,TBD,TBD
6953,TBD,TBD,TBD,TBD
6958,TBD,TBD,TBD,TBD
6960,8/30/2021,7 am - 6 pm,Vital Records Control (VRC),24
6962,TBD,TBD,TBD,TBD
