Store Nbr,Dept Subcategory Description,Week 34 Forecast,Week 35 Forecast,Week 36 Forecast,Week 37 Forecast,Week 38 Forecast,Week 39 Forecast,Week 40 Forecast,Week 41 Forecast,Week 42 Forecast,Week 43 Forecast,Week 44 Forecast,Week 45 Forecast,Week 46 Forecast,Week 47 Forecast,Week 48 Forecast,Week 49 Forecast,Week 50 Forecast,Week 51 Forecast,Week 52 Forecast,Week 01 Forecast
5190,16IN BIKES,4,4,5,5,4,4,5,8,9,9,19,23,33,39,47,7,3,3,2,3
5190,18IN BIKES,4,4,4,4,4,3,3,3,5,5,12,15,30,40,39,5,2,2,2,3
5190,20IN BIKES,10,8,8,8,7,7,7,9,11,15,27,31,58,77,67,9,5,4,4,5
5190,BEACH CRUISERS,2,2,2,2,1,1,1,1,1,1,1,2,3,4,6,2,1,1,1,1
5190,MOUNTAIN BIKES,5,4,5,4,4,4,3,4,4,5,6,7,10,14,13,4,2,2,2,3
5190,MULTI USE BIKES,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,1,0,1,0,1
5191,12IN BIKES,4,4,4,4,4,4,4,5,6,6,7,16,21,23,26,5,2,2,2,3
5191,16IN BIKES,5,5,6,5,5,5,5,8,8,11,16,26,34,41,35,8,4,3,3,3
5191,18IN BIKES,5,5,5,5,5,4,4,5,6,7,12,18,35,44,41,6,3,2,2,3
5191,20IN BIKES,9,9,9,9,8,7,7,10,12,14,24,41,50,42,39,10,5,5,5,5
5191,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,2,2,3,5,1,1,1,1,1
5191,MOUNTAIN BIKES,4,3,3,3,2,2,2,2,2,2,3,3,5,7,6,2,1,1,1,2
5192,12IN BIKES,4,4,3,3,3,2,3,3,4,4,8,11,17,20,23,3,1,1,1,2
5192,16IN BIKES,5,5,5,5,4,4,4,5,5,5,10,15,23,26,33,6,3,2,2,3
5192,18IN BIKES,6,5,5,4,4,4,4,4,4,8,10,12,20,24,28,5,2,2,2,3
5192,20IN BIKES,10,9,9,9,7,6,6,7,8,10,19,23,38,48,48,7,3,3,3,4
5192,BEACH CRUISERS,2,1,1,1,1,1,1,1,1,1,1,2,3,2,4,1,1,1,1,1
5192,MOUNTAIN BIKES,5,5,5,4,4,3,3,3,3,4,4,5,6,7,7,3,2,2,2,2
5192,MULTI USE BIKES,3,2,2,2,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1
5193,12IN BIKES,5,5,4,4,4,4,4,6,8,8,13,21,27,37,29,6,3,2,2,2
5193,16IN BIKES,5,5,5,5,4,4,6,8,9,11,15,30,40,45,52,10,3,3,2,3
5193,18IN BIKES,4,4,4,4,3,3,3,3,4,5,8,11,16,21,23,5,2,2,2,2
5193,20IN BIKES,7,6,6,6,6,6,6,9,10,13,25,37,56,68,51,8,4,3,3,4
5193,BEACH CRUISERS,2,2,2,1,1,1,1,1,1,1,2,3,3,3,7,2,1,1,1,1
5193,ELECTRIC BIKES,1,1,1,1,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0
5193,MOUNTAIN BIKES,3,4,4,3,3,3,2,3,3,2,3,5,7,8,8,3,2,1,1,2
5193,MULTI USE BIKES,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5196,12IN BIKES,5,4,5,4,4,4,5,8,8,10,14,20,31,35,23,4,2,2,2,2
5196,16IN BIKES,6,6,6,6,5,5,6,9,10,12,18,31,49,43,38,5,3,2,2,3
5196,18IN BIKES,2,2,2,2,2,2,2,2,3,5,7,10,24,19,18,3,1,1,1,1
5196,20IN BIKES,4,4,4,4,5,3,4,6,7,8,17,33,59,50,44,4,1,1,1,1
5196,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
5196,MOUNTAIN BIKES,2,2,2,2,1,1,1,1,1,2,3,4,7,5,8,1,1,1,1,1
5196,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5197,12IN BIKES,1,1,1,1,1,1,1,2,2,14,7,5,8,4,7,0,0,0,0,0
5197,16IN BIKES,3,3,3,3,3,2,3,4,4,8,9,10,16,20,12,3,2,1,1,2
5197,18IN BIKES,2,2,2,2,2,2,2,2,2,4,5,7,11,14,14,2,1,1,1,1
5197,20IN BIKES,5,4,5,5,4,4,4,6,8,51,16,17,21,23,18,5,2,2,2,3
5197,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0
5197,MOUNTAIN BIKES,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,1,0,0,0,0
5197,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,12IN BIKES,1,1,1,1,1,1,1,1,1,2,2,3,4,6,7,1,0,0,0,1
5199,16IN BIKES,2,2,2,2,2,1,2,2,2,2,4,4,5,7,8,2,1,1,1,1
5199,18IN BIKES,1,1,1,1,1,0,0,0,1,1,1,1,1,2,2,0,0,0,0,0
5199,20IN BIKES,4,4,4,3,3,3,2,3,3,4,6,8,11,12,12,3,2,2,2,2
5199,BEACH CRUISERS,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
5199,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5199,MOUNTAIN BIKES,2,2,2,2,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1
5199,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,12IN BIKES,3,3,3,2,2,2,2,2,2,2,4,6,10,13,13,2,1,1,1,1
5200,16IN BIKES,7,6,6,6,6,5,6,8,9,9,12,18,21,24,24,6,4,3,3,4
5200,18IN BIKES,2,2,2,2,2,2,2,2,2,3,4,4,6,8,8,2,1,1,1,1
5200,20IN BIKES,11,10,10,9,9,8,8,10,11,11,18,24,36,29,31,9,5,5,4,5
5200,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5200,MOUNTAIN BIKES,4,3,3,3,3,2,2,2,3,3,4,5,5,5,7,2,2,1,1,2
5201,12IN BIKES,5,5,4,4,3,3,3,3,4,4,4,6,9,10,12,4,2,2,2,3
5201,16IN BIKES,6,5,5,5,4,4,5,4,4,4,5,8,13,14,16,5,4,3,3,3
5201,18IN BIKES,7,6,6,6,5,5,5,6,7,10,9,11,15,16,18,6,3,3,3,4
5201,20IN BIKES,17,14,15,14,13,12,11,14,16,19,23,26,36,38,44,13,8,7,7,9
5201,BEACH CRUISERS,2,2,1,1,1,1,1,1,1,1,2,2,2,3,5,1,1,1,1,1
5201,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,MOUNTAIN BIKES,8,6,6,6,4,4,4,4,4,4,5,6,8,7,10,4,3,2,2,3
5201,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1
5202,12IN BIKES,5,5,5,4,4,3,4,7,8,8,9,13,15,20,21,4,2,2,2,3
5202,16IN BIKES,13,11,11,10,9,8,8,11,11,15,18,25,31,41,38,8,5,5,5,6
5202,18IN BIKES,5,5,5,5,4,4,3,4,5,7,8,8,11,14,12,3,2,2,2,3
5202,20IN BIKES,27,24,24,22,19,18,17,21,24,29,34,41,53,60,63,21,13,12,14,14
5202,BEACH CRUISERS,3,3,2,2,2,2,1,2,2,2,2,3,4,4,5,2,1,1,1,1
5202,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5202,MOUNTAIN BIKES,15,14,13,9,7,7,5,6,6,7,8,10,13,12,15,7,5,4,4,5
5202,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5203,12IN BIKES,2,2,2,2,2,1,2,2,2,2,4,5,6,6,9,2,1,1,1,1
5203,16IN BIKES,2,2,2,2,1,1,1,2,2,2,4,4,6,7,8,1,1,1,1,1
5203,18IN BIKES,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,0,0,0,0
5203,20IN BIKES,6,5,6,5,4,4,4,5,5,6,9,12,16,14,18,4,2,2,2,3
5203,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5203,MOUNTAIN BIKES,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
5203,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5210,12IN BIKES,2,2,2,2,2,2,2,3,4,5,4,8,10,10,11,3,2,1,1,2
5210,16IN BIKES,3,3,3,3,3,2,3,5,6,9,10,13,16,15,21,4,2,1,1,2
5210,18IN BIKES,2,2,2,2,2,2,2,1,2,2,3,6,11,12,14,3,1,1,1,1
5210,20IN BIKES,5,5,5,5,5,4,4,6,6,7,13,14,28,23,22,6,3,3,3,3
5210,BEACH CRUISERS,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
5210,MOUNTAIN BIKES,3,3,3,3,2,2,2,2,2,2,3,5,6,5,5,2,1,1,1,2
5210,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,12IN BIKES,2,2,2,2,2,2,2,3,3,3,5,10,12,12,17,3,1,1,1,1
5211,16IN BIKES,3,3,3,3,3,2,2,3,3,5,7,11,18,22,24,4,2,1,1,2
5211,18IN BIKES,3,3,3,3,3,3,3,3,4,6,7,10,14,17,20,4,2,2,2,2
5211,20IN BIKES,9,7,8,7,6,6,6,8,8,10,15,22,30,30,34,8,4,4,4,4
5211,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1
5211,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
5211,MOUNTAIN BIKES,7,7,7,6,5,5,4,5,5,5,7,10,11,12,12,5,3,3,3,4
5211,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5214,12IN BIKES,2,1,2,2,2,2,2,2,3,3,4,7,10,9,9,2,1,1,1,1
5214,16IN BIKES,3,2,3,3,3,3,3,3,4,6,7,10,15,19,19,5,2,2,2,2
5214,18IN BIKES,2,2,3,2,2,2,2,3,3,4,5,8,14,16,19,4,1,1,1,2
5214,20IN BIKES,4,4,4,4,4,4,4,5,6,6,12,16,22,27,31,6,3,2,3,3
5214,BEACH CRUISERS,2,2,2,1,1,1,1,1,1,1,1,2,2,3,4,1,1,1,1,1
5214,MOUNTAIN BIKES,4,4,4,4,4,3,3,3,4,4,6,7,9,10,11,4,2,2,2,3
5214,MULTI USE BIKES,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
5215,12IN BIKES,5,5,6,5,5,4,5,8,9,11,14,19,23,30,41,6,3,3,3,3
5215,16IN BIKES,6,6,6,5,5,5,5,7,7,7,13,24,33,42,60,8,3,3,2,3
5215,18IN BIKES,3,3,3,3,3,3,2,4,4,4,6,7,9,10,17,3,2,2,2,2
5215,20IN BIKES,6,5,7,5,5,5,5,6,7,7,15,22,32,39,40,7,4,5,3,4
5215,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,0,0,0,1
5215,MOUNTAIN BIKES,4,4,4,4,3,3,3,3,3,4,4,4,4,3,4,3,2,2,2,2
5216,12IN BIKES,4,4,4,4,4,3,4,4,5,5,7,12,20,24,25,5,3,2,2,2
5216,16IN BIKES,3,3,3,3,3,2,3,4,5,6,8,15,19,28,27,5,2,1,1,2
5216,18IN BIKES,3,3,4,3,3,3,3,4,4,5,8,12,20,22,22,5,2,2,1,2
5216,20IN BIKES,8,8,9,8,7,7,7,9,10,12,20,25,39,49,49,10,5,4,5,4
5216,BEACH CRUISERS,1,1,1,1,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0
5216,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
5216,MOUNTAIN BIKES,4,3,4,4,3,3,2,3,3,3,4,5,7,5,8,3,2,2,2,2
5216,MULTI USE BIKES,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5218,12IN BIKES,3,2,3,2,2,2,3,3,4,7,7,12,18,24,21,3,2,1,1,2
5218,16IN BIKES,2,2,3,2,2,2,3,4,4,5,10,15,26,31,27,4,2,1,1,1
5218,18IN BIKES,2,2,3,2,2,2,2,3,4,4,8,13,23,19,30,4,2,1,1,1
5218,20IN BIKES,6,5,5,6,5,5,5,8,11,14,24,33,50,56,53,7,3,3,3,3
5218,BEACH CRUISERS,3,3,3,2,2,2,2,2,2,2,2,3,5,6,9,2,1,1,1,1
5218,MOUNTAIN BIKES,7,6,7,6,5,5,4,5,6,6,9,13,21,14,24,6,4,3,3,4
5218,MULTI USE BIKES,3,3,2,2,2,2,2,2,1,2,2,2,3,3,5,2,2,1,1,2
5219,12IN BIKES,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
5219,16IN BIKES,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,1,1,1,1,1
5219,18IN BIKES,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1
5219,20IN BIKES,2,2,2,1,1,1,1,1,1,2,3,3,4,5,4,1,1,1,1,1
5219,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,MOUNTAIN BIKES,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1
5219,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,12IN BIKES,3,3,3,3,3,2,3,5,6,7,10,13,16,20,36,4,2,1,1,2
5220,16IN BIKES,4,4,5,5,5,5,5,7,8,10,15,23,37,50,50,8,3,3,3,3
5220,18IN BIKES,1,1,2,2,2,1,2,2,3,3,5,9,13,14,18,2,1,1,1,1
5220,20IN BIKES,5,5,6,6,5,5,5,7,8,9,18,28,42,55,55,8,4,3,3,4
5220,BEACH CRUISERS,2,2,2,2,2,2,2,2,2,2,2,4,4,4,9,3,1,1,1,1
5220,MOUNTAIN BIKES,8,7,7,7,6,6,5,6,6,6,9,10,11,15,24,7,4,3,3,4
5227,12IN BIKES,3,3,3,3,3,2,3,3,4,4,5,6,8,9,10,3,2,1,2,2
5227,16IN BIKES,7,6,7,6,6,5,5,8,8,8,12,14,16,18,19,5,4,3,3,4
5227,18IN BIKES,4,4,3,3,3,2,2,3,3,4,5,5,7,9,9,2,2,2,1,2
5227,20IN BIKES,12,14,13,11,10,10,9,11,12,14,19,23,29,28,30,11,7,6,6,7
5227,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5227,MOUNTAIN BIKES,4,4,4,4,3,3,2,3,2,3,3,4,5,4,6,3,2,1,1,2
5228,12IN BIKES,3,3,3,3,3,3,3,4,4,5,5,8,11,15,15,3,2,2,2,2
5228,16IN BIKES,7,6,7,7,6,6,7,9,10,13,14,24,25,24,32,7,4,4,4,5
5228,18IN BIKES,2,2,2,2,2,2,2,2,2,3,4,4,6,8,9,2,1,1,1,1
5228,20IN BIKES,13,12,13,12,11,11,11,15,15,16,23,31,42,40,48,12,7,7,7,8
5228,BEACH CRUISERS,1,1,0,0,1,0,0,0,0,1,1,1,2,2,2,0,0,0,0,0
5228,MOUNTAIN BIKES,1,1,1,1,1,1,1,1,1,1,2,3,5,3,7,1,1,0,0,1
5229,12IN BIKES,1,1,1,1,1,1,1,1,1,1,2,4,5,8,7,1,1,0,0,1
5229,16IN BIKES,1,1,1,1,1,1,1,2,2,2,2,6,6,9,9,1,0,0,0,1
5229,18IN BIKES,3,3,3,3,3,2,3,3,3,4,5,8,13,18,17,3,2,1,1,1
5229,20IN BIKES,6,5,5,5,5,5,4,6,7,8,12,21,31,26,29,5,3,3,2,3
5229,BEACH CRUISERS,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
5229,MOUNTAIN BIKES,2,2,2,2,1,1,1,1,1,1,2,3,3,4,5,1,1,1,1,1
5231,12IN BIKES,3,3,3,3,3,3,3,3,4,4,6,10,13,15,19,3,2,2,2,2
5231,16IN BIKES,4,4,4,4,3,3,3,4,5,5,8,12,17,24,23,4,2,2,2,2
5231,18IN BIKES,1,1,2,1,1,1,1,1,1,1,3,5,8,11,12,2,1,1,1,1
5231,20IN BIKES,5,4,4,4,4,3,3,4,5,6,9,12,17,20,20,4,2,2,2,2
5231,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0
5231,MOUNTAIN BIKES,2,2,2,2,1,1,1,1,1,1,2,2,3,3,4,1,1,1,1,1
5232,12IN BIKES,2,1,1,1,1,1,1,1,1,1,2,3,5,8,8,1,1,0,1,1
5232,16IN BIKES,3,3,3,3,2,2,2,2,2,3,7,7,13,16,17,2,1,1,1,2
5232,18IN BIKES,2,2,1,1,1,1,1,1,2,2,3,3,7,9,10,1,1,1,0,1
5232,20IN BIKES,6,6,6,5,5,5,4,5,5,6,7,11,13,16,15,5,3,3,3,4
5232,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5232,ELECTRIC BIKES,1,1,1,1,1,1,1,1,2,2,3,2,3,4,3,1,1,1,1,1
5232,MOUNTAIN BIKES,3,2,2,2,2,2,1,1,1,1,2,2,3,3,4,1,1,1,1,1
5233,12IN BIKES,6,5,5,5,4,4,3,6,6,7,11,11,19,21,24,4,3,2,2,3
5233,16IN BIKES,6,5,5,4,4,4,4,4,4,5,9,10,19,25,25,4,3,2,2,3
5233,18IN BIKES,3,3,3,2,2,2,2,2,2,3,5,5,8,14,11,2,1,1,1,1
5233,20IN BIKES,11,10,10,9,9,8,7,8,9,10,15,18,26,28,31,8,5,4,5,6
5233,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,0,1
5233,MOUNTAIN BIKES,4,4,3,3,3,2,2,2,2,2,3,4,5,4,6,2,1,1,1,2
5233,MULTI USE BIKES,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
5234,12IN BIKES,4,3,2,2,2,2,2,2,2,2,4,4,7,10,12,2,1,1,1,1
5234,16IN BIKES,4,4,4,3,3,3,3,3,4,4,6,7,11,13,15,3,2,2,2,2
5234,18IN BIKES,4,4,4,3,3,3,2,3,3,4,6,6,9,14,12,2,2,2,2,2
5234,20IN BIKES,14,14,13,11,10,9,8,9,11,13,18,23,31,36,38,9,6,5,5,7
5234,BEACH CRUISERS,2,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1
5234,ELECTRIC BIKES,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,1
5234,MOUNTAIN BIKES,5,5,5,4,3,3,2,3,3,3,4,4,5,4,7,3,2,2,2,2
5234,MULTI USE BIKES,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5235,12IN BIKES,2,2,1,1,1,1,1,2,2,2,4,5,7,9,12,1,1,0,0,0
5235,16IN BIKES,3,3,2,2,2,2,2,3,3,3,6,7,10,13,13,2,1,1,1,2
5235,18IN BIKES,2,2,2,2,2,1,1,2,2,2,3,4,6,8,8,1,1,1,1,1
5235,20IN BIKES,7,6,6,5,5,5,4,5,5,6,9,13,18,22,20,5,3,3,2,3
5235,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,1
5235,ELECTRIC BIKES,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,0,0,1
5235,MOUNTAIN BIKES,4,3,3,3,2,2,2,2,2,2,3,4,5,5,5,2,1,1,1,2
5235,MULTI USE BIKES,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1
5236,12IN BIKES,4,4,4,4,3,3,3,6,7,13,13,11,16,18,20,3,2,1,1,2
5236,16IN BIKES,5,5,5,5,4,4,5,6,7,13,13,15,19,23,25,4,3,2,2,3
5236,18IN BIKES,3,3,3,3,2,2,2,2,3,4,7,8,13,17,16,2,1,1,1,1
5236,20IN BIKES,7,7,7,7,6,5,5,8,9,10,20,25,33,32,31,6,2,2,3,3
5236,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5236,MOUNTAIN BIKES,4,4,4,4,3,3,2,3,3,3,4,6,6,8,7,3,2,2,2,2
5236,MULTI USE BIKES,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
5239,12IN BIKES,3,3,3,3,2,2,2,4,4,4,5,8,9,13,14,2,1,1,1,2
5239,16IN BIKES,5,4,4,4,4,4,4,4,5,6,8,11,15,21,20,4,2,2,2,3
5239,18IN BIKES,1,1,1,1,1,1,1,2,2,2,4,6,7,8,8,1,1,1,1,1
5239,20IN BIKES,5,4,5,4,4,4,4,5,5,5,10,15,21,23,20,3,2,2,2,2
5239,BEACH CRUISERS,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
5239,MOUNTAIN BIKES,4,3,3,3,3,3,2,3,3,3,4,5,5,6,7,3,2,1,2,2
5240,12IN BIKES,2,1,1,1,1,1,1,1,1,1,1,2,3,4,4,1,1,1,1,1
5240,16IN BIKES,3,2,2,2,2,2,2,2,2,2,2,4,7,8,8,3,2,1,1,2
5240,18IN BIKES,2,2,2,2,2,1,2,1,1,1,1,2,4,4,5,2,1,1,1,1
5240,20IN BIKES,7,6,6,5,5,5,4,5,6,6,8,10,13,12,15,6,3,3,3,3
5240,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
5240,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5240,MOUNTAIN BIKES,4,3,4,3,3,3,2,3,2,3,3,3,4,4,6,3,2,2,2,2
5240,MULTI USE BIKES,2,2,2,2,2,1,1,1,1,2,2,2,2,3,3,1,1,1,1,1
5241,12IN BIKES,1,1,1,1,1,1,1,2,2,2,4,5,6,8,8,1,0,0,0,0
5241,16IN BIKES,3,2,3,2,2,2,2,3,3,3,6,9,11,13,14,2,1,1,1,1
5241,18IN BIKES,2,2,2,2,2,1,1,2,2,2,3,4,5,8,6,1,1,1,1,1
5241,20IN BIKES,8,7,7,7,6,6,6,7,8,8,12,16,20,24,24,6,4,4,4,4
5241,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5241,MOUNTAIN BIKES,3,2,2,2,2,2,1,2,1,1,2,2,3,2,4,2,1,1,1,1
5241,MULTI USE BIKES,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5242,12IN BIKES,5,5,4,4,4,3,3,7,7,7,10,13,17,17,20,3,2,2,2,2
5242,16IN BIKES,6,6,6,6,5,4,4,7,7,9,11,16,17,18,19,4,3,2,2,3
5242,18IN BIKES,4,4,4,3,3,3,2,3,3,4,6,6,8,9,13,3,2,2,2,2
5242,20IN BIKES,10,8,9,8,7,7,7,8,9,11,15,19,24,26,28,7,4,4,4,5
5242,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,1
5242,MOUNTAIN BIKES,7,5,5,5,4,4,3,4,3,4,5,6,7,6,8,4,3,2,2,3
5242,MULTI USE BIKES,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
5244,12IN BIKES,3,2,3,3,2,3,3,3,5,5,8,11,18,16,25,3,1,1,1,2
5244,16IN BIKES,3,3,3,3,2,2,3,4,4,4,10,16,22,17,22,3,1,1,1,2
5244,18IN BIKES,1,1,1,1,1,1,1,1,1,1,3,5,10,6,9,1,0,0,0,0
5244,20IN BIKES,2,2,2,2,2,2,2,3,2,4,8,13,21,18,18,2,1,1,1,1
5244,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0
5244,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
5244,MOUNTAIN BIKES,2,2,2,2,2,2,1,2,2,2,3,4,4,4,5,2,1,1,1,1
5244,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,12IN BIKES,3,2,3,3,3,2,3,4,6,6,8,11,18,21,22,3,2,1,1,2
5245,16IN BIKES,3,3,3,3,2,2,3,5,6,6,12,17,26,26,33,5,1,1,1,1
5245,18IN BIKES,3,4,4,3,3,3,3,4,5,5,11,17,31,26,43,8,2,2,2,2
5245,20IN BIKES,9,8,9,9,8,7,7,9,10,14,22,33,50,53,46,11,5,5,5,5
5245,BEACH CRUISERS,1,1,1,1,1,1,0,1,0,0,1,1,2,2,4,0,0,0,0,0
5245,MOUNTAIN BIKES,4,4,4,3,3,3,3,3,3,3,4,5,6,8,8,3,2,2,2,2
5245,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
5246,12IN BIKES,1,2,1,1,1,1,1,2,3,3,4,7,11,12,12,1,1,0,0,1
5246,16IN BIKES,1,1,1,1,1,1,1,2,2,2,5,8,15,18,19,2,1,1,1,1
5246,18IN BIKES,0,0,0,0,0,0,0,1,1,1,2,3,8,11,12,1,0,0,0,0
5246,20IN BIKES,1,1,1,1,1,1,1,2,2,2,4,9,16,17,14,2,1,1,1,1
5246,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5246,MOUNTAIN BIKES,1,1,1,1,1,1,1,1,1,1,2,3,2,4,4,1,1,1,1,1
5246,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5247,12IN BIKES,2,2,2,2,2,2,2,3,3,4,6,10,13,13,23,3,1,1,1,1
5247,16IN BIKES,3,3,3,3,3,3,3,4,5,6,10,13,18,21,24,5,2,2,1,2
5247,18IN BIKES,5,5,5,5,5,4,4,5,6,7,10,14,20,25,26,6,3,3,3,3
5247,20IN BIKES,8,8,8,8,7,6,6,8,10,11,22,33,47,45,46,9,4,4,4,5
5247,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,0,1,1,2,3,4,1,0,0,0,1
5247,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5247,MOUNTAIN BIKES,4,4,4,3,3,3,2,2,2,2,4,6,6,6,8,3,2,1,1,2
5247,MULTI USE BIKES,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
5250,12IN BIKES,4,3,4,4,3,4,4,4,6,6,7,12,17,22,29,6,2,2,2,2
5250,16IN BIKES,4,4,4,4,4,4,4,6,6,7,11,19,25,32,47,8,3,2,2,3
5250,18IN BIKES,3,3,3,3,3,3,3,3,4,6,9,11,19,22,31,5,2,2,2,2
5250,20IN BIKES,10,10,10,10,9,9,9,11,13,14,28,31,53,77,79,15,7,7,7,7
5250,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,0,0,0,1
5250,ELECTRIC BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1
5250,MOUNTAIN BIKES,5,5,5,5,4,4,4,5,6,6,9,11,14,15,16,5,3,2,2,3
5250,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
